t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1166,0.0000,0.0000,0.1166
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1184,0.0000,0.0000,0.1184
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1197,0.0000,0.0000,0.1197
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1210,0.0000,0.0000,0.1210
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1225,0.0000,0.0000,0.1225
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1242,0.0000,0.0000,0.1242
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1257,0.0000,0.0000,0.1257
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1273,0.0000,0.0000,0.1273
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1290,0.0000,0.0000,0.1290
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1310,0.0000,0.0000,0.1310
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1327,0.0000,0.0000,0.1327
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1341,0.0000,0.0000,0.1341
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1358,0.0000,0.0000,0.1358
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1372,0.0000,0.0000,0.1372
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1387,0.0000,0.0000,0.1387
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1401,0.0000,0.0000,0.1401
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1414,0.0000,0.0000,0.1414
61.50,0.0275,-0.0000,-0.0000,0.0254,0.0036,0.1433,0.0254,0.0036,0.1433
62.00,0.0875,-0.0000,-0.0000,0.0838,0.0121,0.1448,0.0585,0.0053,0.0767
62.50,0.1475,-0.0000,-0.0000,0.1467,0.0213,0.1468,0.1057,0.0031,0.0351
63.00,0.2075,-0.0000,-0.0000,0.2087,0.0306,0.1488,0.0883,0.0058,0.0337
63.50,0.2675,-0.0000,-0.0000,0.2719,0.0401,0.1504,0.1222,0.0080,0.0352
64.00,0.3275,-0.0000,-0.0000,0.3330,0.0494,0.1519,0.1195,0.0042,0.0368
64.50,0.3875,-0.0000,-0.0000,0.3944,0.0588,0.1535,0.1661,0.0026,0.0383
65.00,0.4475,-0.0000,-0.0000,0.4516,0.0677,0.1556,0.1438,0.0054,0.0370
65.50,0.5075,-0.0000,-0.0000,0.5110,0.0771,0.1568,0.2039,0.0076,0.0381
66.00,0.5675,-0.0000,-0.0000,0.5723,0.0868,0.1585,0.2076,0.0109,0.0329
66.50,0.6275,-0.0000,-0.0000,0.6331,0.0966,0.1607,0.2575,0.0129,0.0350
67.00,0.6875,-0.0000,-0.0000,0.6947,0.1066,0.1622,0.2798,0.0157,0.0331
67.50,0.7475,-0.0000,-0.0000,0.7560,0.1167,0.1638,0.3119,0.0078,0.0347
68.00,0.8075,-0.0000,-0.0000,0.8146,0.1264,0.1651,0.3590,0.0163,0.0338
68.50,0.8675,-0.0000,-0.0000,0.8710,0.1359,0.1673,0.4084,0.0224,0.0346
69.00,0.9275,-0.0000,-0.0000,0.9331,0.1464,0.1690,0.4513,0.0151,0.0329
69.50,0.9875,-0.0000,-0.0000,0.9934,0.1568,0.1716,0.4925,0.0172,0.0355
70.00,1.0475,-0.0000,-0.0000,1.0549,0.1675,0.1736,0.5549,0.0201,0.0332
70.50,1.1075,-0.0000,-0.0000,1.1150,0.1781,0.1748,0.5958,0.0230,0.0282
71.00,1.1675,-0.0000,-0.0000,1.1751,0.1887,0.1762,0.6269,0.0248,0.0296
71.50,1.2259,-0.0000,-0.0000,1.2349,0.1994,0.1774,0.6776,0.0166,0.0308
72.00,1.2259,-0.0000,-0.0000,1.2372,0.1998,0.1787,0.6799,0.0167,0.0322
72.50,1.2259,-0.0000,-0.0000,1.2372,0.1998,0.1802,0.6799,0.0167,0.0336
73.00,1.2259,-0.0000,-0.0000,1.2372,0.1998,0.1812,0.6799,0.0167,0.0347
73.50,1.2259,-0.0000,-0.0000,1.2372,0.1998,0.1832,0.6799,0.0167,0.0366
74.00,1.2259,-0.0000,-0.0000,1.2372,0.1998,0.1847,0.6799,0.0167,0.0381
74.50,1.2259,-0.0000,-0.0000,1.2372,0.1998,0.1865,0.6799,0.0167,0.0399
