x,y
0.0000,0.0000
0.7605,-0.0185
0.9655,-0.0250
1.0089,0.0140
0.9330,0.0385
0.2133,0.7384
0.1910,2.0113
0.0896,1.8258
0.1443,1.5453
0.1759,1.5161
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
0.2622,1.4422
