x,y
0.0000,0.0000
0.4035,0.0007
0.6295,-0.0019
0.3697,0.0001
0.2581,-0.1084
1.2501,-0.1744
1.8178,-0.2375
4.4031,-0.5410
5.6394,-1.7167
5.6471,-1.6484
5.6583,-1.5833
5.5620,-1.5640
3.9688,-0.6932
1.3465,-0.6599
-0.3002,-0.6210
-0.2852,-0.5983
-0.3506,0.6840
0.3759,2.3014
0.3526,2.3091
0.3670,2.3040
0.2200,2.1828
-1.5626,0.5886
-4.0000,0.0500
-6.3652,-1.0032
-6.6705,-1.4134
-6.6584,-1.4128
-6.6532,-1.4124
-6.6861,-1.3632
-6.6917,-1.3682
-7.2884,-0.1296
-7.2677,-0.1530
-7.2894,-0.1605
-7.2176,-0.3059
-7.1526,-0.3188
-7.1486,-0.3246
-7.1334,-0.2396
-7.0383,-0.2834
-7.0063,-0.3552
-6.7723,-1.4319
-6.5063,-4.0202
-6.2870,-4.5465
-6.6879,-6.0473
-6.7286,-5.9745
-6.7051,-5.9195
-6.6428,-5.9241
-6.4119,-5.6995
-6.2227,-3.8131
-6.5805,-1.2490
-8.1067,0.8297
-8.2449,1.1826
-8.1557,1.7119
-8.1997,3.1842
-8.2495,3.6673
-8.6049,3.6042
-10.7007,4.5254
-10.7895,5.4202
-10.7659,5.3505
-10.7688,5.2933
-10.7305,4.6648
-9.3936,2.5154
-7.7514,0.6409
-5.1850,0.6671
-2.5758,0.6392
0.0136,0.6153
2.5793,0.6169
5.1919,0.5685
5.6583,0.5006
5.6062,0.1110
5.6847,-0.1334
5.6822,-0.0849
6.3591,0.3677
7.4821,1.4550
8.3035,2.9247
8.9001,4.5117
8.8555,5.0554
8.8681,5.0479
8.7967,4.9618
8.8130,4.9024
8.8143,4.9044
8.8381,4.9142
8.7926,4.9552
8.8204,5.0119
8.9414,5.3052
8.9438,5.0467
9.0559,4.8948
9.0932,4.8577
9.0643,4.8143
9.0585,4.8179
8.6300,2.9292
7.1760,0.7608
5.4646,-1.1964
5.2500,-1.5144
6.3316,-3.0526
6.9634,-5.2545
5.5228,-4.1643
5.3529,-1.5630
3.3452,-0.6422
0.8465,-0.6242
-1.6274,-0.5859
-4.1737,-0.5915
-6.1822,-1.3254
-7.1799,-3.7204
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4613,-4.1371
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4612,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
-7.4611,-4.1370
