frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
169,1787218657.60,4.477,-2.454,0.259,0.227,0,0,0
170,1787218658.60,4.729,-2.377,0.430,0.259,0,0,0
171,1787218659.60,4.953,-2.268,0.339,0.233,0,0,0
172,1787218660.60,5.205,-2.242,-0.070,0.250,0,0,0
173,1787218661.60,5.467,-2.277,-0.102,0.259,0,0,0
174,1787218662.60,5.739,-2.273,0.048,0.261,0,188,0
175,1787218663.60,6.000,-2.272,-0.046,0.262,0,223,0
176,1787218664.61,6.259,-2.310,-0.281,0.255,0,253,1
177,1787218665.60,6.488,-2.410,-0.542,0.263,0,253,1
178,1787218666.60,6.700,-2.570,-0.742,0.263,0,253,1
179,1787218667.60,6.855,-2.794,-1.217,0.268,0,235,0
180,1787218668.60,6.892,-2.992,-1.515,0.075,0,223,0
181,1787218669.60,6.892,-3.014,-1.598,0.008,1,247,0
182,1787218670.60,6.892,-3.022,-1.676,0.006,1,247,0
183,1787218671.60,6.891,-3.029,-1.750,0.004,1,253,1
184,1787218672.60,6.890,-3.032,-1.820,0.002,1,253,1
185,1787218673.60,6.890,-3.033,-1.887,0.001,1,253,1
186,1787218674.60,6.890,-3.034,-1.950,0.001,1,253,1
187,1787218675.60,6.890,-3.034,-2.011,0.001,1,253,1
188,1787218676.60,6.889,-3.035,-2.058,0.000,1,253,1
189,1787218677.60,6.890,-3.034,-2.107,0.001,1,253,1
190,1787218678.60,6.890,-3.034,-2.157,0.002,1,253,1
191,1787218679.60,6.892,-3.031,-2.210,0.003,1,253,1
192,1787218680.60,6.894,-3.028,-2.265,0.004,1,253,1
193,1787218681.60,6.898,-3.024,-2.321,0.005,1,253,1
194,1787218682.60,6.902,-3.020,-2.391,0.009,1,253,1
195,1787218683.60,6.909,-3.014,-2.476,0.011,1,253,1
196,1787218684.60,6.920,-3.006,-2.565,0.013,1,253,1
197,1787218685.60,6.933,-2.998,-2.661,0.015,1,253,1
198,1787218686.60,6.946,-2.992,-2.764,0.016,1,253,1
199,1787218687.60,6.930,-2.998,-2.865,0.014,1,253,1
200,1787218688.60,6.916,-3.001,-2.959,0.012,1,253,1
201,1787218689.60,6.906,-3.002,-3.047,0.010,1,253,1
202,1787218690.60,6.897,-3.003,-3.130,0.008,1,253,1
203,1787218691.60,6.888,-3.003,3.075,0.006,1,253,1
204,1787218692.60,6.883,-3.002,3.005,0.001,1,253,1
205,1787218693.60,6.879,-3.002,2.946,0.002,1,253,1
206,1787218694.60,6.878,-3.001,2.895,0.001,1,253,1
207,1787218695.60,6.877,-3.001,2.846,0.000,1,253,1
208,1787218696.60,6.877,-3.001,2.799,0.001,1,253,1
209,1787218697.60,6.876,-3.001,2.750,0.000,1,253,1
210,1787218698.60,6.876,-3.001,2.701,0.000,1,253,1
211,1787218699.60,6.876,-3.001,2.654,0.001,1,253,1
212,1787218700.60,6.877,-3.001,2.605,0.002,1,253,1
213,1787218701.60,6.880,-3.003,2.553,0.003,1,253,1
