t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0081
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0079
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000,0.0000,0.0081
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0000,0.0077
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0079
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000,0.0000,0.0075
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0000,0.0077
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0080
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,0.0000,0.0000,0.0082
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,0.0000,0.0000,0.0087
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,0.0000,0.0000,0.0089
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0000,0.0000,0.0090
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0000,0.0000,0.0091
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0000,0.0000,0.0090
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,0.0000,0.0000,0.0092
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,0.0000,0.0097
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0000,0.0000,0.0093
62.00,0.0185,-0.0000,-0.0000,0.0112,0.0001,0.0098,0.0112,0.0001,0.0098
62.50,0.0785,-0.0000,-0.0000,0.0714,0.0007,0.0100,0.0714,0.0007,0.0100
63.00,0.1385,-0.0000,-0.0000,0.1346,0.0013,0.0100,0.0910,0.0022,0.0030
63.50,0.1985,-0.0000,-0.0000,0.1965,0.0020,0.0102,0.0865,0.0024,0.0032
64.00,0.2585,-0.0000,-0.0000,0.2595,0.0026,0.0098,0.1495,0.0026,0.0029
64.50,0.3185,-0.0000,-0.0000,0.3201,0.0032,0.0103,0.2201,0.0027,0.0033
65.00,0.3785,-0.0000,-0.0000,0.3814,0.0039,0.0106,0.2414,0.0030,0.0036
65.50,0.4385,-0.0000,-0.0000,0.4460,0.0046,0.0108,0.2460,0.0032,0.0038
66.00,0.4985,-0.0000,-0.0000,0.5099,0.0053,0.0108,0.2699,0.0035,0.0039
66.50,0.5585,-0.0000,-0.0000,0.5746,0.0060,0.0105,0.2847,0.0037,0.0035
67.00,0.6185,-0.0000,-0.0000,0.6363,0.0066,0.0106,0.2963,0.0039,0.0036
67.50,0.6785,-0.0000,-0.0000,0.7002,0.0073,0.0108,0.3402,0.0047,0.0003
68.00,0.7385,-0.0000,-0.0000,0.7637,0.0080,0.0108,0.3638,0.0047,0.0004
68.50,0.7985,-0.0000,-0.0000,0.8288,0.0087,0.0107,0.3989,0.0047,0.0002
69.00,0.8585,-0.0000,-0.0000,0.8905,0.0093,0.0111,0.4487,0.0047,0.0006
69.50,0.9185,-0.0000,-0.0000,0.9506,0.0100,0.0111,0.5006,0.0048,0.0006
70.00,0.9785,-0.0000,-0.0000,1.0126,0.0107,0.0109,0.5526,0.0048,0.0004
70.50,1.0385,-0.0000,-0.0000,1.0787,0.0114,0.0106,0.6187,0.0048,0.0002
71.00,1.0985,-0.0000,-0.0000,1.1402,0.0120,0.0107,0.6702,0.0048,0.0002
71.50,1.1585,-0.0000,-0.0000,1.2000,0.0127,0.0107,0.7101,0.0049,0.0002
72.00,1.2185,-0.0000,-0.0000,1.2604,0.0133,0.0116,0.7705,0.0049,0.0011
72.50,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0117,0.7858,0.0049,0.0012
73.00,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0117,0.7858,0.0049,0.0013
73.50,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0115,0.7858,0.0049,0.0010
74.00,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0114,0.7858,0.0049,0.0009
74.50,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0111,0.7858,0.0049,0.0007
75.00,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0108,0.7858,0.0049,0.0003
75.50,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0115,0.7858,0.0049,0.0011
76.00,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0115,0.7858,0.0049,0.0010
76.50,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0118,0.7858,0.0049,0.0013
77.00,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0124,0.7858,0.0049,0.0019
77.50,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0117,0.7858,0.0049,0.0012
78.00,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0118,0.7858,0.0049,0.0013
78.50,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0117,0.7858,0.0049,0.0012
79.00,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0127,0.7858,0.0049,0.0023
79.50,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0127,0.7858,0.0049,0.0022
80.00,1.2252,-0.0000,-0.0000,1.2757,0.0135,0.0129,0.7858,0.0049,0.0025
80.50,1.2252,0.0006,0.0137,1.2757,0.0135,0.0210,0.7858,0.0049,0.0105
81.00,1.2252,0.0071,0.0661,1.2809,0.0138,0.0740,0.7909,0.0051,0.0635
81.50,1.2252,0.0144,0.1165,1.2887,0.0146,0.1252,0.7987,0.0058,0.1147
82.00,1.2252,0.0212,0.1652,1.2951,0.0155,0.1739,0.8052,0.0067,0.1634
82.50,1.2253,0.0275,0.2123,1.3008,0.0167,0.2209,0.8109,0.0078,0.2104
83.00,1.2253,0.0334,0.2579,1.3058,0.0179,0.2673,0.8158,0.0297,0.2534
83.50,1.2253,0.0387,0.3021,1.3110,0.0194,0.3115,0.8210,0.0311,0.2976
84.00,1.2247,0.0426,0.3385,1.3152,0.0209,0.3515,0.8252,0.0325,0.3375
84.50,1.1957,0.0324,0.3385,1.2894,0.0115,0.3517,0.7993,0.0234,0.3377
85.00,1.1580,0.0191,0.3385,1.2504,-0.0028,0.3519,0.7601,0.0097,0.3379
85.50,1.1203,0.0058,0.3385,1.2128,-0.0167,0.3524,0.6926,0.0156,0.3419
86.00,1.0825,-0.0074,0.3385,1.1737,-0.0311,0.3522,0.6533,0.0016,0.3418
86.50,1.0448,-0.0207,0.3385,1.1366,-0.0447,0.3526,0.6356,-0.0102,0.3351
87.00,1.0071,-0.0340,0.3385,1.0996,-0.0583,0.3534,0.5983,-0.0231,0.3360
