x,y
0.0000,0.0000
0.5065,0.0100
0.7018,0.0119
0.4624,0.0111
0.3162,-0.1012
0.3118,-0.1055
-0.0678,0.7397
-0.1690,1.0319
-0.9876,0.6881
-2.9943,0.2136
-3.1884,0.2004
-3.0783,0.2911
-3.0588,0.2372
-2.7318,0.3514
-0.1519,0.3171
2.4358,0.1623
4.9663,-0.6225
5.3781,-2.0619
5.3979,-2.0297
5.4512,-1.9539
5.4125,-1.9019
4.4251,-0.6057
1.7901,-0.5799
-0.8014,-0.5821
-3.3705,-0.5822
-3.7842,-0.5185
-3.7318,-0.5308
-3.7142,-0.4772
-3.3419,-0.4571
-3.3465,-0.4725
-3.4851,-0.4316
-3.4639,-0.4382
-5.8000,-0.6939
-6.2584,-2.0615
-6.2305,-2.0504
-6.2807,-1.9254
-6.6212,-1.0169
-6.7674,-0.7776
-6.8009,-0.8993
-6.5803,-0.7525
-6.6772,-1.5671
-8.0834,-3.7422
-8.1753,-3.8800
-8.2373,-3.7749
-8.2200,-3.8297
-7.3962,-2.7009
-5.8527,-0.6812
-3.7038,0.1163
-1.2446,0.6219
-0.9305,1.6407
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
-0.9259,1.6388
