t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0084,0.0000,0.0000,0.0084
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,0.0000,0.0000,0.0088
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,0.0000,0.0000,0.0086
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0000,0.0000,0.0091
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,0.0000,0.0097
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0098
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0098
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0100
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,0.0000,0.0000,0.0102
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0107,0.0000,0.0000,0.0107
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,0.0000,0.0000,0.0108
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,0.0000,0.0000,0.0112
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,0.0000,0.0000,0.0112
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0116,0.0000,0.0000,0.0116
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.0000,0.0120
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0117,0.0000,0.0000,0.0117
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,0.0000,0.0000,0.0114
61.50,0.0371,-0.0000,-0.0000,0.0331,0.0004,0.0103,0.0331,0.0004,0.0103
62.00,0.0971,-0.0000,-0.0000,0.0956,0.0010,0.0105,0.0556,0.0021,0.0036
62.50,0.1571,-0.0000,-0.0000,0.1591,0.0017,0.0107,0.1191,0.0023,0.0037
63.00,0.2171,-0.0000,-0.0000,0.2209,0.0023,0.0109,0.0909,0.0026,0.0039
63.50,0.2771,-0.0000,-0.0000,0.2818,0.0030,0.0108,0.0910,0.0028,0.0039
64.00,0.3371,-0.0000,-0.0000,0.3447,0.0037,0.0108,0.1347,0.0030,0.0038
64.50,0.3971,-0.0000,-0.0000,0.4077,0.0044,0.0112,0.1077,0.0033,0.0042
65.00,0.4571,-0.0000,-0.0000,0.4734,0.0051,0.0111,0.1734,0.0036,0.0041
65.50,0.5171,-0.0000,-0.0000,0.5355,0.0058,0.0111,0.1247,0.0038,0.0042
66.00,0.5771,-0.0000,-0.0000,0.5983,0.0065,0.0113,0.1284,0.0041,0.0043
66.50,0.6371,-0.0000,-0.0000,0.6568,0.0072,0.0114,0.1868,0.0044,0.0045
67.00,0.6971,-0.0000,-0.0000,0.7165,0.0079,0.0116,0.2165,0.0051,0.0011
67.50,0.7571,-0.0000,-0.0000,0.7812,0.0086,0.0119,0.2656,0.0052,0.0014
68.00,0.8171,-0.0000,-0.0000,0.8412,0.0093,0.0115,0.2712,0.0053,0.0011
68.50,0.8771,-0.0000,-0.0000,0.8995,0.0100,0.0115,0.3295,0.0053,0.0011
69.00,0.9371,-0.0000,-0.0000,0.9597,0.0107,0.0117,0.3797,0.0054,0.0012
69.50,0.9971,-0.0000,-0.0000,1.0192,0.0114,0.0116,0.4340,0.0055,0.0012
70.00,1.0571,-0.0000,-0.0000,1.0801,0.0121,0.0118,0.4901,0.0055,0.0013
70.50,1.1171,-0.0000,-0.0000,1.1428,0.0129,0.0122,0.5428,0.0056,0.0017
71.00,1.1771,-0.0000,-0.0000,1.2081,0.0137,0.0122,0.6082,0.0057,0.0017
71.50,1.2239,-0.0000,-0.0000,1.2612,0.0143,0.0119,0.6409,0.0058,0.0014
72.00,1.2239,-0.0000,-0.0000,1.2612,0.0143,0.0122,0.6313,0.0058,0.0017
72.50,1.2239,-0.0000,-0.0000,1.2612,0.0143,0.0125,0.6313,0.0058,0.0020
73.00,1.2239,-0.0000,-0.0000,1.2612,0.0143,0.0128,0.6313,0.0058,0.0024
73.50,1.2239,-0.0000,-0.0000,1.2612,0.0143,0.0128,0.6313,0.0058,0.0023
74.00,1.2239,-0.0000,-0.0000,1.2612,0.0143,0.0126,0.6313,0.0058,0.0021
74.50,1.2239,-0.0000,-0.0000,1.2612,0.0143,0.0126,0.6313,0.0058,0.0021
75.00,1.2239,-0.0000,-0.0000,1.2612,0.0143,0.0119,0.6313,0.0058,0.0015
