t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0692,,,
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0696,0.0000,0.0000,-0.0696
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0702,0.0000,0.0000,-0.0702
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0711,0.0000,0.0000,-0.0711
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0716,0.0000,0.0000,-0.0716
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0724,0.0000,0.0000,-0.0724
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0738,0.0000,0.0000,-0.0738
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0751,0.0000,0.0000,-0.0751
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0763,0.0000,0.0000,-0.0763
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0769,0.0000,0.0000,-0.0769
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0784,0.0000,0.0000,-0.0784
59.50,0.0443,-0.0000,-0.0000,0.0448,-0.0036,-0.0793,0.0448,-0.0036,-0.0793
60.00,0.1043,-0.0000,-0.0000,0.1093,-0.0087,-0.0802,0.0888,-0.0074,-0.0174
60.50,0.1643,-0.0000,-0.0000,0.1688,-0.0135,-0.0810,0.0986,-0.0084,-0.0182
61.00,0.2243,-0.0000,-0.0000,0.2259,-0.0182,-0.0825,0.1482,-0.0019,-0.0197
61.50,0.2843,-0.0000,-0.0000,0.2860,-0.0232,-0.0835,0.2062,-0.0007,-0.0207
62.00,0.3443,-0.0000,-0.0000,0.3501,-0.0286,-0.0847,0.2004,-0.0021,-0.0218
62.50,0.4043,-0.0000,-0.0000,0.4077,-0.0335,-0.0860,0.2182,-0.0034,-0.0232
63.00,0.4643,-0.0000,-0.0000,0.4732,-0.0392,-0.0873,0.2612,-0.0049,-0.0245
63.50,0.5243,-0.0000,-0.0000,0.5317,-0.0443,-0.0885,0.3127,-0.0064,-0.0257
64.00,0.5843,-0.0000,-0.0000,0.5942,-0.0499,-0.0891,0.3254,-0.0080,-0.0263
64.50,0.6443,-0.0000,-0.0000,0.6530,-0.0552,-0.0908,0.3445,-0.0096,-0.0280
65.00,0.7043,-0.0000,-0.0000,0.7161,-0.0610,-0.0921,0.4001,-0.0038,-0.0292
65.50,0.7643,-0.0000,-0.0000,0.7771,-0.0666,-0.0932,0.4190,-0.0033,-0.0303
66.00,0.8243,-0.0000,-0.0000,0.8356,-0.0721,-0.0944,0.4778,-0.0051,-0.0316
66.50,0.8843,-0.0000,-0.0000,0.8937,-0.0777,-0.0955,0.5160,-0.0069,-0.0327
67.00,0.9443,-0.0000,-0.0000,0.9551,-0.0836,-0.0967,0.5625,-0.0094,-0.0313
67.50,1.0043,-0.0000,-0.0000,1.0205,-0.0900,-0.0978,0.6034,-0.0121,-0.0280
68.00,1.0643,-0.0000,-0.0000,1.0787,-0.0957,-0.0988,0.6418,-0.0138,-0.0290
68.50,1.1243,-0.0000,-0.0000,1.1368,-0.1015,-0.0998,0.7001,-0.0155,-0.0300
69.00,1.1843,-0.0000,-0.0000,1.1968,-0.1076,-0.1011,0.7605,-0.0174,-0.0313
69.50,1.2367,-0.0000,-0.0000,1.2511,-0.1131,-0.1026,0.7950,-0.0197,-0.0293
70.00,1.2967,-0.0000,-0.0000,1.3117,-0.1194,-0.1033,0.8559,-0.0215,-0.0300
70.50,1.3567,-0.0000,-0.0000,1.3759,-0.1261,-0.1046,0.9204,-0.0235,-0.0313
71.00,1.4167,-0.0000,-0.0000,1.4373,-0.1325,-0.1062,0.9621,-0.0254,-0.0329
71.50,1.4767,-0.0000,-0.0000,1.4998,-0.1392,-0.1073,1.0249,-0.0275,-0.0340
72.00,1.5367,-0.0000,-0.0000,1.5598,-0.1457,-0.1088,1.0552,-0.0300,-0.0320
72.50,1.5967,-0.0000,-0.0000,1.6220,-0.1525,-0.1094,1.1178,-0.0320,-0.0326
73.00,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1108,1.1489,-0.0234,-0.0340
73.50,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1120,1.1189,-0.0234,-0.0352
74.00,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1132,1.1189,-0.0234,-0.0364
74.50,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1147,1.1189,-0.0234,-0.0379
75.00,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1161,1.1189,-0.0234,-0.0394
75.50,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1174,1.1189,-0.0234,-0.0406
76.00,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1188,1.1189,-0.0234,-0.0420
76.50,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1198,1.1189,-0.0234,-0.0430
77.00,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1208,1.1189,-0.0234,-0.0440
77.50,1.6290,-0.0000,-0.0000,1.6629,-0.1571,-0.1216,1.1189,-0.0234,-0.0448
78.00,1.6290,0.0025,0.0342,1.6642,-0.1572,-0.0916,1.1203,-0.0234,-0.0148
78.50,1.6290,0.0100,0.0858,1.6722,-0.1577,-0.0408,1.1283,-0.0233,0.0359
79.00,1.6290,0.0171,0.1355,1.6800,-0.1578,0.0081,1.1360,-0.0228,0.0848
79.50,1.6290,0.0238,0.1836,1.6877,-0.1576,0.0550,1.1437,-0.0220,0.1318
80.00,1.6291,0.0299,0.2301,1.6926,-0.1572,0.1004,1.1485,-0.0213,0.1772
80.50,1.6291,0.0355,0.2751,1.6984,-0.1565,0.1443,1.1543,-0.0201,0.2211
81.00,1.6291,0.0407,0.3189,1.7045,-0.1555,0.1867,1.1603,-0.0187,0.2635
81.50,1.6292,0.0454,0.3613,1.7095,-0.1545,0.2280,1.1652,-0.0172,0.3048
82.00,1.6292,0.0495,0.4026,1.7136,-0.1535,0.2678,1.1906,0.0196,0.3690
82.50,1.6293,0.0532,0.4427,1.7170,-0.1525,0.3070,1.1940,0.0209,0.4082
83.00,1.6284,0.0553,0.4723,1.7183,-0.1520,0.3379,1.1952,0.0215,0.4391
83.50,1.6111,0.0464,0.4723,1.7014,-0.1579,0.3365,1.1790,0.0139,0.4377
84.00,1.5933,0.0373,0.4723,1.6830,-0.1644,0.3352,1.1613,0.0056,0.4365
84.50,1.5755,0.0282,0.4723,1.6655,-0.1705,0.3340,1.1445,-0.0022,0.4352
85.00,1.5577,0.0191,0.4723,1.6446,-0.1777,0.3331,1.1151,-0.0029,0.4413
85.50,1.5399,0.0100,0.4723,1.6277,-0.1835,0.3315,1.0989,-0.0105,0.4397
86.00,1.5221,0.0009,0.4723,1.6075,-0.1905,0.3308,1.0796,-0.0196,0.4390
86.50,1.5043,-0.0082,0.4723,1.5863,-0.1978,0.3298,1.0593,-0.0291,0.4380
87.00,1.4864,-0.0173,0.4723,1.5658,-0.2047,0.3284,1.0397,-0.0383,0.4366
87.50,1.4686,-0.0264,0.4723,1.5476,-0.2109,0.3272,1.0030,-0.0478,0.4424
88.00,1.4508,-0.0355,0.4723,1.5320,-0.2162,0.3257,0.9880,-0.0549,0.4408
88.50,1.4330,-0.0446,0.4723,1.5119,-0.2230,0.3249,0.9688,-0.0640,0.4401
89.00,1.4152,-0.0537,0.4723,1.4939,-0.2290,0.3239,0.9517,-0.0720,0.4391
89.50,1.3982,-0.0623,0.4723,1.4737,-0.2358,0.3225,0.9323,-0.0811,0.4377
90.00,1.3977,-0.0606,0.5046,1.4742,-0.2356,0.3512,0.9431,-0.0815,0.4698
90.50,1.3978,-0.0581,0.5420,1.4767,-0.2346,0.3873,0.9456,-0.0802,0.5059
