t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0134,0.0000,0.0000,-0.0134
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0140,0.0000,0.0000,-0.0140
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0147,0.0000,0.0000,-0.0147
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0146,0.0000,0.0000,-0.0146
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0150,0.0000,0.0000,-0.0150
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0148,0.0000,0.0000,-0.0148
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0153,0.0000,0.0000,-0.0153
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0156,0.0000,0.0000,-0.0156
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0157,0.0000,0.0000,-0.0157
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0159,0.0000,0.0000,-0.0159
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0158,0.0000,0.0000,-0.0158
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0161,0.0000,0.0000,-0.0161
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0165,0.0000,0.0000,-0.0165
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0162,0.0000,0.0000,-0.0162
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,0.0000,0.0000,-0.0163
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0171,0.0000,0.0000,-0.0171
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0173,0.0000,0.0000,-0.0173
62.00,0.0161,-0.0000,-0.0000,0.0149,-0.0003,-0.0172,0.0149,-0.0003,-0.0172
62.50,0.0761,-0.0000,-0.0000,0.0777,-0.0013,-0.0174,0.0777,-0.0013,-0.0174
63.00,0.1361,-0.0000,-0.0000,0.1374,-0.0024,-0.0179,0.0974,-0.0040,-0.0039
63.50,0.1961,-0.0000,-0.0000,0.2038,-0.0036,-0.0183,0.0838,-0.0043,-0.0044
64.00,0.2561,-0.0000,-0.0000,0.2615,-0.0047,-0.0183,0.1015,-0.0046,-0.0043
64.50,0.3161,-0.0000,-0.0000,0.3233,-0.0058,-0.0185,0.1633,-0.0048,-0.0045
65.00,0.3761,-0.0000,-0.0000,0.3821,-0.0069,-0.0188,0.1686,-0.0051,-0.0048
65.50,0.4361,-0.0000,-0.0000,0.4428,-0.0080,-0.0191,0.2229,-0.0054,-0.0051
66.00,0.4961,-0.0000,-0.0000,0.5088,-0.0093,-0.0190,0.1888,-0.0058,-0.0051
66.50,0.5561,-0.0000,-0.0000,0.5728,-0.0105,-0.0195,0.2128,-0.0061,-0.0055
67.00,0.6161,-0.0000,-0.0000,0.6348,-0.0118,-0.0196,0.2349,-0.0065,-0.0056
67.50,0.6761,-0.0000,-0.0000,0.6963,-0.0130,-0.0199,0.2880,-0.0068,-0.0059
68.00,0.7361,-0.0000,-0.0000,0.7563,-0.0142,-0.0203,0.3464,-0.0072,-0.0063
68.50,0.7961,-0.0000,-0.0000,0.8145,-0.0154,-0.0207,0.3846,-0.0076,-0.0067
69.00,0.8561,-0.0000,-0.0000,0.8746,-0.0166,-0.0213,0.4447,-0.0080,-0.0073
69.50,0.9161,-0.0000,-0.0000,0.9378,-0.0180,-0.0214,0.4879,-0.0085,-0.0074
70.00,0.9761,-0.0000,-0.0000,0.9983,-0.0193,-0.0216,0.5085,-0.0089,-0.0077
70.50,1.0361,-0.0000,-0.0000,1.0604,-0.0207,-0.0224,0.5705,-0.0094,-0.0084
71.00,1.0961,-0.0000,-0.0000,1.1211,-0.0220,-0.0230,0.6313,-0.0099,-0.0090
71.50,1.1561,-0.0000,-0.0000,1.1853,-0.0235,-0.0236,0.6755,-0.0105,-0.0096
72.00,1.2161,-0.0000,-0.0000,1.2454,-0.0249,-0.0237,0.7155,-0.0111,-0.0097
72.50,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0245,0.7225,-0.0112,-0.0105
73.00,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0250,0.7225,-0.0112,-0.0110
73.50,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0256,0.7225,-0.0112,-0.0116
74.00,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0257,0.7225,-0.0112,-0.0118
74.50,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0259,0.7225,-0.0112,-0.0119
75.00,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0266,0.7225,-0.0112,-0.0127
75.50,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0273,0.7225,-0.0112,-0.0133
76.00,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0275,0.7225,-0.0112,-0.0135
76.50,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0276,0.7225,-0.0112,-0.0136
77.00,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0275,0.7225,-0.0112,-0.0136
77.50,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0277,0.7225,-0.0112,-0.0138
78.00,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0286,0.7225,-0.0112,-0.0146
78.50,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0288,0.7225,-0.0112,-0.0148
79.00,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0289,0.7225,-0.0112,-0.0149
79.50,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0296,0.7225,-0.0112,-0.0156
80.00,1.2228,-0.0000,-0.0000,1.2523,-0.0251,-0.0300,0.7225,-0.0112,-0.0160
80.50,1.2228,0.0001,0.0052,1.2523,-0.0251,-0.0304,0.7225,-0.0112,-0.0165
81.00,1.2228,0.0057,0.0574,1.2569,-0.0251,0.0217,0.7271,-0.0111,0.0357
81.50,1.2228,0.0130,0.1081,1.2639,-0.0248,0.0727,0.7341,-0.0107,0.0866
