t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
159.067,3,4.3648,28.25,0.643,4.1475,1.3553,-0.1117,2.2195,-4.9412,0.0883
159.381,3,4.0704,27.29,0.232,4.0671,0.1238,-0.1055,2.0781,-4.7235,0.0945
159.729,3,4.0555,28.04,0.125,4.0066,-0.6194,-0.1034,2.0855,-4.7138,0.0966
160.378,3,4.2604,29.94,0.518,3.9300,-1.6414,-0.1077,2.1622,-4.8921,0.0923
171.669,1,3.2345,44.04,0.108,2.8540,1.5191,-0.0969,-0.2598,2.3373,0.1031
172.046,1,3.2339,43.92,0.103,2.8576,1.5111,-0.0970,-0.2583,2.3216,0.1030
172.368,1,3.2359,43.88,0.049,2.8637,1.5036,-0.0975,-0.2543,2.3109,0.1025
172.679,1,3.2937,42.90,0.107,2.9180,1.5247,-0.0963,-0.0619,2.4047,0.1037
173.053,1,3.2832,42.92,0.119,2.9130,1.5115,-0.0963,-0.0547,2.3818,0.1037
173.365,1,3.3421,41.91,0.012,2.9684,1.5326,-0.0976,-0.0610,2.4239,0.1024
173.675,1,3.2684,42.92,0.127,2.9063,1.4923,-0.0961,-0.0545,2.3351,0.1039
174.031,1,3.3305,41.92,0.181,2.9646,1.5146,-0.0970,-0.0600,2.3824,0.1030
174.364,1,3.4036,41.03,0.053,3.0332,1.5409,-0.0973,-0.0650,2.4426,0.1027
174.672,1,3.4040,40.92,0.047,3.0379,1.5327,-0.0974,-0.0632,2.4287,0.1026
175.042,1,3.3985,40.92,0.050,3.0351,1.5258,-0.0973,-0.0657,2.4071,0.1027
175.373,1,3.3885,40.93,0.060,3.0306,1.5126,-0.0972,-0.0629,2.3809,0.1028
175.673,1,3.4419,40.93,0.021,3.0492,1.5936,-0.0975,-0.0645,2.4227,0.1025
207.670,4,3.1290,38.91,0.314,2.9925,0.9087,-0.0988,7.0863,-4.3417,0.1012
598.265,3,3.9552,33.80,0.574,3.4907,1.8570,-0.1010,1.7306,-4.6265,0.0990
