t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0775,,,
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0783,0.0000,0.0000,-0.0783
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0793,0.0000,0.0000,-0.0793
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0804,0.0000,0.0000,-0.0804
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0816,0.0000,0.0000,-0.0816
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0830,0.0000,0.0000,-0.0830
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0840,0.0000,0.0000,-0.0840
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0849,0.0000,0.0000,-0.0849
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0855,0.0000,0.0000,-0.0855
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0867,0.0000,0.0000,-0.0867
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0876,0.0000,0.0000,-0.0876
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0885,0.0000,0.0000,-0.0885
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0898,0.0000,0.0000,-0.0898
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0901,0.0000,0.0000,-0.0901
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0917,0.0000,0.0000,-0.0917
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0933,0.0000,0.0000,-0.0933
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0939,0.0000,0.0000,-0.0939
61.50,0.0378,-0.0000,-0.0000,0.0383,-0.0036,-0.0944,0.0383,-0.0036,-0.0944
62.00,0.0978,-0.0000,-0.0000,0.1005,-0.0095,-0.0960,0.0599,-0.0006,-0.0227
62.50,0.1578,-0.0000,-0.0000,0.1560,-0.0149,-0.0969,0.0656,-0.0018,-0.0236
63.00,0.2178,-0.0000,-0.0000,0.2206,-0.0212,-0.0972,0.0804,-0.0034,-0.0239
63.50,0.2778,-0.0000,-0.0000,0.2778,-0.0268,-0.0987,0.0979,-0.0048,-0.0254
64.00,0.3378,-0.0000,-0.0000,0.3381,-0.0328,-0.1001,0.1424,-0.0064,-0.0268
64.50,0.3978,-0.0000,-0.0000,0.4008,-0.0392,-0.1016,0.2016,-0.0081,-0.0283
65.00,0.4578,-0.0000,-0.0000,0.4631,-0.0456,-0.1026,0.1942,-0.0104,-0.0259
65.50,0.5178,-0.0000,-0.0000,0.5226,-0.0517,-0.1041,0.2139,-0.0120,-0.0273
66.00,0.5778,-0.0000,-0.0000,0.5837,-0.0581,-0.1053,0.2510,-0.0056,-0.0285
66.50,0.6378,-0.0000,-0.0000,0.6404,-0.0642,-0.1069,0.3023,-0.0054,-0.0301
67.00,0.6978,-0.0000,-0.0000,0.7009,-0.0707,-0.1082,0.3332,-0.0077,-0.0279
67.50,0.7578,-0.0000,-0.0000,0.7614,-0.0773,-0.1092,0.3939,-0.0095,-0.0289
68.00,0.8178,-0.0000,-0.0000,0.8245,-0.0843,-0.1103,0.4374,-0.0113,-0.0301
68.50,0.8778,-0.0000,-0.0000,0.8816,-0.0906,-0.1113,0.4748,-0.0136,-0.0276
69.00,0.9378,-0.0000,-0.0000,0.9420,-0.0974,-0.1125,0.5356,-0.0153,-0.0288
69.50,0.9978,-0.0000,-0.0000,1.0018,-0.1042,-0.1140,0.5857,-0.0171,-0.0302
70.00,1.0578,-0.0000,-0.0000,1.0668,-0.1117,-0.1151,0.6430,-0.0196,-0.0285
70.50,1.1178,-0.0000,-0.0000,1.1302,-0.1190,-0.1160,0.6949,-0.0215,-0.0288
71.00,1.1778,-0.0000,-0.0000,1.1924,-0.1263,-0.1169,0.7475,-0.0233,-0.0297
71.50,1.2264,-0.0000,-0.0000,1.2418,-0.1321,-0.1176,0.7972,-0.0248,-0.0303
72.00,1.2264,-0.0000,-0.0000,1.2418,-0.1321,-0.1182,0.7872,-0.0248,-0.0309
72.50,1.2264,-0.0000,-0.0000,1.2418,-0.1321,-0.1191,0.7872,-0.0248,-0.0319
