t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
64.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0967,,,
65.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0971,0.0000,0.0000,0.0971
65.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0980,0.0000,0.0000,0.0980
66.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0992,0.0000,0.0000,0.0992
66.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.1000
67.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1011,0.0000,0.0000,0.1011
67.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1021,0.0000,0.0000,0.1021
68.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1031,0.0000,0.0000,0.1031
68.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1041,0.0000,0.0000,0.1041
69.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1046,0.0000,0.0000,0.1046
69.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1063,0.0000,0.0000,0.1063
70.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1069,0.0000,0.0000,0.1069
70.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1084,0.0000,0.0000,0.1084
71.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1088,0.0000,0.0000,0.1088
71.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1102,0.0000,0.0000,0.1102
72.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1109,0.0000,0.0000,0.1109
72.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1122,0.0000,0.0000,0.1122
73.00,0.0261,-0.0000,-0.0000,0.0198,0.0022,0.1125,0.0198,0.0022,0.1125
73.50,0.0861,-0.0000,-0.0000,0.0784,0.0089,0.1134,0.0543,0.0064,0.0578
74.00,0.1461,-0.0000,-0.0000,0.1439,0.0164,0.1145,0.0533,0.0060,0.0203
74.50,0.2061,-0.0000,-0.0000,0.2015,0.0230,0.1156,0.0712,0.0072,0.0213
75.00,0.2661,-0.0000,-0.0000,0.2613,0.0300,0.1163,0.1314,0.0085,0.0221
75.50,0.3261,-0.0000,-0.0000,0.3217,0.0371,0.1174,0.1222,0.0099,0.0232
76.00,0.3861,-0.0000,-0.0000,0.3841,0.0445,0.1187,0.1050,0.0114,0.0245
76.50,0.4461,-0.0000,-0.0000,0.4430,0.0515,0.1202,0.1644,0.0129,0.0260
77.00,0.5061,-0.0000,-0.0000,0.5092,0.0596,0.1214,0.1510,0.0151,0.0237
77.50,0.5661,-0.0000,-0.0000,0.5721,0.0673,0.1228,0.1508,0.0066,0.0251
78.00,0.6261,-0.0000,-0.0000,0.6368,0.0753,0.1241,0.1595,0.0083,0.0263
78.50,0.6861,-0.0000,-0.0000,0.6965,0.0828,0.1251,0.1796,0.0099,0.0274
