t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
169.675,3,3.3530,38.01,0.163,3.0391,1.4132,-0.0992,1.9966,-4.5278,0.1008
227.330,5,2.8463,45.49,0.314,2.5660,1.2277,-0.0986,2.0608,-6.5425,0.1014
227.978,5,2.6184,50.85,0.267,2.3009,1.2461,-0.0946,2.0464,-6.4686,0.1054
231.973,6,4.3299,25.90,0.031,4.2834,0.6299,-0.0617,0.5174,-9.3105,0.1383
232.328,6,4.2289,25.78,1.521,4.1640,0.7345,-0.0688,0.5075,-9.2968,0.1312
263.273,6,3.2769,35.88,0.135,3.0966,1.0676,-0.0978,0.1882,-11.3980,0.1022
263.618,6,3.4104,34.82,1.787,3.4007,0.2352,-0.1037,0.2795,-11.5377,0.0963
263.955,6,3.2507,34.81,0.048,3.2429,-0.2016,-0.0982,0.1833,-11.4158,0.1018
264.280,6,3.3534,34.84,1.535,3.2993,-0.5912,-0.1007,0.2498,-11.4913,0.0993
264.634,6,3.2307,37.18,0.168,3.0826,-0.9621,-0.0977,0.1677,-11.3959,0.1023
264.947,6,3.2417,38.88,0.037,2.9295,-1.3844,-0.0977,0.1825,-11.4250,0.1023
298.244,4,4.2443,29.29,0.285,3.9477,1.5552,-0.1072,7.2653,-3.9236,0.0928
299.251,4,4.2027,27.36,0.320,4.2010,-0.0485,-0.1067,7.2840,-3.8919,0.0933
300.259,4,3.6718,33.99,0.464,3.4450,-1.2664,-0.0997,7.0854,-4.2750,0.1003
300.574,4,3.6407,35.96,0.540,3.2733,-1.5905,-0.1013,7.0883,-4.2480,0.0987
300.870,4,3.5068,37.04,0.293,3.1385,-1.5613,-0.0992,7.0585,-4.2955,0.1008
301.247,4,3.5273,38.13,0.606,3.1001,-1.6796,-0.1011,7.1098,-4.2107,0.0989
335.883,4,2.7278,44.88,0.041,2.4706,-1.1522,-0.0980,6.9053,-4.3194,0.1020
336.195,4,2.6398,45.27,0.229,2.4861,-0.8822,-0.0980,6.8841,-4.3461,0.1020
336.575,4,2.5573,46.88,0.354,2.4173,-0.8291,-0.0959,6.8876,-4.3468,0.1041
336.867,4,2.4423,47.88,0.201,2.3166,-0.7676,-0.0940,6.8618,-4.3445,0.1060
337.182,4,2.3451,51.18,0.124,2.1941,-0.8224,-0.0943,6.8324,-4.3634,0.1057
385.474,4,4.4390,26.39,0.477,4.4381,0.0543,-0.0656,6.0800,-2.9368,0.1344
394.471,4,4.4960,28.96,0.488,4.0544,1.9404,-0.1006,7.0922,-4.4968,0.0994
394.825,4,4.4894,29.50,0.458,3.9726,2.0888,-0.1014,7.1568,-4.5358,0.0986
395.156,4,4.4562,28.63,0.424,4.0814,1.7861,-0.1008,7.1921,-4.5778,0.0992
396.166,4,4.1097,28.45,0.225,4.0400,0.7470,-0.1001,7.1052,-4.5196,0.0999
396.812,4,4.1168,27.28,1.004,4.1153,0.0146,-0.1115,7.2059,-4.6358,0.0885
397.155,4,3.9535,29.50,0.463,3.9382,-0.3327,-0.1005,7.1197,-4.5539,0.0995
397.485,4,3.8275,30.99,0.592,3.7697,-0.6552,-0.1004,7.0673,-4.4901,0.0996
397.822,4,3.7656,32.09,0.620,3.6384,-0.9655,-0.1004,7.0568,-4.4774,0.0996
398.476,4,3.6881,33.70,0.533,3.4367,-1.3345,-0.1004,7.0810,-4.5312,0.0996
399.159,4,3.4570,35.83,0.512,3.2309,-1.2255,-0.1005,7.0394,-4.4794,0.0995
399.475,4,3.3716,37.13,0.840,3.1667,-1.1532,-0.1003,7.0412,-4.4804,0.0997
399.818,4,3.3496,36.78,0.623,3.1661,-1.0887,-0.1015,7.0801,-4.5342,0.0985
400.152,4,3.2283,37.85,0.602,3.0760,-0.9746,-0.1014,7.0563,-4.5038,0.0986
400.464,4,3.1585,39.14,1.060,3.0393,-0.8536,-0.1012,7.0659,-4.5189,0.0988
400.766,4,2.9977,40.14,0.706,2.9193,-0.6737,-0.1004,7.0266,-4.4576,0.0996
401.154,4,2.9956,39.88,0.835,2.9587,-0.4580,-0.1003,7.0888,-4.5211,0.0997
401.775,4,2.7879,41.87,0.477,2.7857,0.0480,-0.1004,7.0485,-4.4569,0.0996
402.150,4,2.7001,43.95,0.662,2.6815,0.2995,-0.1003,7.0301,-4.4315,0.0997
402.478,4,2.5745,47.54,1.024,2.5223,0.5065,-0.0978,7.0093,-4.3945,0.1022
402.780,4,2.5461,50.14,1.406,2.4288,0.7576,-0.0998,7.0417,-4.4316,0.1002
403.150,4,2.5011,53.88,1.539,2.2716,1.0418,-0.1003,7.0591,-4.4588,0.0997
426.771,4,4.0530,31.86,0.023,3.6627,1.7325,-0.0976,6.9975,-4.4456,0.1024
427.137,4,3.6043,34.17,1.673,3.4193,1.1366,-0.0891,6.5797,-4.3097,0.1109
427.463,4,3.8964,31.58,1.328,3.8181,0.7725,-0.0888,6.8617,-4.4083,0.1112
427.776,4,3.8399,30.77,1.247,3.8329,0.2135,-0.0885,6.8326,-4.4308,0.1115
428.133,4,3.9457,29.73,1.137,3.9444,0.0527,-0.0897,6.9099,-4.5458,0.1103
428.464,4,3.8594,31.18,1.451,3.8337,-0.4353,-0.0893,6.7755,-4.6693,0.1107
428.773,4,3.6067,33.18,1.872,3.4693,-0.9821,-0.0902,6.5646,-4.5901,0.1098
429.133,4,3.9360,31.84,0.042,3.5956,-1.5984,-0.0973,6.8821,-4.7467,0.1027
430.775,4,3.6782,32.88,0.012,3.3743,-1.4607,-0.0974,6.8475,-4.8547,0.1026
431.128,4,3.6416,31.82,0.063,3.4868,-1.0459,-0.0974,6.8790,-4.8398,0.1026
431.446,4,3.5508,31.78,0.110,3.4952,-0.6185,-0.0978,6.8681,-4.8162,0.1022
431.777,4,3.4262,33.23,0.193,3.4162,-0.2417,-0.0978,6.8201,-4.7988,0.1022
432.118,4,3.3832,32.82,0.191,3.3818,0.0081,-0.0976,6.8575,-4.8256,0.1024
432.451,4,3.3248,33.88,0.041,3.3178,0.1923,-0.0975,6.8836,-4.8422,0.1025
432.777,4,3.2565,34.88,0.051,3.2360,0.3519,-0.0978,7.0606,-4.3928,0.1022
433.119,4,3.1719,37.18,0.228,3.0777,0.7610,-0.0976,7.0129,-4.3481,0.1024
433.443,4,3.1735,37.88,0.163,2.9683,1.1184,-0.0976,7.0359,-4.3604,0.1024
433.770,4,3.1609,40.88,0.055,2.8354,1.3938,-0.0977,7.0477,-4.3635,0.1023
441.769,2,4.2632,25.77,1.521,4.1756,0.8570,-0.0690,3.4836,-9.3058,0.1310
447.454,6,4.1522,26.95,0.152,4.1161,-0.5429,-0.0630,1.3446,-9.8514,0.1370
449.076,2,4.2282,31.21,1.303,3.8712,1.6977,-0.0964,3.3193,-11.0282,0.1036
449.437,2,4.4750,30.65,0.078,4.0341,1.9345,-0.0960,3.2800,-11.3417,0.1040
449.767,2,4.4234,30.63,0.165,4.0041,1.8774,-0.0960,3.2636,-11.3701,0.1040
450.087,2,4.3836,30.67,0.076,3.9680,1.8604,-0.0967,3.2658,-11.4193,0.1033
450.442,2,4.2847,31.66,0.174,3.8745,1.8270,-0.0964,3.2689,-11.4013,0.1036
450.763,2,4.1474,32.75,0.157,3.7493,1.7704,-0.0970,3.2678,-11.3413,0.1030
451.076,2,4.1423,32.77,0.154,3.7495,1.7580,-0.0961,3.2642,-11.4180,0.1039
451.434,2,3.9739,33.82,0.140,3.6136,1.6507,-0.0968,3.2658,-11.3307,0.1032
451.775,2,3.9558,33.79,0.119,3.5820,1.6759,-0.0971,3.2710,-11.3888,0.1029
452.086,2,3.8338,35.87,0.173,3.4375,1.6948,-0.0965,3.2751,-11.3488,0.1035
452.440,2,3.7909,36.89,0.082,3.3759,1.7218,-0.0961,3.2761,-11.3851,0.1039
452.440,6,4.3918,26.40,0.614,4.2964,-0.9065,-0.0850,0.5025,-11.1358,0.1150
452.768,2,3.7251,37.90,0.048,3.3016,1.7225,-0.0970,3.2839,-11.3965,0.1030
453.085,6,4.2454,27.42,0.762,4.1414,-0.9299,-0.0866,0.4923,-11.1225,0.1134
453.085,2,3.6553,38.90,0.023,3.2265,1.7151,-0.0974,3.2795,-11.3766,0.1026
455.079,6,4.4300,26.09,0.430,4.4001,-0.5035,-0.1033,0.0656,-11.7151,0.0967
455.425,6,4.2845,27.19,0.646,4.2784,-0.2040,-0.1027,0.1042,-11.6749,0.0973
455.776,6,4.1131,28.44,0.650,4.1097,0.1311,-0.1028,0.1539,-11.6153,0.0972
456.079,6,4.1681,28.29,0.822,4.1375,0.4944,-0.1021,0.0836,-11.7205,0.0979
456.424,6,4.0371,29.48,0.654,3.9558,0.7995,-0.1019,0.0958,-11.6051,0.0981
456.754,6,3.9535,32.11,1.830,3.8093,1.0526,-0.1051,0.1022,-11.6057,0.0949
457.073,6,3.6841,32.79,0.098,3.4477,1.2947,-0.0983,0.2320,-11.4587,0.1017
457.433,6,3.8106,36.26,1.642,3.4168,1.6838,-0.1042,0.1104,-11.6040,0.0958
467.071,6,2.0522,54.88,0.204,2.0409,0.1935,-0.0947,0.2815,-11.3567,0.1053
467.370,6,2.0757,60.89,0.069,1.9312,-0.7548,-0.0950,0.2784,-11.3655,0.1050
473.763,6,2.0882,58.89,0.015,1.9670,-0.6946,-0.0949,0.3341,-11.3785,0.1051
474.075,6,2.0650,54.88,0.198,2.0411,-0.2984,-0.0946,0.3470,-11.3556,0.1054
474.374,6,2.0634,54.88,0.187,2.0410,0.2874,-0.0946,0.3574,-11.3621,0.1054
474.740,6,2.0732,63.95,0.080,1.8947,0.8364,-0.0950,0.3669,-11.3728,0.1050
553.313,1,4.2779,29.72,0.654,3.9745,1.5792,-0.1013,0.2655,2.3894,0.0987
553.654,1,4.3548,28.84,1.397,4.2258,1.0473,-0.0997,0.3383,2.4515,0.1003
553.957,1,4.2992,27.27,0.487,4.2678,0.5093,-0.1005,0.3096,2.4146,0.0995
554.312,1,4.4332,26.77,1.122,4.4317,0.0163,-0.1116,0.4003,2.5148,0.0884
554.655,1,4.1796,26.81,0.594,4.1527,-0.4629,-0.0992,0.2125,2.3414,0.1008
554.963,1,4.3052,27.28,0.308,4.1809,-1.0223,-0.1005,0.3128,2.4069,0.0995
555.319,1,4.3641,28.46,0.552,4.0576,-1.6034,-0.1012,0.3519,2.4256,0.0988
