t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
351.876,5,3.9440,30.53,0.626,3.8324,-0.9263,-0.1018,-7.9328,-10.2464,0.0982
352.197,5,3.8867,31.23,1.586,3.7811,-0.8933,-0.1057,-7.9604,-10.2330,0.0943
352.549,5,3.7923,31.71,0.659,3.6832,-0.8972,-0.1013,-7.9493,-10.2356,0.0987
352.876,5,3.7247,32.74,1.645,3.6161,-0.8872,-0.1034,-7.9618,-10.2494,0.0966
353.190,5,3.7126,33.74,1.614,3.6056,-0.8782,-0.1062,-8.0213,-10.2932,0.0938
353.548,5,3.4863,34.86,1.604,3.3847,-0.8292,-0.1049,-7.9153,-10.2027,0.0951
353.874,5,3.4765,35.84,1.861,3.3734,-0.8338,-0.1041,-7.9724,-10.2577,0.0959
354.188,5,3.2105,36.89,0.172,3.1067,-0.8037,-0.0975,-7.8366,-10.1415,0.1025
354.551,5,3.1416,37.89,0.191,3.0252,-0.8415,-0.0975,-7.8515,-10.1537,0.1025
354.875,5,2.9861,40.14,0.086,2.8443,-0.9040,-0.0977,-7.7978,-10.1138,0.1023
355.182,5,2.9330,42.27,0.243,2.7291,-1.0701,-0.0978,-7.8158,-10.1299,0.1022
355.555,5,2.8706,44.22,0.120,2.5787,-1.2575,-0.0979,-7.8238,-10.1344,0.1021
492.061,1,4.2599,25.92,1.788,4.2479,0.3122,-0.0688,13.7770,-4.8778,0.1312
492.382,1,4.2304,25.88,1.530,4.2183,0.3151,-0.0523,13.8373,-4.8786,0.1477
492.741,1,4.1452,25.75,1.466,4.1328,0.3140,-0.0684,13.8355,-4.8789,0.1316
493.063,1,4.2836,26.48,0.199,4.2710,0.3234,-0.0616,14.0638,-4.8672,0.1384
494.070,1,4.0096,26.71,1.436,3.9978,0.3002,-0.0698,14.0487,-4.8559,0.1302
496.738,1,4.4298,28.73,1.768,4.4184,0.3067,-0.0842,15.1434,-4.8424,0.1158
497.056,1,4.4333,28.74,1.785,4.4201,0.3307,-0.0882,15.2342,-4.8346,0.1118
497.391,1,4.2700,29.73,1.757,4.2558,0.3376,-0.0849,15.1625,-4.8392,0.1151
497.722,1,4.2945,25.99,0.564,4.2809,0.3321,-0.0801,15.2790,-4.8479,0.1199
498.068,1,4.3340,26.17,1.758,4.3183,0.3554,-0.0968,15.4031,-4.8290,0.1032
498.738,1,4.1774,27.10,1.707,4.1589,0.3817,-0.0962,15.4199,-4.7959,0.1038
499.388,1,4.3231,28.05,1.306,4.3087,0.3424,-0.0812,15.7381,-4.7880,0.1188
499.716,1,3.7264,33.95,1.904,3.7154,0.2718,-0.0900,15.2322,-4.8390,0.1100
500.050,1,3.4973,33.96,1.094,3.4872,0.2538,-0.0806,15.0926,-4.8615,0.1194
500.390,1,3.8757,30.24,2.650,3.8643,0.2809,-0.0990,15.5534,-4.7898,0.1010
500.700,1,4.1645,26.88,0.088,4.1527,0.2989,-0.0938,15.9295,-4.7570,0.1062
501.071,1,3.4903,32.08,1.524,3.4782,0.2787,-0.0824,15.3453,-4.8331,0.1176
501.376,1,4.0120,27.88,0.088,4.0013,0.2773,-0.0938,15.9347,-4.7923,0.1062
501.676,1,4.1304,26.88,0.080,4.1266,-0.1491,-0.0961,16.0480,-4.8121,0.1039
502.058,1,4.0499,28.86,0.011,3.9482,-0.8970,-0.0962,15.9688,-4.8162,0.1038
502.397,1,4.0109,31.89,0.111,3.7331,-1.4635,-0.0962,15.9236,-4.7809,0.1038
534.990,6,4.1327,28.10,2.045,4.0782,0.6637,-0.0826,14.8531,-0.2780,0.1174
535.678,6,4.1951,25.91,1.357,4.1704,0.4454,-0.0916,15.0694,-0.1489,0.1084
535.963,6,4.1814,25.99,1.352,4.1659,0.3478,-0.0916,15.1333,-0.1088,0.1084
536.365,6,4.3979,27.37,0.922,4.3870,0.2968,-0.0895,15.4069,0.0308,0.1105
537.357,6,4.2986,27.74,1.057,4.2922,0.2162,-0.0886,15.5467,0.0989,0.1114
537.992,6,4.4540,24.91,0.862,4.4476,0.2197,-0.0935,15.8343,0.2175,0.1065
538.364,6,4.3969,25.47,0.579,4.3932,0.1526,-0.0953,15.8603,0.2332,0.1047
538.688,6,4.0812,29.95,1.571,4.0799,0.0310,-0.0979,15.6716,0.1154,0.1021
539.001,6,4.2220,26.50,0.625,4.2205,-0.0556,-0.0946,15.8668,0.2287,0.1054
539.698,6,4.1979,27.08,0.151,4.1912,-0.2137,-0.0998,15.9973,0.2919,0.1002
540.038,6,3.8190,29.13,1.282,3.8118,-0.2174,-0.0896,15.7368,0.1640,0.1104
540.355,6,3.9768,30.22,1.467,3.9680,-0.2467,-0.0932,15.9513,0.2648,0.1068
540.683,6,3.9271,28.86,0.101,3.9169,-0.2644,-0.0987,15.9728,0.2552,0.1013
540.948,6,3.9432,30.26,1.502,3.9325,-0.2727,-0.0966,16.0070,0.3212,0.1034
541.357,6,3.5793,31.19,1.731,3.5718,-0.2119,-0.0930,15.7216,0.1823,0.1070
541.698,6,3.5894,31.06,1.502,3.5819,-0.2126,-0.0952,15.7706,0.2075,0.1048
541.972,6,3.5789,31.18,1.738,3.5714,-0.2119,-0.0963,15.7864,0.2171,0.1037
542.332,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7864,0.2194,0.1038
542.697,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7860,0.2208,0.1038
543.005,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7851,0.2228,0.1038
543.365,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7842,0.2246,0.1038
543.700,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7834,0.2249,0.1038
543.987,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7827,0.2265,0.1038
544.370,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7819,0.2280,0.1038
544.690,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7812,0.2289,0.1038
544.989,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7797,0.2311,0.1038
545.343,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7796,0.2314,0.1038
545.701,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7786,0.2333,0.1038
546.000,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7779,0.2348,0.1038
546.356,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7772,0.2360,0.1038
546.699,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7766,0.2369,0.1038
547.001,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7757,0.2385,0.1038
547.360,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7743,0.2410,0.1038
547.682,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7732,0.2429,0.1038
547.998,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7721,0.2448,0.1038
548.359,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7712,0.2466,0.1038
548.680,6,3.5794,31.18,1.749,3.5719,-0.2119,-0.0962,15.7703,0.2480,0.1038
548.991,6,3.4870,32.23,1.730,3.4678,-0.3528,-0.0934,15.6904,0.2013,0.1066
549.353,6,3.7901,30.77,0.148,3.6935,-0.8446,-0.0980,15.9598,0.3338,0.1020
549.692,6,3.7023,33.10,0.389,3.4858,-1.2437,-0.0973,15.8736,0.2911,0.1027
549.985,6,3.7137,33.90,0.130,3.3278,-1.6455,-0.0975,15.8671,0.3025,0.1025
603.588,6,4.4769,29.78,0.160,3.9998,2.0085,-0.0979,15.9498,0.2168,0.1021
603.964,6,4.4398,27.67,0.145,4.1671,1.5289,-0.0983,15.9926,0.2480,0.1017
604.298,6,3.9567,30.98,1.307,3.8451,0.9281,-0.0975,15.5894,0.1740,0.1025
604.594,6,4.0398,30.08,1.316,4.0075,0.5023,-0.0888,15.7535,0.2372,0.1112
604.955,6,4.2030,26.72,0.135,4.2006,0.1024,-0.0990,15.9800,0.3125,0.1010
605.296,6,3.9867,30.01,1.273,3.9849,0.0826,-0.0879,15.7320,0.3731,0.1121
605.597,6,3.9187,31.09,1.259,3.8786,0.5526,-0.0857,15.6512,0.3836,0.1143
605.972,6,4.2090,29.53,0.171,3.9705,1.3932,-0.0969,15.9037,0.4956,0.1031
633.583,3,4.4745,27.18,1.653,4.1910,-1.5658,-0.0696,12.2036,-10.5135,0.1304
634.579,3,4.4406,26.49,0.207,4.2976,-1.1160,-0.0618,12.1687,-10.7243,0.1382
655.215,3,4.4097,27.47,0.667,4.2007,-1.3374,-0.1027,12.1287,-12.9329,0.0973
655.555,3,4.3932,26.40,0.627,4.3580,-0.5452,-0.1024,12.1293,-12.9437,0.0976
655.859,3,4.0663,29.54,1.114,4.0653,0.0266,-0.0859,12.3246,-12.6909,0.1141
656.224,3,4.3749,26.36,1.102,4.3416,0.5298,-0.0981,12.1449,-12.9414,0.1019
687.182,3,2.2808,55.20,0.052,2.0526,0.9898,-0.0946,12.0909,-12.6633,0.1054
687.528,3,2.2782,51.89,0.137,2.1808,0.6523,-0.0943,12.0916,-12.6930,0.1057
687.870,3,2.2765,50.88,0.021,2.2440,0.3717,-0.0941,12.0973,-12.6989,0.1059
688.187,3,2.4012,50.88,1.818,2.3967,0.1079,-0.1005,12.2022,-12.7710,0.0995
688.541,3,2.2553,50.95,0.128,2.2466,-0.1745,-0.0941,12.0915,-12.6851,0.1059
688.873,3,2.2308,52.88,0.094,2.1885,-0.4223,-0.0943,12.0939,-12.6904,0.1057
689.190,3,2.1976,55.21,0.077,2.0940,-0.6600,-0.0945,12.0902,-12.6829,0.1055
689.529,3,2.1985,57.87,0.094,2.0041,-0.8989,-0.0948,12.1032,-12.7027,0.1052
794.748,4,3.5012,39.92,0.046,3.1190,1.5877,-0.0973,8.0424,-9.9011,0.1027
795.067,4,3.4462,36.93,0.042,3.2161,1.2343,-0.0974,8.0261,-9.8738,0.1026
795.426,4,3.3330,36.91,0.149,3.1571,1.0642,-0.0972,7.9969,-9.8953,0.1028
795.756,4,3.2892,36.89,0.099,3.1339,0.9939,-0.0973,8.0406,-9.8868,0.1027
796.060,4,3.1216,38.94,0.132,2.9818,0.9186,-0.0960,7.9582,-9.9028,0.1040
796.415,4,3.0781,39.89,0.112,2.9242,0.9562,-0.0966,7.9989,-9.8937,0.1034
796.762,4,2.9798,42.01,0.254,2.8027,1.0075,-0.0965,7.9853,-9.8913,0.1035
797.068,4,2.9217,42.72,0.041,2.7437,0.9993,-0.0978,8.0183,-9.9323,0.1022
797.413,4,2.8422,43.96,0.127,2.6413,1.0452,-0.0978,8.0219,-9.9328,0.1022
797.741,4,2.7866,47.88,0.089,2.5402,1.1415,-0.0974,8.0503,-9.9294,0.1026
798.069,4,2.6877,48.89,0.022,2.4438,1.1143,-0.0981,8.0386,-9.9421,0.1019
798.413,4,2.5642,51.93,0.028,2.2935,1.1431,-0.0940,7.9961,-9.9532,0.1060
894.657,6,4.4031,33.92,1.300,3.9172,-2.0082,-0.0973,15.6923,0.2154,0.1027
895.333,6,4.3941,30.64,0.095,3.8963,-2.0292,-0.0974,15.8262,0.2799,0.1026
895.664,6,4.3930,30.57,0.125,3.9325,-1.9555,-0.0977,15.9002,0.3079,0.1023
895.985,6,4.3206,29.74,0.089,3.9315,-1.7892,-0.0979,15.9102,0.3130,0.1021
896.322,6,4.2794,29.78,0.128,3.9330,-1.6837,-0.0978,15.9532,0.3226,0.1022
896.675,6,4.1196,30.83,0.107,3.7923,-1.6062,-0.0977,15.8782,0.2980,0.1023
896.969,6,4.1129,31.41,0.054,3.7653,-1.6520,-0.0976,15.9572,0.2928,0.1024
897.334,6,3.9518,34.69,0.030,3.5375,-1.7588,-0.0973,15.8851,0.2421,0.1027
