t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0237,0.0000,0.0000,0.0237
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0241,0.0000,0.0000,0.0241
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0240,0.0000,0.0000,0.0240
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0247,0.0000,0.0000,0.0247
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0252,0.0000,0.0000,0.0252
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0254,0.0000,0.0000,0.0254
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,0.0261
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0265,0.0000,0.0000,0.0265
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0268,0.0000,0.0000,0.0268
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0276,0.0000,0.0000,0.0276
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0275,0.0000,0.0000,0.0275
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0275,0.0000,0.0000,0.0275
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0279,0.0000,0.0000,0.0279
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0281,0.0000,0.0000,0.0281
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,0.0000,0.0000,0.0284
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0281,0.0000,0.0000,0.0281
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0286
62.00,0.0369,-0.0000,-0.0000,0.0333,0.0010,0.0288,0.0333,0.0010,0.0288
62.50,0.0969,-0.0000,-0.0000,0.0953,0.0028,0.0292,0.0953,0.0028,0.0292
63.00,0.1569,-0.0000,-0.0000,0.1584,0.0046,0.0291,0.0983,-0.0024,0.0081
63.50,0.2169,-0.0000,-0.0000,0.2147,0.0063,0.0293,0.1146,-0.0020,0.0084
64.00,0.2769,-0.0000,-0.0000,0.2749,0.0080,0.0295,0.1749,-0.0011,0.0064
64.50,0.3369,-0.0000,-0.0000,0.3366,0.0099,0.0297,0.2366,-0.0005,0.0053
65.00,0.3969,-0.0000,-0.0000,0.3998,0.0117,0.0298,0.2298,-0.0002,0.0053
65.50,0.4569,-0.0000,-0.0000,0.4607,0.0135,0.0304,0.2508,0.0001,0.0060
66.00,0.5169,-0.0000,-0.0000,0.5263,0.0156,0.0313,0.2420,0.0005,0.0069
66.50,0.5769,-0.0000,-0.0000,0.5863,0.0175,0.0314,0.2865,0.0010,0.0070
67.00,0.6369,-0.0000,-0.0000,0.6505,0.0195,0.0315,0.3507,0.0019,0.0036
