t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
405.142,2,3.2893,40.92,0.057,2.9547,1.4421,-0.0976,3.3206,-11.3390,0.1024
405.464,2,3.2121,43.49,0.104,2.8474,1.4835,-0.0977,3.3179,-11.3415,0.1023
406.466,2,2.9688,47.49,0.116,2.6315,1.3709,-0.0975,3.3149,-11.3338,0.1025
406.769,2,2.8572,46.88,0.065,2.5810,1.2218,-0.0979,3.3232,-11.3026,0.1021
407.138,2,2.7994,45.93,0.067,2.5841,1.0722,-0.0979,3.3093,-11.3297,0.1021
407.459,2,2.6894,45.88,0.242,2.5465,0.8598,-0.0968,3.3085,-11.3098,0.1032
407.773,2,2.6118,45.01,0.154,2.5187,0.6842,-0.0979,3.3052,-11.3248,0.1021
408.128,2,2.5364,45.46,0.077,2.4860,0.4936,-0.0978,3.3143,-11.3198,0.1022
408.467,2,2.4362,46.88,0.284,2.4166,0.2933,-0.0956,3.3171,-11.3115,0.1044
408.773,2,2.2973,48.88,0.066,2.2926,0.1145,-0.0940,3.3113,-11.2667,0.1060
409.134,2,2.2188,50.38,0.159,2.2136,-0.1179,-0.0942,3.3237,-11.2785,0.1058
409.471,2,2.1389,52.88,0.081,2.1154,-0.3021,-0.0945,3.3330,-11.2889,0.1055
409.780,2,2.0661,54.89,0.047,2.0207,-0.4201,-0.0947,3.3474,-11.3030,0.1053
410.145,2,1.9625,57.89,0.048,1.9160,-0.4139,-0.0950,3.3495,-11.2902,0.1050
410.464,2,1.8887,59.88,0.117,1.8526,-0.3546,-0.0952,3.3493,-11.3040,0.1048
410.780,2,1.7992,62.88,0.123,1.7643,-0.3393,-0.0954,3.3471,-11.2958,0.1046
411.137,2,1.7220,65.88,0.123,1.6840,-0.3466,-0.0956,3.3430,-11.3040,0.1044
411.471,2,1.6367,69.89,0.052,1.5870,-0.3887,-0.0959,3.3046,-11.2701,0.1041
411.778,2,1.5638,76.45,0.169,1.4789,-0.4990,-0.0961,3.3085,-11.2780,0.1039
412.129,2,1.4812,83.45,0.143,1.3682,-0.5592,-0.0964,3.3086,-11.2726,0.1036
412.465,2,1.4043,91.44,0.133,1.2681,-0.5955,-0.0967,3.3079,-11.2802,0.1033
415.121,2,1.0825,112.90,0.021,0.9864,-0.4351,-0.0974,3.3105,-11.2978,0.1026
415.462,2,1.0608,108.92,0.176,1.0476,-0.1353,-0.0973,3.3251,-11.3028,0.1027
415.777,2,1.0608,108.92,0.176,1.0476,-0.1353,-0.0973,3.3252,-11.3029,0.1027
416.134,2,1.0608,108.92,0.176,1.0476,-0.1353,-0.0973,3.3257,-11.3030,0.1027
416.462,2,1.0595,108.89,0.065,1.0439,-0.1533,-0.0973,3.3179,-11.2970,0.1027
416.777,2,1.0695,109.90,0.058,1.0233,-0.2954,-0.0973,3.3160,-11.2976,0.1027
461.419,4,3.6022,36.89,0.281,3.2674,-1.5133,-0.0968,7.0100,-4.2704,0.1032
461.755,4,3.5398,35.45,0.037,3.3187,-1.2275,-0.0973,7.0293,-4.2718,0.1027
462.058,4,3.4257,35.90,0.058,3.2494,-1.0806,-0.0973,6.9998,-4.2839,0.1027
462.416,4,3.3698,35.89,0.053,3.2199,-0.9891,-0.0974,7.0257,-4.2762,0.1026
462.751,4,3.2567,36.90,0.063,3.1249,-0.9120,-0.0974,7.0000,-4.2783,0.1026
463.070,4,3.1726,36.90,0.040,3.0486,-0.8728,-0.0976,7.0011,-4.2649,0.1024
463.409,4,3.1206,38.90,0.029,2.9671,-0.9618,-0.0976,7.0215,-4.2726,0.1024
463.756,4,3.0073,41.90,0.045,2.8172,-1.0478,-0.0977,6.9929,-4.2752,0.1023
464.073,4,2.8876,44.88,0.189,2.6697,-1.0962,-0.0967,6.9569,-4.2786,0.1033
464.429,4,2.8465,46.88,0.080,2.5801,-1.1982,-0.0979,6.9967,-4.2754,0.1021
464.746,4,2.7561,50.92,0.241,2.4418,-1.2747,-0.0954,6.9815,-4.2701,0.1046
493.362,4,3.6101,33.88,0.009,3.2747,-1.5164,-0.0975,6.7746,-4.4272,0.1025
493.722,4,3.5872,32.99,0.230,3.4177,-1.0854,-0.0974,6.7964,-4.4384,0.1026
494.044,4,3.5574,31.83,0.079,3.4919,-0.6728,-0.0977,6.8173,-4.4453,0.1023
494.364,4,3.5033,31.81,0.136,3.4895,-0.2949,-0.0975,6.8252,-4.4548,0.1025
495.046,4,3.3322,33.86,0.060,3.3296,0.0877,-0.0977,6.8198,-4.4676,0.1023
495.361,4,3.2357,34.88,0.032,3.2277,0.2055,-0.0976,6.8126,-4.4685,0.1024
495.720,4,3.1553,35.88,0.014,3.1357,0.3380,-0.0976,6.8205,-4.4759,0.1024
496.053,4,3.0439,37.94,0.192,3.0027,0.4897,-0.0976,6.8047,-4.4550,0.1024
496.370,4,2.9838,38.88,0.151,2.8909,0.7322,-0.0977,6.8298,-4.4631,0.1023
496.713,4,2.8773,42.05,0.043,2.7082,0.9670,-0.0978,6.9886,-4.2840,0.1022
497.055,4,2.8978,44.93,0.110,2.5882,1.2996,-0.0979,7.0286,-4.2968,0.1021
504.368,2,4.2672,25.77,1.462,4.1714,0.8962,-0.0691,3.5501,-9.2054,0.1309
504.670,2,4.2480,25.77,1.518,4.1708,0.8034,-0.0689,3.5378,-9.2755,0.1311
506.680,2,4.4082,26.84,1.435,4.2452,1.1847,-0.0798,3.5363,-9.9234,0.1202
511.363,2,4.3268,28.80,0.975,4.0402,1.5454,-0.0964,3.3488,-10.9782,0.1036
512.042,2,4.1912,31.04,1.266,3.8866,1.5655,-0.0966,3.3274,-11.0068,0.1034
512.368,2,4.0868,30.95,1.107,3.7785,1.5541,-0.0961,3.3024,-10.9842,0.1039
512.680,2,4.4045,28.57,0.005,4.1277,1.5337,-0.0968,3.2954,-11.3920,0.1032
512.680,6,4.3893,29.87,2.804,4.2694,-1.0162,-0.0789,0.8803,-10.5618,0.1211
513.034,2,4.2440,29.63,0.190,3.9877,1.4492,-0.0956,3.2976,-11.3176,0.1044
513.359,2,4.1086,30.71,0.112,3.8528,1.4240,-0.0943,3.3105,-11.2524,0.1057
513.681,2,4.1254,30.69,0.077,3.8383,1.5089,-0.0970,3.3254,-11.3396,0.1030
514.039,2,3.9109,32.78,0.151,3.6366,1.4358,-0.0941,3.3303,-11.2075,0.1059
514.361,2,3.9564,32.78,0.093,3.6536,1.5148,-0.0973,3.3337,-11.3288,0.1027
514.674,2,3.8190,34.86,0.100,3.4854,1.5580,-0.0962,3.3348,-11.2693,0.1038
515.036,2,3.7137,36.90,0.105,3.3406,1.6195,-0.0954,3.3349,-11.2422,0.1046
515.357,2,3.6813,37.90,0.070,3.2819,1.6649,-0.0965,3.3209,-11.2921,0.1035
515.672,2,3.6053,38.90,0.046,3.2059,1.6465,-0.0971,3.3174,-11.2991,0.1029
517.672,6,4.4577,26.07,0.384,4.3941,-0.7432,-0.1030,0.0960,-11.6246,0.0970
518.040,6,4.2959,27.10,0.508,4.2598,-0.5463,-0.1022,0.1479,-11.5749,0.0978
518.356,6,4.2998,27.18,0.745,4.2886,-0.2931,-0.1012,0.0914,-11.6551,0.0988
518.673,6,4.1321,28.14,0.573,4.1307,0.0339,-0.1028,0.1476,-11.5984,0.0972
519.029,6,3.9735,29.69,0.712,3.9547,0.3721,-0.1027,0.1994,-11.5285,0.0973
519.356,6,3.9662,30.49,1.042,3.8998,0.7154,-0.1015,0.1676,-11.5734,0.0985
519.675,6,3.8875,31.70,1.317,3.7431,1.0451,-0.0991,0.1800,-11.5639,0.1009
520.027,6,3.9605,33.06,1.664,3.6906,1.4330,-0.1058,0.1042,-11.6752,0.0942
520.363,6,3.5727,36.17,0.105,3.1723,1.6407,-0.0977,0.3092,-11.4053,0.1023
580.967,5,4.4674,24.89,1.624,4.4411,0.4749,-0.0907,1.3801,-6.4309,0.1093
581.968,5,4.3046,26.98,0.474,4.2056,0.9137,-0.0845,1.4787,-6.4573,0.1155
582.969,5,4.3099,29.60,1.085,4.1748,1.0665,-0.0938,1.7445,-6.4499,0.1062
583.964,5,4.4366,26.51,0.011,4.2911,1.1225,-0.0967,2.1194,-6.4946,0.1033
584.267,5,4.0282,31.05,1.309,3.8857,1.0576,-0.0967,1.7874,-6.4471,0.1033
584.635,5,4.2452,28.59,0.017,4.0617,1.2308,-0.0955,2.0861,-6.4626,0.1045
