t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
181.073,2,2.2922,57.89,0.053,2.0394,1.0421,-0.0947,-0.0204,2.3176,0.1053
181.384,2,2.3332,55.90,0.074,2.0894,1.0340,-0.0946,-0.0136,2.3034,0.1054
181.695,2,2.3962,54.46,0.074,2.1587,1.0359,-0.0944,-0.0156,2.3070,0.1056
182.059,2,2.4514,52.45,0.143,2.2208,1.0338,-0.0942,-0.0157,2.2975,0.1058
182.404,2,2.5183,50.89,0.108,2.2928,1.0374,-0.0940,-0.0191,2.3062,0.1060
182.698,2,2.5556,49.45,0.173,2.3382,1.0274,-0.0939,-0.0126,2.2853,0.1061
183.069,2,2.6765,48.45,0.233,2.4595,1.0513,-0.0978,-0.0286,2.3436,0.1022
183.386,2,2.7312,46.88,0.188,2.5198,1.0491,-0.0979,0.0140,2.3950,0.1021
183.693,2,2.8263,44.90,0.095,2.6176,1.0616,-0.0979,0.0060,2.4288,0.1021
184.050,2,2.8829,44.46,0.004,2.6798,1.0584,-0.0979,0.0069,2.4228,0.1021
184.392,2,2.8829,44.46,0.004,2.6798,1.0584,-0.0979,0.0059,2.4223,0.1021
184.695,2,2.8589,43.90,0.057,2.6810,0.9879,-0.0978,0.0432,2.4167,0.1022
185.054,2,2.8134,41.45,0.164,2.7412,0.6259,-0.0969,0.0283,2.4109,0.1031
185.395,2,2.7932,39.88,0.000,2.7799,0.2532,-0.0978,0.0216,2.4336,0.1022
185.714,2,2.7169,40.89,0.088,2.7135,-0.0923,-0.0978,0.0157,2.4164,0.1022
186.058,2,2.6337,42.90,0.096,2.6057,-0.3705,-0.0977,0.0002,2.3933,0.1023
186.392,2,2.5521,45.46,0.042,2.4934,-0.5355,-0.0979,-0.0335,2.4004,0.1021
186.695,2,2.4722,47.89,0.525,2.3908,-0.6220,-0.0958,-0.0599,2.3929,0.1042
187.044,2,2.3764,49.88,0.065,2.2736,-0.6850,-0.0941,-0.0654,2.3793,0.1059
187.392,2,2.2763,52.92,0.047,2.1771,-0.6579,-0.0943,-0.0542,2.3665,0.1057
187.696,2,2.2090,51.89,0.169,2.1601,-0.4523,-0.0943,-0.0877,2.3853,0.1057
188.060,2,2.1336,52.88,0.101,2.1182,-0.2375,-0.0945,-0.0868,2.3761,0.1055
188.396,2,2.1013,52.88,0.219,2.0987,0.0443,-0.0944,-0.0669,2.3613,0.1056
188.686,2,2.0747,53.88,0.142,2.0593,0.2345,-0.0946,-0.0318,2.3563,0.1054
189.068,2,2.0661,54.88,0.000,2.0202,0.4227,-0.0947,-0.0357,2.3676,0.1053
