t,robot,x,y
42.0,leo1,0.816,-0.000
42.0,leo2,4.128,-0.000
44.0,leo1,0.816,-0.000
44.0,leo2,4.128,-0.000
46.0,leo1,0.816,-0.000
46.0,leo2,4.128,-0.000
48.0,leo1,0.816,-0.000
48.0,leo2,4.128,-0.000
50.0,leo1,0.816,-0.000
50.0,leo2,4.128,-0.000
52.0,leo1,0.816,-0.000
52.0,leo2,4.128,-0.000
54.0,leo1,0.816,-0.000
54.0,leo2,4.128,-0.000
56.0,leo1,0.816,-0.000
56.0,leo2,4.128,-0.000
58.0,leo1,0.816,-0.000
58.0,leo2,4.128,-0.000
60.0,leo1,0.816,-0.000
60.0,leo2,4.128,-0.000
62.0,leo1,0.816,-0.000
62.0,leo2,4.128,-0.000
64.0,leo1,0.816,-0.000
64.0,leo2,4.128,-0.000
66.0,leo1,0.816,-0.000
66.0,leo2,4.128,-0.000
68.0,leo1,0.816,-0.000
68.0,leo2,4.128,-0.000
70.0,leo1,0.816,-0.000
70.0,leo2,4.128,-0.000
72.0,leo1,0.816,-0.000
72.0,leo2,4.128,-0.000
74.0,leo1,0.816,-0.000
74.0,leo2,4.128,-0.000
76.0,leo1,0.816,-0.000
76.0,leo2,4.128,-0.000
78.0,leo1,0.816,-0.000
78.0,leo2,4.128,-0.000
80.0,leo1,0.816,-0.000
80.0,leo2,4.128,-0.000
82.0,leo1,0.433,0.000
82.0,leo2,3.765,0.000
84.0,leo1,0.071,0.000
84.0,leo2,3.378,0.000
86.0,leo1,0.071,0.000
86.0,leo2,3.378,0.000
88.0,leo1,0.071,0.000
88.0,leo2,3.378,0.000
90.0,leo1,0.071,0.000
90.0,leo2,3.378,0.000
92.0,leo1,0.071,0.000
92.0,leo2,3.378,0.000
94.0,leo1,0.071,0.000
94.0,leo2,3.378,0.000
96.0,leo1,0.071,0.000
96.0,leo2,3.378,0.000
98.0,leo1,0.071,0.000
98.0,leo2,3.378,0.000
100.0,leo1,0.071,0.000
100.0,leo2,3.378,0.000
102.0,leo1,0.071,0.000
102.0,leo2,3.378,0.000
104.0,leo1,0.071,0.000
104.0,leo2,3.378,0.000
106.0,leo1,0.071,0.000
106.0,leo2,3.378,0.000
108.0,leo1,0.071,0.000
108.0,leo2,3.378,0.000
110.0,leo1,0.071,0.000
110.0,leo2,3.378,0.000
112.0,leo1,0.071,0.000
112.0,leo2,3.378,0.000
114.0,leo1,0.071,0.000
114.0,leo2,3.378,0.000
116.0,leo1,0.071,0.000
116.0,leo2,3.378,0.000
118.0,leo1,0.071,0.000
118.0,leo2,3.378,0.000
120.0,leo1,0.071,0.000
120.0,leo2,3.378,0.000
122.0,leo1,0.071,0.000
122.0,leo2,3.378,0.000
124.0,leo1,0.071,0.000
124.0,leo2,3.378,0.000
126.0,leo1,0.071,0.000
126.0,leo2,3.378,0.000
128.0,leo1,0.071,0.000
128.0,leo2,3.378,0.000
130.0,leo1,0.071,0.000
130.0,leo2,3.378,0.000
132.0,leo1,0.071,0.000
132.0,leo2,3.378,0.000
134.0,leo1,0.071,0.000
134.0,leo2,3.378,0.000
136.0,leo1,0.071,0.000
136.0,leo2,3.378,0.000
138.0,leo1,0.071,0.000
138.0,leo2,3.378,0.000
140.0,leo1,0.071,0.000
140.0,leo2,3.378,0.000
142.0,leo1,0.071,0.000
142.0,leo2,3.378,0.000
144.0,leo1,0.071,0.000
144.0,leo2,3.378,0.000
146.0,leo1,0.071,0.000
146.0,leo2,3.378,0.000
148.0,leo1,0.071,0.000
148.0,leo2,3.378,0.000
150.0,leo1,0.071,0.000
150.0,leo2,3.378,0.000
152.0,leo1,0.071,0.000
152.0,leo2,3.378,0.000
154.0,leo1,0.071,0.000
154.0,leo2,3.378,0.000
156.0,leo1,0.071,0.000
156.0,leo2,3.378,0.000
158.0,leo1,0.071,0.000
158.0,leo2,3.378,0.000
160.0,leo1,0.071,0.000
160.0,leo2,3.378,0.000
162.0,leo1,0.071,0.000
162.0,leo2,3.378,0.000
164.0,leo1,0.071,0.000
164.0,leo2,3.378,0.000
166.0,leo1,0.071,0.000
166.0,leo2,3.378,0.000
168.0,leo1,0.071,0.000
168.0,leo2,3.378,0.000
170.0,leo1,0.071,0.000
170.0,leo2,3.378,0.000
172.0,leo1,0.071,0.000
172.0,leo2,3.378,0.000
174.0,leo1,0.071,0.000
174.0,leo2,3.378,0.000
176.0,leo1,0.071,0.000
176.0,leo2,3.378,0.000
178.0,leo1,0.071,0.000
178.0,leo2,3.378,0.000
180.0,leo1,0.071,0.000
180.0,leo2,3.378,0.000
182.0,leo1,0.071,0.000
182.0,leo2,3.378,0.000
184.0,leo1,0.071,0.000
184.0,leo2,3.378,0.000
186.0,leo1,0.071,0.000
186.0,leo2,3.378,0.000
188.0,leo1,0.071,0.000
188.0,leo2,3.378,0.000
190.0,leo1,0.071,0.000
190.0,leo2,3.378,0.000
192.0,leo1,0.071,0.000
192.0,leo2,3.378,0.000
194.0,leo1,0.071,0.000
194.0,leo2,3.378,0.000
196.0,leo1,0.071,0.000
196.0,leo2,3.378,0.000
198.0,leo1,0.071,0.000
198.0,leo2,3.378,0.000
200.0,leo1,0.071,0.000
200.0,leo2,3.378,0.000
202.0,leo1,0.060,0.007
202.0,leo2,3.370,0.007
204.0,leo1,0.045,-0.004
204.0,leo2,3.353,-0.004
206.0,leo1,0.045,-0.004
206.0,leo2,3.353,-0.004
208.0,leo1,0.045,-0.004
208.0,leo2,3.353,-0.004
210.0,leo1,0.045,-0.004
210.0,leo2,3.353,-0.004
212.0,leo1,-0.349,-0.096
212.0,leo2,2.991,-0.100
214.0,leo1,-0.701,-0.181
214.0,leo2,2.627,-0.197
216.0,leo1,-0.701,-0.181
216.0,leo2,2.627,-0.197
218.0,leo1,-0.701,-0.181
218.0,leo2,2.627,-0.197
220.0,leo1,-0.701,-0.181
220.0,leo2,2.627,-0.197
222.0,leo1,-0.701,-0.181
222.0,leo2,2.627,-0.197
224.0,leo1,-0.701,-0.181
224.0,leo2,2.627,-0.197
226.0,leo1,-0.701,-0.181
226.0,leo2,2.627,-0.197
228.0,leo1,-0.701,-0.181
228.0,leo2,2.627,-0.197
230.0,leo1,-0.701,-0.181
230.0,leo2,2.627,-0.197
232.0,leo1,-0.701,-0.181
232.0,leo2,2.627,-0.197
234.0,leo1,-0.701,-0.181
234.0,leo2,2.627,-0.197
236.0,leo1,-0.701,-0.181
236.0,leo2,2.627,-0.197
238.0,leo1,-0.701,-0.181
238.0,leo2,2.627,-0.197
240.0,leo1,-0.701,-0.181
240.0,leo2,2.627,-0.197
242.0,leo1,-0.701,-0.181
242.0,leo2,2.627,-0.197
244.0,leo1,-0.701,-0.181
244.0,leo2,2.627,-0.197
246.0,leo1,-0.701,-0.181
246.0,leo2,2.627,-0.197
248.0,leo1,-0.701,-0.181
248.0,leo2,2.627,-0.197
250.0,leo1,-0.701,-0.181
250.0,leo2,2.627,-0.197
252.0,leo1,-0.701,-0.181
252.0,leo2,2.627,-0.197
254.0,leo1,-0.701,-0.181
254.0,leo2,2.627,-0.197
256.0,leo1,-0.701,-0.181
256.0,leo2,2.627,-0.197
258.0,leo1,-0.701,-0.181
258.0,leo2,2.627,-0.197
260.0,leo1,-0.701,-0.181
260.0,leo2,2.627,-0.197
262.0,leo1,-0.701,-0.181
262.0,leo2,2.627,-0.197
264.0,leo1,-0.701,-0.181
264.0,leo2,2.627,-0.197
266.0,leo1,-0.701,-0.181
266.0,leo2,2.627,-0.197
268.0,leo1,-0.701,-0.181
268.0,leo2,2.627,-0.197
270.0,leo1,-0.701,-0.181
270.0,leo2,2.627,-0.197
272.0,leo1,-0.701,-0.181
272.0,leo2,2.627,-0.197
274.0,leo1,-0.701,-0.181
274.0,leo2,2.627,-0.197
276.0,leo1,-0.701,-0.181
276.0,leo2,2.627,-0.197
278.0,leo1,-0.701,-0.181
278.0,leo2,2.627,-0.197
280.0,leo1,-0.701,-0.181
280.0,leo2,2.627,-0.197
282.0,leo1,-0.701,-0.181
282.0,leo2,2.627,-0.197
284.0,leo1,-0.701,-0.181
284.0,leo2,2.627,-0.197
286.0,leo1,-0.701,-0.181
286.0,leo2,2.627,-0.197
288.0,leo1,-0.701,-0.181
288.0,leo2,2.627,-0.197
290.0,leo1,-0.701,-0.181
290.0,leo2,2.627,-0.197
292.0,leo1,-0.701,-0.181
292.0,leo2,2.627,-0.197
294.0,leo1,-0.701,-0.181
294.0,leo2,2.627,-0.197
296.0,leo1,-0.701,-0.181
296.0,leo2,2.627,-0.197
298.0,leo1,-0.701,-0.181
298.0,leo2,2.627,-0.197
300.0,leo1,-0.701,-0.181
300.0,leo2,2.627,-0.197
302.0,leo1,-0.701,-0.181
302.0,leo2,2.627,-0.197
304.0,leo1,-0.701,-0.181
304.0,leo2,2.627,-0.197
306.0,leo1,-0.701,-0.181
306.0,leo2,2.627,-0.197
