t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0727,,,
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0741,0.0000,0.0000,0.0741
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0752,0.0000,0.0000,0.0752
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0759,0.0000,0.0000,0.0759
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0771,0.0000,0.0000,0.0771
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.0000,0.0000,0.0780
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0791,0.0000,0.0000,0.0791
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0800
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0810,0.0000,0.0000,0.0810
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0821,0.0000,0.0000,0.0821
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0833,0.0000,0.0000,0.0833
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0845,0.0000,0.0000,0.0845
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0860,0.0000,0.0000,0.0860
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0000,0.0000,0.0867
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0879,0.0000,0.0000,0.0879
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0892,0.0000,0.0000,0.0892
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0906,0.0000,0.0000,0.0906
62.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0919,0.0000,0.0000,0.0919
62.50,0.0592,-0.0000,-0.0000,0.0580,0.0054,0.0924,0.0580,0.0054,0.0924
63.00,0.1192,-0.0000,-0.0000,0.1217,0.0113,0.0933,0.0812,0.0005,0.0200
