t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1695,,,
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1724,0.0000,0.0000,0.1724
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1747,0.0000,0.0000,0.1747
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1771,0.0000,0.0000,0.1771
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1804,0.0000,0.0000,0.1804
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.0000,0.0000,0.1831
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1860,0.0000,0.0000,0.1860
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1889,0.0000,0.0000,0.1889
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1917,0.0000,0.0000,0.1917
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1936,0.0000,0.0000,0.1936
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1964,0.0000,0.0000,0.1964
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1987,0.0000,0.0000,0.1987
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2011,0.0000,0.0000,0.2011
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2037,0.0000,0.0000,0.2037
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2054,0.0000,0.0000,0.2054
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2078,0.0000,0.0000,0.2078
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2103,0.0000,0.0000,0.2103
62.00,0.0136,-0.0000,-0.0000,0.0111,0.0024,0.2127,0.0111,0.0024,0.2127
62.50,0.0736,-0.0000,-0.0000,0.0718,0.0156,0.2149,0.0718,0.0156,0.2149
63.00,0.1336,-0.0000,-0.0000,0.1320,0.0288,0.2177,0.0895,-0.0019,0.0467
63.50,0.1936,-0.0000,-0.0000,0.1902,0.0418,0.2201,0.1091,0.0010,0.0490
64.00,0.2536,-0.0000,-0.0000,0.2494,0.0551,0.2228,0.0896,0.0045,0.0483
64.50,0.3136,-0.0000,-0.0000,0.3074,0.0683,0.2254,0.1491,0.0075,0.0509
65.00,0.3736,-0.0000,-0.0000,0.3634,0.0812,0.2286,0.1264,0.0009,0.0506
65.50,0.4336,-0.0000,-0.0000,0.4224,0.0950,0.2308,0.1069,0.0046,0.0493
66.00,0.4936,-0.0000,-0.0000,0.4810,0.1089,0.2335,0.1671,0.0076,0.0520
66.50,0.5536,-0.0000,-0.0000,0.5399,0.1229,0.2362,0.1476,0.0013,0.0512
67.00,0.6136,-0.0000,-0.0000,0.5989,0.1372,0.2388,0.2081,0.0045,0.0538
67.50,0.6736,-0.0000,-0.0000,0.6600,0.1522,0.2406,0.2309,0.0086,0.0487
68.00,0.7336,-0.0000,-0.0000,0.7224,0.1675,0.2427,0.2751,0.0123,0.0473
68.50,0.7936,-0.0000,-0.0000,0.7813,0.1822,0.2452,0.3057,0.0053,0.0498
69.00,0.8536,-0.0000,-0.0000,0.8406,0.1971,0.2482,0.3668,0.0084,0.0527
69.50,0.9136,-0.0000,-0.0000,0.8989,0.2120,0.2509,0.3968,0.0124,0.0485
70.00,0.9736,-0.0000,-0.0000,0.9566,0.2269,0.2534,0.4363,0.0158,0.0475
70.50,1.0336,-0.0000,-0.0000,1.0137,0.2417,0.2556,0.4953,0.0187,0.0497
71.00,1.0936,-0.0000,-0.0000,1.0728,0.2572,0.2580,0.5562,0.0222,0.0486
71.50,1.1536,-0.0000,-0.0000,1.1325,0.2731,0.2605,0.5997,0.0257,0.0476
72.00,1.2136,-0.0000,-0.0000,1.1884,0.2880,0.2627,0.6557,0.0285,0.0498
72.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2653,0.6662,0.0297,0.0489
73.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2683,0.6662,0.0297,0.0519
73.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2708,0.6662,0.0297,0.0544
74.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2738,0.6662,0.0297,0.0574
74.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2758,0.6662,0.0297,0.0594
75.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2781,0.6662,0.0297,0.0617
75.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2802,0.6662,0.0297,0.0639
76.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2827,0.6662,0.0297,0.0663
76.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2857,0.6662,0.0297,0.0693
77.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2887,0.6662,0.0297,0.0723
77.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2919,0.6662,0.0297,0.0755
78.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2941,0.6662,0.0297,0.0777
78.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2968,0.6662,0.0297,0.0804
79.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.2986,0.6662,0.0297,0.0822
79.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.3019,0.6662,0.0297,0.0855
80.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.3040,0.6662,0.0297,0.0876
80.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.3062,0.6662,0.0297,0.0898
81.00,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.3092,0.6662,0.0297,0.0928
81.50,1.2220,-0.0000,-0.0000,1.1986,0.2908,0.3116,0.6662,0.0297,0.0952
82.00,1.2163,-0.0000,-0.0000,1.1943,0.2894,0.3140,0.6617,0.0293,0.0976
82.50,1.1963,-0.0000,-0.0000,1.1732,0.2825,0.3166,0.6396,0.0271,0.1002
83.00,1.1763,-0.0000,-0.0000,1.1517,0.2754,0.3194,0.6171,0.0248,0.1030
83.50,1.1563,-0.0000,-0.0000,1.1323,0.2690,0.3223,0.6358,0.0254,0.0466
84.00,1.1363,-0.0000,-0.0000,1.1103,0.2616,0.3246,0.6127,0.0243,0.0489
84.50,1.1163,-0.0000,-0.0000,1.0892,0.2545,0.3270,0.5904,0.0232,0.0513
85.00,1.0963,-0.0000,-0.0000,1.0717,0.2485,0.3291,0.5720,0.0222,0.0534
85.50,1.0763,-0.0000,-0.0000,1.0519,0.2417,0.3313,0.5511,0.0211,0.0556
86.00,1.0563,-0.0000,-0.0000,1.0335,0.2354,0.3340,0.5415,0.0223,0.0478
86.50,1.0363,-0.0000,-0.0000,1.0131,0.2283,0.3363,0.5199,0.0213,0.0501
87.00,1.0163,-0.0000,-0.0000,0.9923,0.2210,0.3387,0.4979,0.0201,0.0525
87.50,0.9963,-0.0000,-0.0000,0.9719,0.2138,0.3410,0.4763,0.0190,0.0548
88.00,0.9782,-0.0000,-0.0000,0.9526,0.2069,0.3433,0.4557,0.0201,0.0466
88.50,0.9779,0.0043,0.0477,0.9566,0.2085,0.3919,0.4600,0.0204,0.0952
89.00,0.9779,0.0117,0.0988,0.9642,0.2119,0.4456,0.4683,0.0215,0.1489
89.50,0.9779,0.0187,0.1481,0.9690,0.2144,0.4980,0.4736,0.0224,0.2013
90.00,0.9779,0.0252,0.1957,0.9747,0.2177,0.5480,0.4801,0.0239,0.2513
90.50,0.9780,0.0312,0.2418,0.9789,0.2203,0.5964,0.4848,0.0252,0.2998
91.00,0.9780,0.0367,0.2865,0.9838,0.2238,0.6432,0.4905,0.0271,0.3465
91.50,0.9780,0.0418,0.3299,0.9875,0.2267,0.6889,0.4949,0.0289,0.3923
92.00,0.9781,0.0463,0.3721,0.9909,0.2297,0.7340,0.4990,0.0307,0.4373
92.50,0.9781,0.0504,0.4130,0.9930,0.2317,0.7773,0.5017,0.0320,0.4806
93.00,0.9781,0.0539,0.4529,0.9955,0.2342,0.8197,0.5048,0.0337,0.5230
93.50,0.9782,0.0570,0.4917,0.9983,0.2373,0.8605,0.5083,0.0358,0.5639
94.00,0.9782,0.0597,0.5294,0.9997,0.2390,0.9005,0.5102,0.0371,0.6038
94.50,0.9783,0.0618,0.5662,1.0010,0.2407,0.9392,0.5119,0.0383,0.6426
95.00,0.9783,0.0635,0.6020,1.0023,0.2425,0.9779,0.4800,0.0746,0.6498
95.50,0.9784,0.0648,0.6369,1.0030,0.2437,1.0155,0.4811,0.0755,0.6874
96.00,0.9785,0.0656,0.6709,1.0033,0.2442,1.0515,0.4816,0.0759,0.7235
96.50,0.9785,0.0659,0.7041,1.0037,0.2448,1.0872,0.4821,0.0764,0.7591
97.00,0.9785,0.0659,0.7366,1.0036,0.2448,1.1218,0.4820,0.0763,0.7937
97.50,0.9782,0.0658,0.7700,1.0035,0.2445,1.1577,0.4818,0.0761,0.8297
98.00,0.9782,0.0657,0.8041,1.0035,0.2443,1.1942,0.4817,0.0760,0.8661
98.50,0.9783,0.0653,0.8374,1.0032,0.2437,1.2295,0.4813,0.0755,0.9014
99.00,0.9783,0.0652,0.8699,1.0032,0.2436,1.2646,0.4812,0.0754,0.9366
99.50,0.9779,0.0651,0.9031,1.0031,0.2433,1.3007,0.4810,0.0751,0.9726
100.00,0.9770,0.0651,0.9372,1.0029,0.2426,1.3370,0.4807,0.0746,1.0089
100.50,0.9757,0.0650,0.9722,1.0028,0.2419,1.3745,0.4803,0.0739,1.0464
101.00,0.9740,0.0650,1.0081,1.0024,0.2400,1.4126,0.4793,0.0722,1.0846
101.50,0.9718,0.0649,1.0450,1.0021,0.2381,1.4521,0.4785,0.0705,1.1240
