t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0352,0.0000,0.0000,0.0352
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0360,0.0000,0.0000,0.0360
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0360,0.0000,0.0000,0.0360
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0370,0.0000,0.0000,0.0370
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0375,0.0000,0.0000,0.0375
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0375,0.0000,0.0000,0.0375
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0000,0.0380
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0387,0.0000,0.0000,0.0387
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0393,0.0000,0.0000,0.0393
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,0.0397
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0394,0.0000,0.0000,0.0394
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0402,0.0000,0.0000,0.0402
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0407,0.0000,0.0000,0.0407
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0414,0.0000,0.0000,0.0414
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0423,0.0000,0.0000,0.0423
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0422,0.0000,0.0000,0.0422
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0428,0.0000,0.0000,0.0428
62.00,0.0388,-0.0000,-0.0000,0.0362,0.0016,0.0431,0.0362,0.0016,0.0431
62.50,0.0988,-0.0000,-0.0000,0.0908,0.0039,0.0439,0.0506,-0.0011,0.0125
63.00,0.1588,-0.0000,-0.0000,0.1540,0.0067,0.0439,0.0639,-0.0003,0.0125
63.50,0.2188,-0.0000,-0.0000,0.2168,0.0095,0.0448,0.0868,0.0005,0.0134
64.00,0.2788,-0.0000,-0.0000,0.2766,0.0122,0.0449,0.1466,0.0013,0.0135
64.50,0.3388,-0.0000,-0.0000,0.3351,0.0148,0.0456,0.1252,0.0022,0.0142
65.00,0.3988,-0.0000,-0.0000,0.3989,0.0178,0.0462,0.1091,0.0031,0.0148
65.50,0.4588,-0.0000,-0.0000,0.4606,0.0206,0.0468,0.1308,0.0040,0.0154
66.00,0.5188,-0.0000,-0.0000,0.5182,0.0234,0.0481,0.1884,0.0049,0.0167
66.50,0.5788,-0.0000,-0.0000,0.5752,0.0261,0.0488,0.1655,0.0063,0.0139
67.00,0.6388,-0.0000,-0.0000,0.6326,0.0290,0.0494,0.1830,0.0077,0.0110
67.50,0.6988,-0.0000,-0.0000,0.6929,0.0320,0.0502,0.2434,0.0084,0.0118
68.00,0.7588,-0.0000,-0.0000,0.7569,0.0352,0.0510,0.2874,0.0092,0.0126
68.50,0.8188,-0.0000,-0.0000,0.8216,0.0385,0.0515,0.2976,0.0000,0.0131
69.00,0.8788,-0.0000,-0.0000,0.8807,0.0416,0.0519,0.3114,0.0008,0.0135
69.50,0.9388,-0.0000,-0.0000,0.9414,0.0448,0.0521,0.3722,0.0016,0.0137
70.00,0.9988,-0.0000,-0.0000,1.0050,0.0481,0.0531,0.4358,0.0130,0.0113
70.50,1.0588,-0.0000,-0.0000,1.0630,0.0512,0.0543,0.4639,0.0137,0.0124
71.00,1.1188,-0.0000,-0.0000,1.1271,0.0547,0.0549,0.5181,0.0150,0.0095
71.50,1.1788,-0.0000,-0.0000,1.1856,0.0579,0.0551,0.5767,0.0156,0.0097
72.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0559,0.6137,0.0160,0.0105
72.50,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0560,0.6137,0.0160,0.0106
73.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0562,0.6137,0.0160,0.0108
73.50,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0564,0.6137,0.0160,0.0110
74.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0575,0.6137,0.0160,0.0121
74.50,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0581,0.6137,0.0160,0.0127
75.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0583,0.6137,0.0160,0.0129
75.50,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0589,0.6137,0.0160,0.0135
76.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0600,0.6137,0.0160,0.0146
76.50,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0597,0.6137,0.0160,0.0143
77.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0604,0.6137,0.0160,0.0151
77.50,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0613,0.6137,0.0160,0.0159
78.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0620,0.6137,0.0160,0.0166
78.50,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0621,0.6137,0.0160,0.0167
79.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0628,0.6137,0.0160,0.0174
79.50,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0629,0.6137,0.0160,0.0175
80.00,1.2232,-0.0000,-0.0000,1.2326,0.0605,0.0635,0.6137,0.0160,0.0182
80.50,1.2232,0.0027,0.0374,1.2342,0.0607,0.1002,0.6154,0.0161,0.0548
81.00,1.2232,0.0103,0.0889,1.2416,0.0616,0.1545,0.6228,0.0167,0.1092
81.50,1.2232,0.0173,0.1386,1.2490,0.0629,0.2051,0.6303,0.0177,0.1597
82.00,1.2232,0.0239,0.1865,1.2535,0.0640,0.2537,0.6348,0.0185,0.2083
82.50,1.2232,0.0300,0.2329,1.2589,0.0655,0.3007,0.6402,0.0198,0.2553
83.00,1.2233,0.0356,0.2779,1.2643,0.0673,0.3461,0.6457,0.0214,0.3008
83.50,1.2233,0.0408,0.3215,1.2702,0.0696,0.3908,0.6517,0.0234,0.3455
84.00,1.2233,0.0454,0.3639,1.2742,0.0714,0.4334,0.6752,0.0569,0.3776
84.50,1.2234,0.0496,0.4051,1.2780,0.0732,0.4749,0.6790,0.0585,0.4190
85.00,1.2234,0.0532,0.4452,1.2816,0.0752,0.5151,0.6828,0.0603,0.4593
85.50,1.2235,0.0564,0.4842,1.2845,0.0768,0.5547,0.6857,0.0618,0.4989
86.00,1.2235,0.0591,0.5221,1.2867,0.0782,0.5929,0.6880,0.0631,0.5371
86.50,1.2236,0.0614,0.5591,1.2892,0.0800,0.6300,0.6906,0.0647,0.5742
87.00,1.2236,0.0632,0.5951,1.2906,0.0810,0.6649,0.6920,0.0656,0.6090
87.50,1.2237,0.0645,0.6302,1.2918,0.0820,0.7018,0.6933,0.0666,0.6459
88.00,1.2237,0.0654,0.6644,1.2921,0.0823,0.7370,0.6936,0.0668,0.6811
88.50,1.2238,0.0658,0.6976,1.2922,0.0824,0.7711,0.6937,0.0669,0.7152
89.00,1.2238,0.0659,0.7302,1.2921,0.0823,0.8039,0.6936,0.0668,0.7480
89.50,1.2235,0.0658,0.7633,1.2920,0.0822,0.8376,0.6936,0.0667,0.7818
90.00,1.2235,0.0657,0.7975,1.2920,0.0821,0.8720,0.6935,0.0667,0.8161
90.50,1.2235,0.0653,0.8310,1.2916,0.0818,0.9066,0.6931,0.0663,0.8507
91.00,1.2236,0.0651,0.8635,1.2915,0.0815,0.9394,0.6929,0.0660,0.8836
91.50,1.2232,0.0651,0.8966,1.2913,0.0813,0.9729,0.6928,0.0658,0.9170
92.00,1.2225,0.0650,0.9305,1.2905,0.0800,1.0076,0.6919,0.0646,0.9518
92.50,1.2213,0.0650,0.9653,1.2898,0.0790,1.0427,0.6912,0.0636,0.9869
93.00,1.2196,0.0649,1.0010,1.2888,0.0771,1.0793,0.6901,0.0619,1.0235
93.50,1.2175,0.0649,1.0377,1.2878,0.0752,1.1170,0.6889,0.0599,1.0612
94.00,1.2150,0.0648,1.0753,1.2867,0.0729,1.1548,0.6877,0.0577,1.0989
94.50,1.2119,0.0648,1.1140,1.2856,0.0703,1.1941,0.6865,0.0552,1.1382
95.00,1.2084,0.0647,1.1538,1.2846,0.0674,1.2342,0.6853,0.0524,1.1784
95.50,1.2044,0.0647,1.1946,1.2832,0.0631,1.2753,0.6836,0.0482,1.2195
96.00,1.1999,0.0647,1.2366,1.2822,0.0595,1.3179,0.6824,0.0446,1.2621
96.50,1.1949,0.0646,1.2799,1.2810,0.0545,1.3614,0.6810,0.0396,1.3056
