frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
67,1787214314.00,0.370,1.027,1.985,0.008,1,236,0
68,1787214315.00,0.367,1.034,2.064,0.006,1,241,0
69,1787214316.00,0.364,1.039,2.140,0.004,1,236,0
70,1787214317.00,0.362,1.041,2.212,0.002,1,248,0
71,1787214318.00,0.361,1.043,2.279,0.001,1,253,1
72,1787214319.00,0.361,1.042,2.345,0.001,1,253,1
73,1787214320.00,0.362,1.042,2.413,0.001,1,253,1
74,1787214321.00,0.362,1.041,2.478,0.001,1,253,1
75,1787214322.00,0.364,1.040,2.546,0.003,1,253,1
76,1787214323.00,0.367,1.038,2.618,0.005,1,247,0
77,1787214324.00,0.373,1.035,2.693,0.006,1,247,0
78,1787214325.00,0.379,1.032,2.773,0.008,1,253,1
79,1787214326.00,0.390,1.029,2.857,0.010,1,223,0
80,1787214327.00,0.399,1.026,2.947,0.012,1,223,0
81,1787214328.00,0.413,1.024,3.043,0.014,1,222,0
82,1787214329.00,0.428,1.024,-3.138,0.016,1,202,0
83,1787214330.00,0.418,1.023,-3.029,0.040,0,182,0
84,1787214331.00,0.268,0.988,-2.852,0.259,0,0,0
85,1787214332.00,0.008,0.908,-2.821,0.262,0,206,0
86,1787214333.00,-0.228,0.801,-2.612,0.259,0,253,1
87,1787214334.00,-0.470,0.678,-2.838,0.269,0,248,0
88,1787214335.00,-0.740,0.646,-3.120,0.260,0,182,0
89,1787214336.00,-1.004,0.620,-2.936,0.258,0,202,0
90,1787214337.00,-1.173,0.573,-2.804,0.039,0,182,0
91,1787214338.00,-1.182,0.570,-2.764,0.000,1,182,0
92,1787214339.00,-1.182,0.570,-2.764,0.000,1,182,0
93,1787214340.00,-1.182,0.570,-2.753,0.008,1,182,0
94,1787214341.00,-1.195,0.562,-2.442,0.003,1,182,0
95,1787214342.00,-1.194,0.565,-2.147,0.005,1,188,0
96,1787214343.00,-1.191,0.568,-2.069,0.005,1,165,0
97,1787214344.00,-1.189,0.574,-1.992,0.007,1,165,0
98,1787214345.00,-1.185,0.582,-1.912,0.009,1,182,0
99,1787214346.00,-1.183,0.591,-1.825,0.011,1,165,0
100,1787214347.00,-1.180,0.603,-1.734,0.013,1,165,0
101,1787214348.00,-1.179,0.616,-1.636,0.015,1,149,0
102,1787214349.00,-1.178,0.629,-1.532,0.016,1,149,0
103,1787214350.00,-1.177,0.614,-1.429,0.014,1,149,0
104,1787214351.00,-1.174,0.600,-1.333,0.012,1,149,0
105,1787214352.00,-1.171,0.589,-1.242,0.010,1,165,0
106,1787214353.00,-1.168,0.581,-1.157,0.008,1,182,0
107,1787214354.00,-1.164,0.573,-1.078,0.006,1,165,0
108,1787214355.00,-1.161,0.568,-1.002,0.004,1,182,0
109,1787214356.00,-1.159,0.565,-0.930,0.003,1,182,0
110,1787214357.00,-1.159,0.564,-0.911,0.002,1,182,0
111,1787214358.00,-1.161,0.567,-0.981,0.004,1,182,0
112,1787214359.00,-1.163,0.571,-1.056,0.006,1,165,0
113,1787214360.00,-1.167,0.578,-1.135,0.008,1,182,0
114,1787214361.00,-1.170,0.585,-1.218,0.010,1,179,0
115,1787214362.00,-1.173,0.597,-1.306,0.012,1,149,0
116,1787214363.00,-1.176,0.607,-1.392,0.013,1,165,0
117,1787214364.00,-1.177,0.620,-1.493,0.015,1,0,0
118,1787214365.00,-1.178,0.619,-1.599,0.015,1,0,0
119,1787214366.00,-1.179,0.606,-1.698,0.013,1,149,0
120,1787214367.00,-1.181,0.594,-1.791,0.011,1,149,0
121,1787214368.00,-1.184,0.582,-1.879,0.009,1,182,0
122,1787214369.00,-1.186,0.576,-1.963,0.007,1,182,0
123,1787214370.00,-1.189,0.571,-2.041,0.006,1,165,0
124,1787214371.00,-1.191,0.567,-2.115,0.004,1,182,0
125,1787214372.00,-1.192,0.565,-2.185,0.002,1,182,0
126,1787214373.00,-1.193,0.564,-2.252,0.000,1,182,0
127,1787214374.00,-1.194,0.563,-2.318,0.000,1,182,0
128,1787214375.00,-1.194,0.563,-2.384,0.000,1,182,0
129,1787214376.00,-1.194,0.563,-2.450,0.001,1,182,0
130,1787214377.00,-1.191,0.565,-2.519,0.003,1,182,0
131,1787214378.00,-1.188,0.567,-2.592,0.005,1,182,0
132,1787214379.00,-1.182,0.570,-2.669,0.007,1,182,0
133,1787214380.00,-1.177,0.573,-2.753,0.023,0,182,0
134,1787214381.00,-1.325,0.546,-3.092,0.261,0,149,0
135,1787214382.00,-1.551,0.527,-2.898,0.223,0,182,0
136,1787214383.00,-1.765,0.424,-2.592,0.258,0,149,0
137,1787214384.00,-1.972,0.320,-2.887,0.251,0,0,0
138,1787214385.00,-2.244,0.299,-3.128,0.228,0,0,0
139,1787214386.00,-2.472,0.265,-2.907,0.259,0,0,0
140,1787214387.00,-2.720,0.188,-2.806,0.262,0,0,0
141,1787214388.00,-2.960,0.095,-2.759,0.261,0,0,0
142,1787214389.00,-3.208,-0.005,-2.758,0.260,0,0,0
143,1787214390.00,-3.449,-0.097,-2.775,0.260,0,0,0
144,1787214391.00,-3.702,-0.184,-2.832,0.259,0,0,0
145,1787214392.00,-3.958,-0.254,-2.836,0.260,0,0,0
146,1787214393.00,-4.200,-0.341,-2.823,0.259,0,0,0
147,1787214394.00,-4.449,-0.435,-2.731,0.262,0,0,0
148,1787214395.00,-4.694,-0.526,-2.879,0.262,0,0,0
149,1787214396.00,-4.948,-0.599,-2.790,0.260,0,182,0
150,1787214397.00,-5.190,-0.702,-2.672,0.260,0,253,1
151,1787214398.00,-5.404,-0.844,-2.444,0.258,0,241,0
152,1787214399.00,-5.589,-1.036,-2.238,0.260,0,241,0
153,1787214400.00,-5.742,-1.252,-2.148,0.261,0,182,0
154,1787214401.00,-5.884,-1.467,-2.155,0.262,0,0,0
155,1787214402.00,-5.990,-1.622,-2.150,0.073,0,0,0
156,1787214403.00,-5.995,-1.629,-2.078,0.005,1,0,0
157,1787214404.00,-5.994,-1.626,-2.001,0.007,1,0,0
158,1787214405.00,-5.990,-1.618,-1.920,0.009,1,0,0
159,1787214406.00,-5.987,-1.609,-1.834,0.011,1,0,0
160,1787214407.00,-5.985,-1.598,-1.745,0.003,1,0,0
161,1787214408.00,-5.984,-1.591,-1.691,0.014,1,0,0
162,1787214409.00,-5.983,-1.574,-1.589,0.016,1,0,0
163,1787214410.00,-5.982,-1.584,-1.484,0.015,1,0,0
164,1787214411.00,-5.981,-1.596,-1.386,0.013,1,0,0
165,1787214412.00,-5.978,-1.608,-1.295,0.011,1,0,0
166,1787214413.00,-5.975,-1.617,-1.209,0.009,1,0,0
167,1787214414.00,-5.989,-1.582,-1.177,0.080,0,0,0
168,1787214415.00,-6.019,-1.510,-1.177,0.080,0,149,0
169,1787214416.00,-6.050,-1.435,-1.178,0.080,0,182,0
170,1787214417.00,-6.078,-1.368,-1.177,0.030,0,202,0
171,1787214418.00,-6.079,-1.366,-1.177,0.000,1,202,0
172,1787214419.00,-6.079,-1.366,-1.177,0.000,1,202,0
173,1787214420.00,-6.079,-1.366,-1.177,0.000,1,202,0
174,1787214421.00,-6.078,-1.368,-1.153,0.008,1,202,0
175,1787214422.00,-6.075,-1.374,-1.074,0.006,1,202,0
176,1787214423.00,-6.073,-1.378,-1.001,0.004,1,202,0
177,1787214424.00,-6.071,-1.381,-0.931,0.002,1,202,0
178,1787214425.00,-6.070,-1.381,-0.865,0.000,1,202,0
179,1787214426.00,-6.071,-1.381,-0.799,0.000,1,202,0
180,1787214427.00,-6.071,-1.381,-0.733,0.000,1,201,0
181,1787214428.00,-6.072,-1.380,-0.667,0.001,1,201,0
182,1787214429.00,-6.074,-1.379,-0.598,0.003,1,198,0
183,1787214430.00,-6.077,-1.377,-0.525,0.005,1,198,0
184,1787214431.00,-6.082,-1.374,-0.449,0.007,1,201,0
185,1787214432.00,-6.088,-1.371,-0.367,0.009,1,179,0
186,1787214433.00,-6.098,-1.368,-0.281,0.011,1,164,0
187,1787214434.00,-6.109,-1.365,-0.190,0.013,1,171,0
188,1787214435.00,-6.122,-1.363,-0.093,0.015,1,149,0
189,1787214436.00,-6.132,-1.363,0.012,0.016,1,149,0
190,1787214437.00,-6.118,-1.362,0.114,0.014,1,149,0
191,1787214438.00,-6.106,-1.360,0.209,0.012,1,163,0
192,1787214439.00,-6.090,-1.356,0.315,0.061,0,179,0
193,1787214440.00,-5.929,-1.277,0.492,0.259,0,0,0
194,1787214441.00,-5.688,-1.147,0.584,0.258,0,253,1
195,1787214442.00,-5.494,-0.973,0.839,0.260,0,253,1
196,1787214443.00,-5.386,-0.854,0.787,0.035,0,253,1
197,1787214444.00,-5.383,-0.852,0.720,0.000,1,253,1
198,1787214445.00,-5.384,-0.852,0.654,0.002,1,253,1
199,1787214446.00,-5.386,-0.854,0.583,0.003,1,253,1
200,1787214447.00,-5.390,-0.856,0.509,0.005,1,253,1
201,1787214448.00,-5.396,-0.859,0.431,0.007,1,253,1
202,1787214449.00,-5.403,-0.862,0.350,0.009,1,253,1
203,1787214450.00,-5.366,-0.854,0.167,0.148,0,253,1
204,1787214451.00,-5.132,-0.828,0.133,0.261,0,253,1
205,1787214452.00,-4.871,-0.813,-0.033,0.260,0,253,1
206,1787214453.00,-4.622,-0.824,0.018,0.260,0,253,1
207,1787214454.00,-4.363,-0.819,-0.001,0.260,0,247,0
208,1787214455.00,-4.093,-0.806,0.038,0.260,0,253,1
209,1787214456.00,-3.825,-0.800,0.013,0.260,0,253,1
210,1787214457.00,-3.551,-0.799,-0.004,0.260,0,223,0
211,1787214458.00,-3.283,-0.800,-0.010,0.260,0,223,0
212,1787214459.00,-3.019,-0.802,-0.007,0.260,0,247,0
213,1787214460.00,-2.760,-0.803,0.000,0.260,0,247,0
214,1787214461.00,-2.495,-0.800,0.031,0.260,0,247,0
215,1787214462.00,-2.231,-0.787,0.047,0.260,0,247,0
216,1787214463.00,-1.959,-0.783,0.019,0.260,0,247,0
217,1787214464.00,-1.701,-0.775,0.019,0.260,0,223,0
218,1787214465.00,-1.440,-0.771,0.012,0.260,0,223,0
219,1787214466.00,-1.171,-0.771,-0.006,0.260,0,202,0
220,1787214467.00,-0.904,-0.773,-0.009,0.260,0,202,0
221,1787214468.00,-0.633,-0.775,-0.005,0.260,0,223,0
222,1787214469.00,-0.367,-0.776,-0.003,0.260,0,223,0
223,1787214470.00,-0.113,-0.777,-0.004,0.260,0,202,0
224,1787214471.00,0.153,-0.779,-0.007,0.260,0,202,0
225,1787214472.00,0.420,-0.780,-0.007,0.260,0,202,0
226,1787214473.00,0.688,-0.784,-0.004,0.260,0,202,0
227,1787214474.00,0.960,-0.786,-0.018,0.260,0,223,0
228,1787214475.00,1.222,-0.790,-0.011,0.260,0,202,0
229,1787214476.00,1.495,-0.794,-0.018,0.260,0,223,0
230,1787214477.00,1.761,-0.798,-0.016,0.260,0,253,1
231,1787214478.00,2.024,-0.802,-0.008,0.243,0,253,1
232,1787214479.00,2.243,-0.803,-0.007,0.205,0,253,1
233,1787214480.00,2.445,-0.805,-0.008,0.205,0,253,1
234,1787214481.00,2.656,-0.806,-0.008,0.233,0,253,1
235,1787214482.00,2.916,-0.809,-0.008,0.260,0,235,0
236,1787214483.00,3.180,-0.811,-0.008,0.260,0,202,0
237,1787214484.00,3.442,-0.813,-0.008,0.260,0,202,0
238,1787214485.00,3.710,-0.815,-0.008,0.260,0,202,0
239,1787214486.00,3.974,-0.817,-0.008,0.260,0,202,0
240,1787214487.00,4.242,-0.819,-0.008,0.260,0,202,0
241,1787214488.00,4.511,-0.822,-0.008,0.260,0,202,0
242,1787214489.00,4.771,-0.824,-0.008,0.260,0,202,0
243,1787214490.00,5.032,-0.826,-0.008,0.260,0,223,0
244,1787214491.00,5.294,-0.828,-0.011,0.260,0,223,0
245,1787214492.00,5.553,-0.831,-0.011,0.260,0,223,0
246,1787214493.00,5.815,-0.834,-0.015,0.260,0,213,0
247,1787214494.00,6.069,-0.845,-0.093,0.198,0,0,0
248,1787214495.00,6.155,-0.855,-0.190,0.013,1,0,0
249,1787214496.00,6.168,-0.858,-0.281,0.011,1,0,0
250,1787214497.00,6.177,-0.861,-0.368,0.009,1,0,0
251,1787214498.00,6.185,-0.865,-0.449,0.007,1,0,0
252,1787214499.00,6.191,-0.868,-0.526,0.005,1,0,0
253,1787214500.00,6.195,-0.870,-0.600,0.003,1,0,0
254,1787214501.00,6.197,-0.872,-0.669,0.001,1,0,0
255,1787214502.00,6.198,-0.872,-0.736,0.000,1,0,0
256,1787214503.00,6.198,-0.873,-0.803,0.000,1,0,0
257,1787214504.00,6.198,-0.873,-0.870,0.000,1,0,0
258,1787214505.00,6.198,-0.872,-0.937,0.002,1,0,0
259,1787214506.00,6.196,-0.869,-1.007,0.004,1,0,0
260,1787214507.00,6.193,-0.865,-1.081,0.006,1,0,0
261,1787214508.00,6.191,-0.861,-1.159,0.008,1,0,0
262,1787214509.00,6.188,-0.854,-1.242,0.009,1,0,0
263,1787214510.00,6.185,-0.843,-1.331,0.011,1,0,0
264,1787214511.00,6.187,-0.862,-1.497,0.116,0,0,0
265,1787214512.00,6.172,-1.079,-1.637,0.260,0,182,0
266,1787214513.00,6.187,-1.337,-1.488,0.222,0,165,0
267,1787214514.00,6.159,-1.533,-1.972,0.236,0,171,0
268,1787214515.00,6.021,-1.740,-2.283,0.260,0,170,0
269,1787214516.00,5.844,-1.935,-2.289,0.260,0,170,0
270,1787214517.00,5.707,-2.092,-2.317,0.097,0,0,0
271,1787214518.00,5.693,-2.106,-2.384,0.000,1,0,0
272,1787214519.00,5.693,-2.107,-2.449,0.000,1,0,0
273,1787214520.00,5.693,-2.106,-2.516,0.002,1,0,0
274,1787214521.00,5.697,-2.104,-2.587,0.004,1,0,0
275,1787214522.00,5.698,-2.103,-2.615,0.004,1,0,0
276,1787214523.00,5.695,-2.105,-2.543,0.003,1,0,0
277,1787214524.00,5.694,-2.106,-2.476,0.001,1,0,0
278,1787214525.00,5.694,-2.106,-2.410,0.001,1,0,0
279,1787214526.00,5.694,-2.106,-2.342,0.001,1,0,0
280,1787214527.00,5.695,-2.105,-2.277,0.001,1,0,0
281,1787214528.00,5.696,-2.104,-2.209,0.002,1,0,0
282,1787214529.00,5.698,-2.101,-2.138,0.004,1,0,0
283,1787214530.00,5.701,-2.096,-2.063,0.006,1,0,0
284,1787214531.00,5.704,-2.089,-1.984,0.008,1,0,0
285,1787214532.00,5.707,-2.080,-1.900,0.010,1,0,0
286,1787214533.00,5.711,-2.068,-1.811,0.012,1,0,0
287,1787214534.00,5.714,-2.054,-1.717,0.014,1,0,0
288,1787214535.00,5.715,-2.040,-1.615,0.016,1,0,0
289,1787214536.00,5.715,-2.049,-1.512,0.016,1,0,0
290,1787214537.00,5.712,-2.187,-1.630,0.260,0,0,0
291,1787214538.00,5.703,-2.462,-1.506,0.259,0,0,0
292,1787214539.00,5.736,-2.720,-1.397,0.262,0,0,0
293,1787214540.00,5.785,-2.983,-1.421,0.260,0,0,0
294,1787214541.00,5.841,-3.236,-1.278,0.261,0,0,0
295,1787214542.00,5.892,-3.387,-1.198,0.038,0,0,0
296,1787214543.00,5.896,-3.397,-1.118,0.006,1,0,0
297,1787214544.00,5.898,-3.401,-1.043,0.004,1,0,0
298,1787214545.00,5.900,-3.404,-0.971,0.002,1,0,0
299,1787214546.00,5.901,-3.406,-0.904,0.001,1,0,0
300,1787214547.00,5.901,-3.406,-0.918,0.001,1,0,0
301,1787214548.00,5.900,-3.404,-0.987,0.003,1,0,0
302,1787214549.00,5.898,-3.401,-1.060,0.005,1,0,0
303,1787214550.00,5.895,-3.396,-1.137,0.007,1,0,0
304,1787214551.00,5.911,-3.444,-1.349,0.157,0,0,0
305,1787214552.00,5.935,-3.682,-1.464,0.260,0,0,0
306,1787214553.00,6.002,-3.921,-1.140,0.256,0,0,0
307,1787214554.00,6.109,-4.166,-1.219,0.260,0,0,0
308,1787214555.00,6.212,-4.417,-1.148,0.261,0,163,0
309,1787214556.00,6.308,-4.658,-1.290,0.262,0,223,0
310,1787214557.00,6.367,-4.892,-1.301,0.138,0,219,0
311,1787214558.00,6.381,-4.939,-1.217,0.008,1,235,0
312,1787214559.00,6.384,-4.947,-1.137,0.006,1,248,0
313,1787214560.00,6.387,-4.953,-1.062,0.004,1,248,0
314,1787214561.00,6.389,-4.956,-0.989,0.003,1,253,1
315,1787214562.00,6.390,-4.957,-0.920,0.001,1,253,1
316,1787214563.00,6.390,-4.958,-0.855,0.001,1,253,1
317,1787214564.00,6.389,-4.957,-0.787,0.001,1,253,1
318,1787214565.00,6.389,-4.957,-0.721,0.001,1,253,1
319,1787214566.00,6.388,-4.956,-0.654,0.002,1,253,1
320,1787214567.00,6.386,-4.955,-0.600,0.003,1,253,1
321,1787214568.00,6.383,-4.953,-0.544,0.004,1,253,1
322,1787214569.00,6.380,-4.951,-0.486,0.005,1,253,1
323,1787214570.00,6.375,-4.949,-0.427,0.006,1,253,1
324,1787214571.00,6.369,-4.946,-0.365,0.007,1,253,1
325,1787214572.00,6.361,-4.943,-0.300,0.008,1,253,1
326,1787214573.00,6.350,-4.940,-0.216,0.013,1,253,1
327,1787214574.00,6.335,-4.938,-0.119,0.015,1,253,1
328,1787214575.00,6.323,-4.937,-0.014,0.016,1,253,1
329,1787214576.00,6.339,-4.936,0.089,0.014,1,253,1
330,1787214577.00,6.353,-4.934,0.185,0.012,1,253,1
331,1787214578.00,6.355,-4.934,0.206,0.000,1,253,1
332,1787214579.00,6.355,-4.934,0.206,0.000,1,253,1
333,1787214580.00,6.362,-4.932,0.265,0.010,1,253,1
334,1787214581.00,6.372,-4.929,0.350,0.008,1,253,1
335,1787214582.00,6.378,-4.927,0.431,0.006,1,253,1
336,1787214583.00,6.382,-4.924,0.507,0.005,1,253,1
337,1787214584.00,6.386,-4.922,0.579,0.003,1,253,1
338,1787214585.00,6.387,-4.921,0.639,0.001,1,253,1
339,1787214586.00,6.388,-4.921,0.688,0.000,1,253,1
340,1787214587.00,6.388,-4.921,0.738,0.000,1,253,1
341,1787214588.00,6.387,-4.921,0.789,0.001,1,253,1
342,1787214589.00,6.387,-4.922,0.838,0.000,1,253,1
343,1787214590.00,6.386,-4.922,0.888,0.001,1,253,1
344,1787214591.00,6.385,-4.924,0.941,0.002,1,253,1
345,1787214592.00,6.384,-4.925,0.994,0.003,1,253,1
346,1787214593.00,6.382,-4.929,1.051,0.004,1,253,1
347,1787214594.00,6.380,-4.933,1.110,0.005,1,253,1
348,1787214595.00,6.377,-4.938,1.171,0.007,1,253,1
349,1787214596.00,6.374,-4.946,1.243,0.010,1,253,1
350,1787214597.00,6.371,-4.959,1.333,0.012,1,253,1
351,1787214598.00,6.375,-4.889,1.634,0.191,0,223,0
352,1787214599.00,6.333,-4.664,1.765,0.209,0,223,0
353,1787214600.00,6.332,-4.406,1.394,0.257,0,160,0
354,1787214601.00,6.362,-4.171,1.614,0.259,0,0,0
355,1787214602.00,6.322,-3.921,1.731,0.258,0,0,0
356,1787214603.00,6.309,-3.650,1.579,0.260,0,0,0
357,1787214604.00,6.315,-3.388,1.562,0.260,0,0,0
358,1787214605.00,6.317,-3.124,1.564,0.260,0,0,0
359,1787214606.00,6.323,-2.859,1.560,0.260,0,0,0
360,1787214607.00,6.332,-2.592,1.549,0.260,0,0,0
361,1787214608.00,6.339,-2.322,1.576,0.260,0,0,0
362,1787214609.00,6.320,-2.052,1.684,0.262,0,0,0
363,1787214610.00,6.295,-1.780,1.613,0.260,0,0,0
364,1787214611.00,6.253,-1.520,1.881,0.254,0,165,0
365,1787214612.00,6.154,-1.270,2.017,0.259,0,226,0
366,1787214613.00,6.021,-1.044,2.225,0.259,0,253,1
367,1787214614.00,5.835,-0.871,2.587,0.263,0,236,0
368,1787214615.00,5.593,-0.752,2.704,0.262,0,245,0
369,1787214616.00,5.352,-0.637,2.726,0.259,0,163,0
370,1787214617.00,5.111,-0.540,2.812,0.260,0,0,0
371,1787214618.00,4.858,-0.445,2.771,0.261,0,0,0
372,1787214619.00,4.611,-0.351,2.801,0.261,0,0,0
373,1787214620.00,4.357,-0.260,2.863,0.261,0,0,0
374,1787214621.00,4.104,-0.195,2.836,0.260,0,0,0
375,1787214622.00,3.853,-0.106,2.810,0.259,0,0,0
376,1787214623.00,3.600,-0.044,3.013,0.262,0,0,0
377,1787214624.00,3.336,-0.051,-3.076,0.260,0,0,0
378,1787214625.00,3.075,-0.031,2.977,0.260,0,0,0
379,1787214626.00,2.821,-0.007,3.090,0.260,0,0,0
380,1787214627.00,2.546,0.002,3.114,0.260,0,0,0
381,1787214628.00,2.278,0.011,3.111,0.260,0,0,0
382,1787214629.00,2.005,0.027,3.051,0.260,0,0,0
383,1787214630.00,1.747,0.031,3.138,0.260,0,0,0
384,1787214631.00,1.491,0.040,3.078,0.260,0,0,0
385,1787214632.00,1.225,0.050,3.100,0.260,0,0,0
386,1787214633.00,0.957,0.056,3.087,0.260,0,0,0
387,1787214634.00,0.686,0.061,3.119,0.260,0,0,0
388,1787214635.00,0.423,0.070,3.065,0.260,0,0,0
389,1787214636.00,0.154,0.076,3.122,0.260,0,0,0
390,1787214637.00,-0.117,0.073,3.119,0.260,0,0,0
391,1787214638.00,-0.390,0.079,3.100,0.260,0,0,0
392,1787214639.00,-0.656,0.085,3.108,0.260,0,0,0
393,1787214640.00,-0.911,0.093,3.102,0.260,0,0,0
394,1787214641.00,-1.173,0.097,3.118,0.260,0,0,0
395,1787214642.00,-1.447,0.103,3.141,0.260,0,0,0
396,1787214643.00,-1.700,0.107,3.118,0.260,0,0,0
397,1787214644.00,-1.973,0.111,3.134,0.260,0,0,0
398,1787214645.00,-2.235,0.120,3.119,0.260,0,0,0
399,1787214646.00,-2.496,0.126,-3.125,0.260,0,0,0
400,1787214647.00,-2.760,0.126,-3.140,0.260,0,0,0
401,1787214648.00,-2.962,0.148,2.794,0.184,0,0,0
402,1787214649.00,-3.095,0.224,2.480,0.041,0,0,0
403,1787214650.00,-3.158,0.264,2.652,0.195,0,0,0
404,1787214651.00,-3.339,0.344,2.891,0.165,0,0,0
405,1787214652.00,-3.575,0.336,-2.952,0.258,0,0,0
406,1787214653.00,-3.823,0.308,3.063,0.260,0,0,0
407,1787214654.00,-4.086,0.354,2.996,0.260,0,0,0
408,1787214655.00,-4.307,0.354,-3.062,0.109,0,0,0
409,1787214656.00,-4.381,0.354,3.070,0.162,0,0,0
410,1787214657.00,-4.628,0.366,3.133,0.260,0,0,0
411,1787214658.00,-4.890,0.372,3.134,0.260,0,0,0
412,1787214659.00,-5.158,0.374,3.125,0.260,0,0,0
413,1787214660.00,-5.416,0.375,-3.138,0.260,0,0,0
414,1787214661.00,-5.683,0.377,-3.140,0.260,0,0,0
415,1787214662.00,-5.921,0.376,-3.136,0.160,0,0,0
416,1787214663.00,-5.978,0.374,-3.031,0.014,1,0,0
417,1787214664.00,-5.992,0.372,-2.934,0.013,1,0,0
418,1787214665.00,-6.004,0.369,-2.842,0.011,1,0,0
419,1787214666.00,-6.012,0.366,-2.774,0.004,1,0,0
420,1787214667.00,-6.004,0.369,-2.859,0.011,1,0,0
421,1787214668.00,-5.991,0.372,-2.951,0.013,1,0,0
422,1787214669.00,-5.976,0.374,-3.050,0.015,1,0,0
423,1787214670.00,-5.970,0.375,3.128,0.016,1,0,0
424,1787214671.00,-5.986,0.376,3.027,0.014,1,0,0
425,1787214672.00,-6.002,0.378,2.930,0.029,0,0,0
426,1787214673.00,-6.142,0.423,2.815,0.258,0,0,0
427,1787214674.00,-6.394,0.487,3.013,0.261,0,149,0
