t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,,,
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0072,0.0000,0.0000,-0.0072
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0073,0.0000,0.0000,-0.0073
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0076,0.0000,0.0000,-0.0076
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0075,0.0000,0.0000,-0.0075
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0072,0.0000,0.0000,-0.0072
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0075,0.0000,0.0000,-0.0075
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,0.0000,0.0000,-0.0069
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0066,0.0000,0.0000,-0.0066
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0067,0.0000,0.0000,-0.0067
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0071,0.0000,0.0000,-0.0071
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,0.0000,0.0000,-0.0069
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0075,0.0000,0.0000,-0.0075
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0080,0.0000,0.0000,-0.0080
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0080,0.0000,0.0000,-0.0080
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0078,0.0000,0.0000,-0.0078
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0076,0.0000,0.0000,-0.0076
61.50,0.0121,-0.0000,-0.0000,0.0075,-0.0001,-0.0080,0.0075,-0.0001,-0.0080
62.00,0.0721,-0.0000,-0.0000,0.0694,-0.0006,-0.0085,0.0694,-0.0006,-0.0085
62.50,0.1321,-0.0000,-0.0000,0.1301,-0.0011,-0.0090,0.0965,-0.0021,-0.0031
63.00,0.1921,-0.0000,-0.0000,0.1878,-0.0016,-0.0092,0.1278,-0.0028,0.0012
63.50,0.2521,-0.0000,-0.0000,0.2469,-0.0022,-0.0087,0.1069,-0.0027,0.0018
64.00,0.3121,-0.0000,-0.0000,0.3092,-0.0027,-0.0089,0.1692,-0.0026,0.0015
64.50,0.3721,-0.0000,-0.0000,0.3692,-0.0032,-0.0090,0.2292,-0.0021,-0.0020
65.00,0.4321,-0.0000,-0.0000,0.4294,-0.0038,-0.0095,0.2094,-0.0022,-0.0026
65.50,0.4921,-0.0000,-0.0000,0.4869,-0.0043,-0.0100,0.2669,-0.0024,-0.0030
66.00,0.5521,-0.0000,-0.0000,0.5505,-0.0050,-0.0102,0.3205,-0.0026,-0.0033
66.50,0.6121,-0.0000,-0.0000,0.6110,-0.0056,-0.0103,0.3410,-0.0028,-0.0033
67.00,0.6721,-0.0000,-0.0000,0.6797,-0.0063,-0.0107,0.3697,-0.0030,-0.0037
67.50,0.7321,-0.0000,-0.0000,0.7394,-0.0070,-0.0108,0.3894,-0.0033,-0.0039
68.00,0.7921,-0.0000,-0.0000,0.8015,-0.0076,-0.0110,0.4515,-0.0035,-0.0040
68.50,0.8521,-0.0000,-0.0000,0.8624,-0.0083,-0.0109,0.4912,-0.0037,-0.0039
