t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0136,,,
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0135,0.0000,0.0000,-0.0135
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0140,0.0000,0.0000,-0.0140
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0147,0.0000,0.0000,-0.0147
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0146,0.0000,0.0000,-0.0146
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0150,0.0000,0.0000,-0.0150
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0148,0.0000,0.0000,-0.0148
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0153,0.0000,0.0000,-0.0153
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0157,0.0000,0.0000,-0.0157
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0156,0.0000,0.0000,-0.0156
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0159,0.0000,0.0000,-0.0159
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0159,0.0000,0.0000,-0.0159
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0161,0.0000,0.0000,-0.0161
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0165,0.0000,0.0000,-0.0165
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,0.0000,0.0000,-0.0163
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,0.0000,0.0000,-0.0163
61.00,0.0377,-0.0000,-0.0000,0.0352,-0.0006,-0.0171,0.0352,-0.0006,-0.0171
61.50,0.0977,-0.0000,-0.0000,0.0946,-0.0016,-0.0173,0.0945,-0.0033,-0.0068
62.00,0.1577,-0.0000,-0.0000,0.1585,-0.0027,-0.0172,0.1585,-0.0037,-0.0068
62.50,0.2177,-0.0000,-0.0000,0.2225,-0.0038,-0.0174,0.2225,0.0058,-0.0070
63.00,0.2777,-0.0000,-0.0000,0.2800,-0.0048,-0.0178,0.2800,0.0059,-0.0109
63.50,0.3377,-0.0000,-0.0000,0.3444,-0.0060,-0.0184,0.3444,-0.0059,-0.0044
64.00,0.3977,-0.0000,-0.0000,0.3995,-0.0070,-0.0183,0.3895,-0.0056,-0.0079
