x,y
0.0000,0.0000
1.1220,-0.0121
1.2426,-0.0127
1.2657,0.0206
1.1456,0.3645
0.6237,1.7324
0.7231,1.7810
1.6057,2.2236
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
1.5859,2.2189
