t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
50.620,1,2.1201,58.93,0.164,1.9873,0.7323,-0.0948,-0.4304,6.8095,0.1052
50.808,1,2.1086,54.86,0.073,2.0642,0.4198,-0.0944,-0.4466,6.7975,0.1056
51.019,1,2.1003,52.90,0.009,2.0972,0.0642,-0.0945,-0.4844,6.7790,0.1055
51.216,1,2.1022,53.89,0.016,2.0773,-0.3082,-0.0946,-0.5182,6.7746,0.1054
51.409,1,2.1047,56.92,0.092,2.0031,-0.6390,-0.0948,-0.5581,6.7670,0.1052
51.619,1,2.1374,63.92,0.017,1.9170,-0.9405,-0.0950,-0.5888,6.7893,0.1050
56.230,3,5.0081,25.05,1.171,4.5446,2.1013,-0.1109,4.3130,1.5803,0.0891
60.816,1,2.1164,63.93,0.065,1.9144,0.8974,-0.0950,-1.8751,5.8950,0.1050
61.022,1,2.0927,57.93,0.181,2.0007,0.6064,-0.0942,-1.8647,5.8795,0.1058
61.216,1,2.0957,53.90,0.051,2.0745,0.2816,-0.0946,-1.8803,5.8689,0.1054
61.414,1,2.1006,52.90,0.014,2.0967,-0.0871,-0.0945,-1.9082,5.8338,0.1055
61.606,1,2.0916,54.86,0.159,2.0423,-0.4418,-0.0946,-1.9084,5.8216,0.1054
61.815,1,2.1091,59.91,0.091,1.9654,-0.7593,-0.0949,-1.9288,5.8205,0.1051
66.812,3,4.8290,23.58,0.899,4.7214,1.0086,-0.1013,4.9734,5.4256,0.0987
71.208,1,2.1041,60.87,0.193,1.9499,0.7850,-0.0948,-2.3071,4.2015,0.1052
71.416,1,2.1003,54.93,0.189,2.0412,0.4858,-0.0946,-2.3064,4.1863,0.1054
71.601,1,2.1041,52.92,0.014,2.0973,0.1399,-0.0945,-2.3019,4.1377,0.1055
71.814,1,2.0858,53.91,0.152,2.0706,-0.2330,-0.0941,-2.2787,4.1117,0.1059
72.009,1,2.1239,55.92,0.072,2.0412,-0.5792,-0.0947,-2.3105,4.0684,0.1053
72.215,1,2.1032,62.86,0.234,1.9121,-0.8710,-0.0950,-2.2829,4.0376,0.1050
76.813,3,5.3992,24.16,0.517,4.8152,2.4398,-0.1108,3.3276,8.9962,0.0892
81.412,1,2.1339,64.86,0.004,1.9041,0.9586,-0.0950,-1.5399,2.7071,0.1050
81.613,1,2.1158,57.90,0.004,2.0026,0.6763,-0.0948,-1.5254,2.7075,0.1052
81.807,1,2.1114,53.92,0.071,2.0795,0.3532,-0.0946,-1.4825,2.6736,0.1054
82.006,1,2.1016,52.87,0.228,2.0994,-0.0103,-0.0944,-1.4633,2.6738,0.1056
82.212,1,2.1153,53.90,0.120,2.0795,-0.3756,-0.0945,-1.4644,2.6524,0.1055
82.405,1,2.1037,58.88,0.117,1.9833,-0.6951,-0.0948,-1.4311,2.6409,0.1052
87.409,3,5.0450,22.73,0.091,4.8969,1.2091,-0.1034,-0.4796,9.7371,0.0966
91.811,1,2.1313,61.93,0.023,1.9515,0.8517,-0.0949,0.0547,2.1306,0.1051
92.011,1,2.1168,55.91,0.068,2.0410,0.5533,-0.0947,0.0926,2.1401,0.1053
92.198,1,2.1105,52.89,0.010,2.0973,0.2156,-0.0945,0.1116,2.1449,0.1055
92.394,1,2.1047,52.91,0.015,2.0965,-0.1588,-0.0945,0.1421,2.1519,0.1055
92.596,1,2.1050,55.92,0.009,2.0404,-0.5088,-0.0947,0.1567,2.1503,0.1053
92.798,1,2.1190,60.93,0.147,1.9520,-0.8191,-0.0948,0.2062,2.1419,0.1052
