t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
260.563,8,4.4719,25.58,0.161,4.3964,0.8125,-0.0992,6.2777,1.9980,0.1008
260.768,8,4.4856,25.67,0.136,4.3591,1.0533,-0.0989,6.3467,2.0042,0.1011
260.969,8,4.3417,26.71,0.126,4.1734,1.1931,-0.0987,6.2711,1.9404,0.1013
261.158,8,4.3855,26.53,0.097,4.1843,1.3094,-0.0990,6.3564,1.9786,0.1010
261.358,8,4.2553,27.62,0.131,4.0386,1.3369,-0.0994,6.2846,1.9391,0.1006
261.560,8,4.2666,27.78,0.130,4.0307,1.3955,-0.0986,6.3306,1.9811,0.1014
261.755,8,4.1206,28.78,0.143,3.8730,1.4033,-0.0985,6.2497,1.9332,0.1015
261.960,8,4.1651,28.85,0.124,3.8764,1.5205,-0.0983,6.2899,1.9499,0.1017
262.151,8,4.1897,30.84,0.049,3.7115,1.9414,-0.0974,6.3180,1.9253,0.1026
262.360,9,0.6869,208.65,0.255,0.6292,-0.2580,-0.0973,3.2277,-0.3877,0.1027
262.558,9,0.6745,196.71,0.169,0.6578,-0.1132,-0.0971,3.2214,-0.4104,0.1029
262.760,9,0.6691,193.52,0.164,0.6617,0.0200,-0.0971,3.2225,-0.4141,0.1029
262.958,9,0.6680,195.22,0.228,0.6520,0.1082,-0.0972,3.2214,-0.4250,0.1028
263.157,9,0.6755,197.58,0.754,0.6445,0.1775,-0.0971,3.2266,-0.4271,0.1029
263.362,9,0.6792,202.14,0.935,0.6283,0.2387,-0.0971,3.2262,-0.4270,0.1029
263.566,9,0.6867,206.35,0.787,0.6125,0.2950,-0.0972,3.2250,-0.4332,0.1028
273.359,0,3.7028,32.95,0.023,3.3742,-1.5217,-0.0975,-0.7785,2.4038,0.1025
273.561,0,3.6655,31.80,0.329,3.5590,-0.8716,-0.0984,-0.7092,2.4543,0.1016
278.168,8,4.2256,29.87,0.070,3.7920,-1.8619,-0.0977,6.7059,-0.3654,0.1023
278.381,8,4.2502,28.80,0.065,3.9228,-1.6328,-0.0976,6.7519,-0.4131,0.1024
