t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
39.986,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7735,0.0525,0.1042
40.985,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7735,0.0527,0.1042
41.982,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7735,0.0544,0.1042
42.977,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7734,0.0564,0.1042
43.978,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7733,0.0591,0.1042
44.979,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7732,0.0611,0.1042
45.979,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7732,0.0612,0.1042
46.645,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7732,0.0623,0.1042
46.976,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7732,0.0628,0.1042
47.639,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7731,0.0637,0.1042
47.973,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7731,0.0642,0.1042
48.645,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7731,0.0649,0.1042
48.974,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7731,0.0661,0.1042
49.641,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7730,0.0674,0.1042
49.972,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7730,0.0671,0.1042
50.638,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7730,0.0674,0.1042
50.978,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7730,0.0675,0.1042
51.742,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7729,0.0693,0.1042
52.080,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7729,0.0703,0.1042
52.742,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7729,0.0712,0.1042
53.404,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7728,0.0717,0.1042
53.752,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7728,0.0723,0.1042
54.400,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7728,0.0736,0.1042
54.745,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7727,0.0742,0.1042
55.081,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7727,0.0743,0.1042
55.400,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7727,0.0753,0.1042
55.739,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7726,0.0764,0.1042
56.070,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7726,0.0770,0.1042
56.399,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7726,0.0774,0.1042
56.743,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7726,0.0777,0.1042
57.398,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7725,0.0790,0.1042
57.737,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7725,0.0797,0.1042
58.073,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7725,0.0804,0.1042
58.397,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7725,0.0803,0.1042
58.734,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7725,0.0802,0.1042
59.401,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7724,0.0817,0.1042
59.739,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7724,0.0823,0.1042
60.089,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7724,0.0826,0.1042
60.420,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7724,0.0826,0.1042
61.091,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7723,0.0830,0.1042
61.422,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7723,0.0836,0.1042
61.757,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7723,0.0844,0.1042
62.086,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7723,0.0849,0.1042
62.415,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7722,0.0851,0.1042
63.089,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7722,0.0865,0.1042
63.421,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7722,0.0871,0.1042
