t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
115.038,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,4.8077,-2.9718,0.1029
115.388,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,4.8088,-2.9704,0.1029
115.715,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,4.8091,-2.9700,0.1029
116.043,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,4.8100,-2.9688,0.1029
116.392,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,4.8103,-2.9684,0.1029
116.705,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,4.8283,-2.9438,0.1029
117.043,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.0630,-2.6066,0.1029
117.383,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.4051,-1.9591,0.1029
117.715,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.6096,-1.3326,0.1029
118.040,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.7033,-0.8266,0.1029
118.377,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.7332,-0.3932,0.1029
118.715,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.7243,-0.0406,0.1029
119.030,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.9896,-0.3415,0.1029
119.381,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.9202,0.0516,0.1029
119.715,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.7983,0.4688,0.1029
120.040,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.6348,0.8583,0.1029
120.376,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.4227,1.2350,0.1029
120.709,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,5.1452,1.6107,0.1029
121.035,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,4.7921,1.9765,0.1029
121.374,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,4.3489,2.3195,0.1029
121.710,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,3.7960,2.6227,0.1029
122.041,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,2.9310,2.9210,0.1029
122.377,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,1.7309,3.0077,0.1029
122.713,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,1.1347,2.9091,0.1029
123.042,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,0.7255,2.7802,0.1029
123.377,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,0.3285,2.6014,0.1029
123.708,6,3.6560,34.92,0.078,3.4058,-1.3257,-0.0971,-0.0467,2.3776,0.1029
