x,y
0.0000,0.0000
0.3807,0.0081
0.5424,0.0043
0.6253,0.0543
0.5856,0.0690
-0.2262,0.7267
-0.2997,1.6671
-0.3231,1.8439
-0.2904,1.8316
-0.3581,1.7705
-0.6069,1.2242
-0.4894,1.3807
-0.5862,1.4632
-2.6776,0.3264
-4.1206,-0.0979
