frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
164,1787210416.55,1.490,0.668,-2.429,0.000,1,0,0
165,1787210417.55,1.490,0.669,-2.479,0.001,1,0,0
166,1787210418.55,1.490,0.670,-2.530,0.002,1,0,0
167,1787210419.55,1.490,0.673,-2.583,0.003,1,0,0
168,1787210420.55,1.490,0.677,-2.640,0.004,1,0,0
169,1787210421.55,1.491,0.681,-2.698,0.005,1,0,0
170,1787210422.55,1.458,0.681,-2.837,0.142,0,0,0
171,1787210423.55,1.229,0.645,-2.909,0.260,0,0,0
172,1787210424.55,1.015,0.580,-2.923,0.170,0,0,0
173,1787210425.55,0.798,0.556,2.891,0.231,0,0,0
174,1787210426.55,0.605,0.593,3.048,0.228,0,0,0
175,1787210427.55,0.373,0.586,-2.895,0.177,0,0,0
176,1787210428.55,0.167,0.564,3.092,0.260,0,0,0
177,1787210429.55,-0.092,0.575,3.132,0.260,0,182,0
178,1787210430.55,-0.352,0.563,-3.094,0.260,0,253,1
179,1787210431.55,-0.610,0.534,-2.966,0.260,0,254,1
180,1787210432.55,-0.868,0.503,-3.004,0.260,0,254,1
181,1787210433.55,-1.105,0.452,-2.843,0.195,0,254,1
182,1787210434.55,-1.348,0.415,-3.141,0.261,0,254,1
183,1787210435.55,-1.598,0.408,-3.008,0.259,0,254,1
184,1787210436.55,-1.850,0.366,-2.827,0.259,0,254,1
185,1787210437.55,-2.101,0.301,-2.928,0.260,0,254,1
186,1787210438.55,-2.353,0.230,-2.832,0.260,0,253,1
187,1787210439.55,-2.606,0.171,-3.003,0.260,0,253,1
188,1787210440.55,-2.860,0.116,-2.858,0.260,0,253,1
189,1787210441.55,-3.110,0.042,-2.847,0.260,0,253,1
190,1787210442.55,-3.360,-0.028,-2.852,0.261,0,235,0
191,1787210443.55,-3.611,-0.094,-2.874,0.262,0,173,0
192,1787210444.55,-3.863,-0.161,-2.855,0.261,0,0,0
193,1787210445.55,-4.113,-0.230,-2.878,0.261,0,0,0
194,1787210446.55,-4.365,-0.294,-2.902,0.261,0,0,0
195,1787210447.55,-4.617,-0.357,-2.859,0.261,0,0,0
196,1787210448.55,-4.863,-0.449,-2.761,0.263,0,0,0
197,1787210449.55,-5.107,-0.536,-2.848,0.260,0,0,0
198,1787210450.55,-5.351,-0.631,-2.709,0.262,0,-1,0
199,1787210451.55,-5.575,-0.762,-2.517,0.259,0,-1,0
200,1787210452.55,-5.717,-0.893,-2.168,0.153,0,-1,0
201,1787210453.55,-5.787,-1.085,-1.662,0.264,0,-1,0
202,1787210454.55,-5.790,-1.343,-1.384,0.260,0,-1,0
203,1787210455.55,-5.763,-1.601,-1.714,0.258,0,-1,0
204,1787210456.55,-5.793,-1.855,-1.546,0.261,0,-1,0
205,1787210457.55,-5.779,-2.057,-1.362,0.100,0,-1,0
206,1787210458.55,-5.765,-2.074,-1.272,0.010,1,-1,0
207,1787210459.55,-5.756,-2.074,-1.188,0.008,1,-1,0
208,1787210460.55,-5.748,-2.074,-1.107,0.006,1,-1,0
209,1787210461.55,-5.743,-2.074,-1.031,0.005,1,-1,0
210,1787210462.55,-5.739,-2.074,-0.959,0.003,1,-1,0
211,1787210463.55,-5.738,-2.075,-0.891,0.001,1,-1,0
212,1787210464.55,-5.737,-2.074,-0.825,0.001,1,-1,0
213,1787210465.55,-5.738,-2.074,-0.758,0.001,1,-1,0
214,1787210466.55,-5.738,-2.074,-0.692,0.001,1,-1,0
215,1787210467.55,-5.738,-2.073,-0.624,0.002,1,-1,0
216,1787210468.55,-5.738,-2.069,-0.553,0.004,1,-1,0
217,1787210469.55,-5.738,-2.064,-0.478,0.006,1,-1,0
218,1787210470.55,-5.738,-2.057,-0.398,0.008,1,-1,0
219,1787210471.55,-5.739,-2.048,-0.314,0.010,1,-1,0
220,1787210472.55,-5.739,-2.038,-0.227,0.012,1,-1,0
221,1787210473.55,-5.739,-2.025,-0.132,0.014,1,-1,0
222,1787210474.55,-5.739,-2.010,-0.031,0.016,1,-1,0
223,1787210475.55,-5.739,-1.995,0.075,0.015,1,-1,0
224,1787210476.55,-5.739,-1.981,0.173,0.013,1,-1,0
225,1787210477.55,-5.739,-1.969,0.266,0.011,1,-1,0
226,1787210478.55,-5.739,-1.966,0.289,0.000,1,-1,0
227,1787210479.55,-5.739,-1.966,0.289,0.000,1,-1,0
228,1787210480.55,-5.739,-1.960,0.348,0.009,1,-1,0
229,1787210481.55,-5.738,-1.952,0.430,0.007,1,-1,0
230,1787210482.55,-5.738,-1.946,0.508,0.005,1,-1,0
231,1787210483.55,-5.738,-1.941,0.582,0.003,1,-1,0
232,1787210484.55,-5.738,-1.939,0.652,0.002,1,-1,0
233,1787210485.55,-5.738,-1.938,0.718,0.000,1,-1,0
234,1787210486.55,-5.738,-1.938,0.785,0.000,1,-1,0
235,1787210487.55,-5.738,-1.939,0.851,0.000,1,-1,0
236,1787210488.55,-5.739,-1.939,0.918,0.002,1,-1,0
237,1787210489.55,-5.742,-1.939,0.988,0.003,1,-1,0
238,1787210490.55,-5.746,-1.939,1.061,0.005,1,-1,0
239,1787210491.55,-5.752,-1.939,1.139,0.007,1,-1,0
240,1787210492.55,-5.760,-1.939,1.221,0.009,1,-1,0
241,1787210493.55,-5.770,-1.939,1.308,0.011,1,-1,0
242,1787210494.55,-5.782,-1.939,1.400,0.013,1,-1,0
243,1787210495.55,-5.796,-1.939,1.499,0.015,1,-1,0
244,1787210496.55,-5.815,-1.920,1.663,0.104,0,-1,0
245,1787210497.55,-5.873,-1.721,1.941,0.260,0,-1,0
246,1787210498.55,-5.960,-1.477,1.953,0.261,0,-1,0
247,1787210499.55,-6.069,-1.239,2.026,0.262,0,-1,0
248,1787210500.55,-6.187,-1.006,2.069,0.263,0,-1,0
249,1787210501.55,-6.325,-0.784,2.153,0.249,0,-1,0
250,1787210502.55,-6.397,-0.683,2.222,0.002,1,-1,0
251,1787210503.55,-6.398,-0.683,2.288,0.000,1,-1,0
252,1787210504.55,-6.398,-0.683,2.355,0.000,1,-1,0
253,1787210505.55,-6.397,-0.683,2.422,0.000,1,-1,0
254,1787210506.55,-6.397,-0.684,2.488,0.002,1,-1,0
255,1787210507.55,-6.397,-0.686,2.558,0.003,1,-1,0
256,1787210508.55,-6.397,-0.690,2.631,0.005,1,-1,0
257,1787210509.55,-6.397,-0.697,2.709,0.007,1,-1,0
258,1787210510.55,-6.396,-0.705,2.791,0.009,1,-1,0
259,1787210511.55,-6.396,-0.715,2.878,0.011,1,-1,0
260,1787210512.55,-6.396,-0.727,2.970,0.013,1,-1,0
261,1787210513.55,-6.396,-0.741,3.069,0.015,1,-1,0
262,1787210514.55,-6.396,-0.756,-3.110,0.012,1,-1,0
263,1787210515.55,-6.396,-0.769,-3.021,0.014,1,-1,0
264,1787210516.55,-6.396,-0.782,-2.926,0.012,1,-1,0
265,1787210517.55,-6.396,-0.793,-2.836,0.010,1,-1,0
266,1787210518.55,-6.396,-0.802,-2.751,0.008,1,-1,0
267,1787210519.55,-6.397,-0.809,-2.672,0.006,1,-1,0
268,1787210520.55,-6.397,-0.815,-2.596,0.004,1,-1,0
269,1787210521.55,-6.397,-0.818,-2.524,0.003,1,-1,0
270,1787210522.55,-6.397,-0.820,-2.466,0.001,1,-1,0
