t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0690,,,
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0693,0.0000,0.0000,-0.0693
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0696,0.0000,0.0000,-0.0696
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0703,0.0000,0.0000,-0.0703
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0712,0.0000,0.0000,-0.0712
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0717,0.0000,0.0000,-0.0717
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0729,0.0000,0.0000,-0.0729
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0741,0.0000,0.0000,-0.0741
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0754,0.0000,0.0000,-0.0754
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0764,0.0000,0.0000,-0.0764
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0774,0.0000,0.0000,-0.0774
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0788,0.0000,0.0000,-0.0788
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0795,0.0000,0.0000,-0.0795
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0804,0.0000,0.0000,-0.0804
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0812,0.0000,0.0000,-0.0812
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0827,0.0000,0.0000,-0.0827
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0840,0.0000,0.0000,-0.0840
61.50,0.0223,-0.0000,-0.0000,0.0187,-0.0016,-0.0849,0.0187,-0.0016,-0.0849
62.00,0.0823,-0.0000,-0.0000,0.0832,-0.0071,-0.0863,0.0601,-0.0024,-0.0465
62.50,0.1423,-0.0000,-0.0000,0.1447,-0.0125,-0.0875,0.0543,0.0002,-0.0177
63.00,0.2023,-0.0000,-0.0000,0.2031,-0.0176,-0.0887,0.1130,-0.0009,-0.0189
63.50,0.2623,-0.0000,-0.0000,0.2638,-0.0230,-0.0893,0.0939,-0.0025,-0.0160
64.00,0.3223,-0.0000,-0.0000,0.3244,-0.0285,-0.0912,0.1034,-0.0035,-0.0179
64.50,0.3823,-0.0000,-0.0000,0.3831,-0.0339,-0.0924,0.0736,-0.0052,-0.0156
65.00,0.4423,-0.0000,-0.0000,0.4455,-0.0397,-0.0933,0.0863,-0.0062,-0.0165
65.50,0.5023,-0.0000,-0.0000,0.5062,-0.0455,-0.0945,0.0973,-0.0072,-0.0177
66.00,0.5623,-0.0000,-0.0000,0.5674,-0.0513,-0.0959,0.1587,-0.0084,-0.0191
66.50,0.6223,-0.0000,-0.0000,0.6271,-0.0571,-0.0974,0.1887,0.0004,-0.0206
