t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
53.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0790,0.0000,0.0000,-0.0790
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0799,0.0000,0.0000,-0.0799
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0808,0.0000,0.0000,-0.0808
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0825,0.0000,0.0000,-0.0825
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0835,0.0000,0.0000,-0.0835
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0842,0.0000,0.0000,-0.0842
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0851,0.0000,0.0000,-0.0851
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0860,0.0000,0.0000,-0.0860
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0866,0.0000,0.0000,-0.0866
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0879,0.0000,0.0000,-0.0879
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0889,0.0000,0.0000,-0.0889
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0896,0.0000,0.0000,-0.0896
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0910,0.0000,0.0000,-0.0910
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0925,0.0000,0.0000,-0.0925
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0931,0.0000,0.0000,-0.0931
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0934,0.0000,0.0000,-0.0934
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0951,0.0000,0.0000,-0.0951
62.00,0.0318,-0.0000,-0.0000,0.0293,-0.0028,-0.0963,0.0293,-0.0028,-0.0963
62.50,0.0918,-0.0000,-0.0000,0.0901,-0.0087,-0.0968,0.0511,-0.0026,-0.0403
63.00,0.1518,-0.0000,-0.0000,0.1482,-0.0144,-0.0978,0.0477,-0.0021,-0.0245
63.50,0.2118,-0.0000,-0.0000,0.2109,-0.0206,-0.0992,0.0607,-0.0042,-0.0224
64.00,0.2718,-0.0000,-0.0000,0.2682,-0.0263,-0.1006,0.0683,-0.0056,-0.0238
64.50,0.3318,-0.0000,-0.0000,0.3286,-0.0325,-0.1019,0.1290,-0.0071,-0.0251
65.00,0.3918,-0.0000,-0.0000,0.3915,-0.0389,-0.1032,0.1022,-0.0091,-0.0229
65.50,0.4518,-0.0000,-0.0000,0.4544,-0.0455,-0.1044,0.0754,-0.0006,-0.0242
66.00,0.5118,-0.0000,-0.0000,0.5147,-0.0518,-0.1058,0.0860,-0.0021,-0.0255
66.50,0.5718,-0.0000,-0.0000,0.5754,-0.0584,-0.1076,0.1471,-0.0037,-0.0273
67.00,0.6318,-0.0000,-0.0000,0.6337,-0.0647,-0.1086,0.1756,-0.0053,-0.0283
67.50,0.6918,-0.0000,-0.0000,0.6930,-0.0712,-0.1096,0.1853,-0.0070,-0.0294
68.00,0.7518,-0.0000,-0.0000,0.7533,-0.0778,-0.1105,0.2459,-0.0089,-0.0302
68.50,0.8118,-0.0000,-0.0000,0.8152,-0.0847,-0.1118,0.2882,-0.0008,-0.0315
69.00,0.8718,-0.0000,-0.0000,0.8730,-0.0913,-0.1132,0.3464,-0.0026,-0.0329
69.50,0.9318,-0.0000,-0.0000,0.9330,-0.0981,-0.1144,0.3867,-0.0050,-0.0307
70.00,0.9918,-0.0000,-0.0000,0.9941,-0.1052,-0.1155,0.4382,-0.0070,-0.0318
70.50,1.0518,-0.0000,-0.0000,1.0570,-0.1125,-0.1164,0.5015,-0.0090,-0.0327
