t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
197.026,5,3.1960,41.75,0.433,2.8077,1.5235,-0.0990,2.0204,-6.5479,0.1010
202.363,6,4.4812,27.20,1.648,4.1898,1.5881,-0.0694,0.3731,-9.1689,0.1306
205.976,6,4.3348,25.79,1.535,4.1973,1.0810,-0.0693,0.3174,-9.3285,0.1307
211.657,6,4.3836,28.97,1.302,3.8970,2.0051,-0.0978,0.1318,-10.7170,0.1022
255.278,5,4.2688,26.77,1.437,4.0691,1.2887,-0.0712,0.1795,-7.0209,0.1288
257.963,5,4.3678,28.81,0.244,4.0999,1.5042,-0.0752,0.9328,-6.8322,0.1248
262.622,5,4.1244,32.18,2.665,3.7481,1.7181,-0.1034,1.7847,-6.5484,0.0966
262.959,5,4.4257,28.02,0.057,4.0133,1.8630,-0.0973,2.1421,-6.4054,0.1027
263.265,5,4.2852,28.70,0.037,3.8705,1.8365,-0.0976,2.0887,-6.4295,0.1024
263.635,5,4.2879,30.11,0.052,3.8559,1.8731,-0.0972,2.1209,-6.3907,0.1028
263.939,5,4.1548,30.75,0.021,3.7210,1.8458,-0.0972,2.0728,-6.4131,0.1028
264.259,5,4.0373,31.80,0.016,3.5961,1.8325,-0.0973,2.0367,-6.4291,0.1027
264.587,5,3.9319,31.83,0.006,3.4842,1.8196,-0.0974,2.0137,-6.4426,0.1026
264.955,5,3.8324,33.35,0.064,3.3750,1.8131,-0.0973,1.9957,-6.4535,0.1027
364.144,5,2.7465,44.88,0.001,2.4984,1.1366,-0.0980,1.9134,-6.2989,0.1020
364.500,5,2.7594,41.89,0.087,2.6802,0.6491,-0.0979,1.9208,-6.3311,0.1021
364.847,5,2.7977,41.01,0.178,2.7811,0.2875,-0.0977,1.9244,-6.3480,0.1023
365.158,5,2.9539,39.89,1.538,2.9502,-0.1053,-0.1049,2.0035,-6.2799,0.0951
365.510,5,2.9120,39.89,0.038,2.8587,-0.5459,-0.0977,2.0379,-6.4341,0.1023
365.839,5,2.9831,42.88,0.160,2.6910,-1.2836,-0.0978,2.0499,-6.4542,0.1022
371.472,5,3.3867,37.89,0.006,3.0080,-1.5532,-0.0976,2.4990,-6.3101,0.1024
371.826,5,3.3280,37.94,0.055,3.0061,-1.4246,-0.0976,2.4629,-6.3380,0.1024
372.154,5,3.3602,36.88,0.045,3.0923,-1.3112,-0.0975,2.5028,-6.3145,0.1025
372.465,5,3.3442,35.88,0.180,3.1360,-1.1574,-0.0975,2.5032,-6.3191,0.1025
372.828,5,3.3109,36.29,0.240,3.1644,-0.9690,-0.0974,2.4926,-6.3326,0.1026
373.151,5,3.3208,34.87,0.109,3.2299,-0.7656,-0.0975,2.5184,-6.3212,0.1025
373.454,5,3.3689,35.21,1.714,3.3245,-0.5353,-0.1041,2.5751,-6.2854,0.0959
373.829,5,3.3605,33.82,0.105,3.3496,-0.2526,-0.0974,2.5985,-6.2933,0.1026
374.152,5,3.3432,33.77,0.124,3.3412,0.0610,-0.0975,2.6102,-6.2988,0.1025
374.463,5,3.2788,34.86,1.651,3.2615,0.3208,-0.1006,2.5738,-6.3274,0.0994
374.827,5,3.2706,34.84,0.070,3.2308,0.4992,-0.0975,2.5910,-6.3391,0.1025
375.160,5,3.1970,36.01,0.096,3.1275,0.6556,-0.0976,2.5479,-6.3784,0.1024
375.464,5,3.2442,35.88,0.151,3.1392,0.8132,-0.0975,2.6027,-6.3478,0.1025
375.834,5,3.1868,36.89,0.103,3.0463,0.9308,-0.0975,2.5732,-6.3758,0.1025
376.150,5,3.1973,36.89,0.111,3.0068,1.0826,-0.0976,2.5979,-6.3621,0.1024
376.468,5,3.1541,38.89,0.081,2.8516,1.3442,-0.0977,2.6068,-6.3625,0.1023
504.037,5,2.0483,60.28,0.115,1.8942,0.7736,-0.0951,2.3294,-6.5321,0.1049
504.356,3,4.4761,29.33,0.513,4.0072,1.9915,-0.1099,2.5289,-3.9716,0.0901
504.356,5,2.0601,56.29,0.186,2.0386,0.2809,-0.0947,2.3621,-6.5742,0.1053
504.665,5,2.1175,55.28,0.190,2.0978,-0.2723,-0.0945,2.3854,-6.5931,0.1055
505.018,3,4.2473,26.17,0.188,4.2404,-0.2168,-0.1053,2.4987,-4.3043,0.0947
505.018,5,2.1857,57.96,0.108,2.0066,-0.8613,-0.0948,2.4129,-6.6276,0.1052
720.165,6,4.3863,25.80,0.261,4.3743,0.3188,-0.0622,1.7493,-9.8182,0.1378
720.465,6,4.2707,26.92,0.275,4.2584,0.3183,-0.0632,1.7675,-9.7837,0.1368
721.463,6,4.2475,26.96,1.479,4.2335,0.3364,-0.0743,1.6735,-9.8933,0.1257
721.812,6,4.1422,26.94,0.161,4.1269,0.3501,-0.0630,1.7235,-9.8341,0.1370
722.159,6,4.1422,26.94,0.161,4.1269,0.3501,-0.0630,1.7222,-9.8332,0.1370
722.468,6,4.1422,26.94,0.161,4.1269,0.3501,-0.0630,1.7218,-9.8329,0.1370
722.825,6,4.1422,26.94,0.161,4.1269,0.3501,-0.0630,1.7218,-9.8329,0.1370
723.162,6,4.1422,26.94,0.161,4.1269,0.3501,-0.0630,1.7225,-9.8334,0.1370
723.477,6,4.1422,26.94,0.161,4.1269,0.3501,-0.0630,1.7220,-9.8330,0.1370
723.829,6,4.1422,26.94,0.161,4.1269,0.3501,-0.0630,1.7226,-9.8335,0.1370
724.153,6,4.1422,26.94,0.161,4.1269,0.3501,-0.0630,1.7218,-9.8329,0.1370
724.472,6,4.3310,26.13,1.312,4.3245,0.2263,-0.0757,1.6436,-10.0190,0.1243
724.830,6,4.1106,27.16,0.160,4.0999,-0.2903,-0.0632,1.7568,-9.8710,0.1368
726.153,2,4.3662,27.62,1.272,4.3651,0.0502,-0.0814,3.6952,-11.0328,0.1186
726.471,2,4.3377,27.64,1.167,4.3301,-0.2429,-0.0811,3.7014,-11.0914,0.1189
727.474,2,4.3191,25.55,0.076,4.3163,0.1214,-0.0971,3.6786,-11.3283,0.1029
727.820,2,4.3540,25.58,0.181,4.3529,-0.0192,-0.0972,3.6784,-11.4480,0.1028
728.157,2,3.8284,30.78,1.044,3.8275,-0.0142,-0.0838,3.7262,-11.0111,0.1162
728.469,2,4.0076,27.74,0.275,4.0049,0.1123,-0.0959,3.7068,-11.2818,0.1041
728.832,2,4.0129,27.62,0.076,4.0084,0.1632,-0.0973,3.7099,-11.3727,0.1027
729.150,2,3.8649,28.83,0.073,3.8611,0.1396,-0.0972,3.7197,-11.3132,0.1028
729.474,2,3.7362,29.83,0.246,3.7293,0.2054,-0.0962,3.7199,-11.2728,0.1038
729.818,2,3.6395,30.75,0.064,3.6241,0.3203,-0.0953,3.7210,-11.2640,0.1047
730.147,2,3.6281,30.83,0.046,3.6058,0.3899,-0.0973,3.6982,-11.3235,0.1027
730.473,2,3.4979,31.85,0.030,3.4821,0.3174,-0.0974,3.7111,-11.2783,0.1026
730.823,2,3.4047,32.86,0.212,3.3855,0.3478,-0.0963,3.7095,-11.2747,0.1037
731.150,2,3.3243,33.88,0.183,3.2949,0.4304,-0.0969,3.7146,-11.2816,0.1031
731.466,2,3.2567,34.89,0.138,3.2114,0.5322,-0.0972,3.7147,-11.3033,0.1028
731.828,2,3.1548,35.89,0.009,3.0903,0.6271,-0.0976,3.7189,-11.2898,0.1024
732.154,2,3.0828,37.89,0.094,2.9970,0.7158,-0.0975,3.7160,-11.3047,0.1025
732.469,2,2.9853,39.46,0.017,2.8878,0.7503,-0.0977,3.7126,-11.2968,0.1023
732.809,2,2.8701,41.90,0.135,2.7556,0.7967,-0.0963,3.7130,-11.2645,0.1037
733.156,2,2.7868,43.90,0.088,2.6528,0.8482,-0.0973,3.7183,-11.2613,0.1027
733.470,2,2.7030,45.90,0.156,2.5551,0.8767,-0.0963,3.7079,-11.2636,0.1037
733.775,2,2.6310,46.88,0.317,2.4946,0.8305,-0.0972,3.6882,-11.2578,0.1028
734.148,2,2.5266,47.88,0.211,2.4184,0.7249,-0.0968,3.6829,-11.2394,0.1032
734.472,2,2.4304,47.89,0.208,2.3416,0.6439,-0.0938,3.6771,-11.2282,0.1062
734.781,2,2.3575,48.89,0.171,2.2938,0.5362,-0.0940,3.6736,-11.2419,0.1060
735.140,2,2.2826,49.89,0.045,2.2463,0.3939,-0.0941,3.6715,-11.2565,0.1059
735.471,2,2.1786,51.88,0.114,2.1595,0.2713,-0.0944,3.6662,-11.2435,0.1056
735.782,2,2.1047,52.88,0.000,2.0966,0.1588,-0.0945,3.6646,-11.2621,0.1055
736.154,2,2.0007,56.27,0.115,1.9961,0.0957,-0.0948,3.6675,-11.2460,0.1052
736.476,2,1.9249,57.88,0.189,1.9175,0.1390,-0.0950,3.6771,-11.2550,0.1050
736.776,2,1.8489,60.88,0.158,1.8384,0.1728,-0.0952,3.6777,-11.2673,0.1048
737.141,2,1.7844,62.88,0.090,1.7788,0.1032,-0.0954,3.6834,-11.2547,0.1046
737.468,2,1.7446,63.88,0.000,1.7356,-0.1487,-0.0955,3.6886,-11.2487,0.1045
737.774,2,1.6968,68.88,0.107,1.6517,-0.3768,-0.0955,3.6934,-11.2483,0.1045
738.140,2,1.6661,75.88,0.127,1.5587,-0.5807,-0.0959,3.6979,-11.2596,0.1041
768.443,4,4.4956,27.67,0.050,4.0443,-1.9604,-0.1031,7.4806,-3.9239,0.0969
769.770,4,4.4169,29.63,0.578,3.9261,-2.0207,-0.1086,7.6136,-3.7249,0.0914
770.075,4,4.2743,30.41,0.517,3.8070,-1.9404,-0.1082,7.6051,-3.7850,0.0918
771.073,4,3.7302,35.68,0.590,3.3067,-1.7235,-0.0994,7.4630,-4.0703,0.1006
813.730,4,3.9478,30.11,1.421,3.9466,-0.0391,-0.0883,7.2467,-4.3364,0.1117
814.073,4,4.0855,27.76,0.031,4.0129,-0.7601,-0.0981,7.3904,-4.4308,0.1019
814.364,4,3.9915,29.81,0.024,3.7300,-1.4177,-0.0977,7.3123,-4.4330,0.1023
