t,robot,x,y
42.0,leo1,0.793,-0.000
42.0,leo2,4.129,-0.000
44.0,leo1,0.793,-0.000
44.0,leo2,4.129,-0.000
46.0,leo1,0.793,-0.000
46.0,leo2,4.129,-0.000
48.0,leo1,0.793,-0.000
48.0,leo2,4.129,-0.000
50.0,leo1,0.793,-0.000
50.0,leo2,4.129,-0.000
52.0,leo1,0.793,-0.000
52.0,leo2,4.129,-0.000
54.0,leo1,0.793,-0.000
54.0,leo2,4.129,-0.000
56.0,leo1,0.793,-0.000
56.0,leo2,4.129,-0.000
58.0,leo1,0.793,-0.000
58.0,leo2,4.129,-0.000
60.0,leo1,0.793,-0.000
60.0,leo2,4.129,-0.000
62.0,leo1,0.793,-0.000
62.0,leo2,4.129,-0.000
64.0,leo1,0.793,-0.000
64.0,leo2,4.129,-0.000
66.0,leo1,0.793,-0.000
66.0,leo2,4.129,-0.000
68.0,leo1,0.793,-0.000
68.0,leo2,4.129,-0.000
70.0,leo1,0.793,-0.000
70.0,leo2,4.129,-0.000
72.0,leo1,0.793,-0.000
72.0,leo2,4.129,-0.000
74.0,leo1,0.793,-0.000
74.0,leo2,4.129,-0.000
76.0,leo1,0.793,-0.000
76.0,leo2,4.129,-0.000
78.0,leo1,0.793,-0.000
78.0,leo2,4.129,-0.000
80.0,leo1,0.793,-0.000
80.0,leo2,4.129,-0.000
82.0,leo1,0.429,0.000
82.0,leo2,3.760,0.000
84.0,leo1,0.042,0.000
84.0,leo2,3.375,0.000
86.0,leo1,0.042,0.000
86.0,leo2,3.375,0.000
88.0,leo1,0.042,0.000
88.0,leo2,3.375,0.000
90.0,leo1,0.042,0.000
90.0,leo2,3.375,0.000
92.0,leo1,0.042,0.000
92.0,leo2,3.375,0.000
94.0,leo1,0.042,0.000
94.0,leo2,3.375,0.000
96.0,leo1,0.042,0.000
96.0,leo2,3.375,0.000
98.0,leo1,0.042,0.000
98.0,leo2,3.375,0.000
100.0,leo1,0.042,0.000
100.0,leo2,3.375,0.000
102.0,leo1,0.042,0.000
102.0,leo2,3.375,0.000
104.0,leo1,0.042,0.000
104.0,leo2,3.375,0.000
106.0,leo1,0.042,0.000
106.0,leo2,3.375,0.000
108.0,leo1,0.042,0.000
108.0,leo2,3.375,0.000
110.0,leo1,0.042,0.000
110.0,leo2,3.375,0.000
112.0,leo1,0.042,0.000
112.0,leo2,3.375,0.000
114.0,leo1,0.042,0.000
114.0,leo2,3.375,0.000
116.0,leo1,0.042,0.000
116.0,leo2,3.375,0.000
118.0,leo1,0.042,0.000
118.0,leo2,3.375,0.000
120.0,leo1,0.042,0.000
120.0,leo2,3.375,0.000
122.0,leo1,0.042,0.000
122.0,leo2,3.375,0.000
124.0,leo1,0.042,0.000
124.0,leo2,3.375,0.000
126.0,leo1,0.042,0.000
126.0,leo2,3.375,0.000
128.0,leo1,0.042,0.000
128.0,leo2,3.375,0.000
130.0,leo1,0.042,0.000
130.0,leo2,3.375,0.000
132.0,leo1,0.042,0.000
132.0,leo2,3.375,0.000
134.0,leo1,0.042,0.000
134.0,leo2,3.375,0.000
136.0,leo1,0.042,0.000
136.0,leo2,3.375,0.000
138.0,leo1,0.042,0.000
138.0,leo2,3.375,0.000
140.0,leo1,0.042,0.000
140.0,leo2,3.375,0.000
142.0,leo1,0.042,0.000
142.0,leo2,3.375,0.000
144.0,leo1,0.042,0.000
144.0,leo2,3.375,0.000
146.0,leo1,0.042,0.000
146.0,leo2,3.375,0.000
148.0,leo1,0.042,0.000
148.0,leo2,3.375,0.000
150.0,leo1,0.042,0.000
150.0,leo2,3.375,0.000
152.0,leo1,0.042,0.000
152.0,leo2,3.375,0.000
154.0,leo1,0.042,0.000
154.0,leo2,3.375,0.000
156.0,leo1,0.042,0.000
156.0,leo2,3.375,0.000
158.0,leo1,0.042,0.000
158.0,leo2,3.375,0.000
160.0,leo1,0.042,0.000
160.0,leo2,3.375,0.000
162.0,leo1,0.042,0.000
162.0,leo2,3.375,0.000
164.0,leo1,0.042,0.000
164.0,leo2,3.375,0.000
166.0,leo1,0.042,0.000
166.0,leo2,3.375,0.000
168.0,leo1,0.042,0.000
168.0,leo2,3.375,0.000
170.0,leo1,0.042,0.000
170.0,leo2,3.375,0.000
172.0,leo1,0.042,0.000
172.0,leo2,3.375,0.000
174.0,leo1,0.042,0.000
174.0,leo2,3.375,0.000
176.0,leo1,0.042,0.000
176.0,leo2,3.375,0.000
178.0,leo1,0.042,0.000
178.0,leo2,3.375,0.000
180.0,leo1,0.042,0.000
180.0,leo2,3.375,0.000
182.0,leo1,0.042,0.000
182.0,leo2,3.375,0.000
184.0,leo1,0.042,0.000
184.0,leo2,3.375,0.000
186.0,leo1,0.042,0.000
186.0,leo2,3.375,0.000
188.0,leo1,0.042,0.000
188.0,leo2,3.375,0.000
190.0,leo1,0.042,0.000
190.0,leo2,3.375,0.000
192.0,leo1,0.042,0.000
192.0,leo2,3.375,0.000
194.0,leo1,0.042,0.000
194.0,leo2,3.375,0.000
196.0,leo1,0.042,0.000
196.0,leo2,3.375,0.000
198.0,leo1,0.042,0.000
198.0,leo2,3.375,0.000
200.0,leo1,0.042,0.000
200.0,leo2,3.375,0.000
202.0,leo1,0.034,0.007
202.0,leo2,3.366,0.007
204.0,leo1,0.017,-0.001
204.0,leo2,3.349,-0.004
206.0,leo1,0.017,-0.001
206.0,leo2,3.349,-0.004
208.0,leo1,0.017,-0.001
208.0,leo2,3.349,-0.004
210.0,leo1,0.017,-0.001
210.0,leo2,3.349,-0.004
212.0,leo1,-0.375,-0.047
212.0,leo2,2.987,-0.100
214.0,leo1,-0.735,-0.089
214.0,leo2,2.605,-0.197
216.0,leo1,-0.735,-0.089
216.0,leo2,2.605,-0.197
218.0,leo1,-0.735,-0.089
218.0,leo2,2.605,-0.197
220.0,leo1,-0.735,-0.089
220.0,leo2,2.605,-0.197
222.0,leo1,-0.735,-0.089
222.0,leo2,2.605,-0.197
224.0,leo1,-0.735,-0.089
224.0,leo2,2.605,-0.197
226.0,leo1,-0.735,-0.089
226.0,leo2,2.605,-0.197
228.0,leo1,-0.735,-0.089
228.0,leo2,2.605,-0.197
230.0,leo1,-0.735,-0.089
230.0,leo2,2.605,-0.197
232.0,leo1,-0.735,-0.089
232.0,leo2,2.605,-0.197
