t,tag_x,tag_y,tag_yaw_deg,tag_conf,map_x,map_y,map_yaw_deg,map_conf,locked,err_xy_m,err_yaw_deg,n_leo1_tags,n_leo2_tags,n_common
82.0,,,,0.000,,,,nan,0,,,1,0,0
85.0,,,,0.000,,,,nan,0,,,1,0,0
90.0,,,,0.000,,,,nan,0,,,1,0,0
95.0,,,,0.000,,,,nan,0,,,1,0,0
100.0,,,,0.000,,,,nan,0,,,1,0,0
105.0,,,,0.000,,,,nan,0,,,1,0,0
110.0,,,,0.000,,,,nan,0,,,1,0,0
115.0,,,,0.000,,,,0.419,0,,,1,0,0
120.0,,,,0.000,,,,0.380,0,,,1,0,0
125.0,,,,0.000,,,,0.381,0,,,2,0,0
130.0,,,,0.000,,,,0.348,0,,,2,0,0
135.0,,,,0.000,,,,0.333,0,,,2,0,0
140.0,,,,0.000,,,,0.341,0,,,2,0,0
145.0,,,,0.000,,,,0.343,0,,,2,0,0
150.0,,,,0.000,,,,0.357,0,,,2,0,0
155.0,,,,0.000,,,,0.357,0,,,2,0,0
160.0,,,,0.000,,,,0.347,0,,,2,0,0
165.0,,,,0.000,,,,0.348,0,,,2,1,0
170.0,,,,0.000,,,,0.320,0,,,2,2,0
175.0,,,,0.000,,,,0.343,0,,,2,2,0
180.0,,,,0.000,,,,0.307,0,,,2,3,0
185.0,,,,0.000,,,,0.314,0,,,2,3,0
190.0,,,,0.000,,,,0.323,0,,,2,3,0
195.0,,,,0.000,,,,0.281,0,,,2,3,0
200.0,,,,0.000,,,,0.284,0,,,2,3,0
205.0,,,,0.000,,,,0.323,0,,,2,3,0
210.0,,,,0.000,,,,0.288,0,,,2,3,0
215.0,,,,0.000,,,,0.336,0,,,2,3,0
220.0,,,,0.000,,,,0.338,0,,,2,3,0
225.0,,,,0.000,,,,0.361,0,,,2,3,0
230.0,,,,0.000,,,,0.367,0,,,2,3,0
235.0,,,,0.000,,,,0.325,0,,,2,3,0
240.0,,,,0.000,,,,0.335,0,,,2,3,0
245.0,,,,0.000,,,,0.322,0,,,2,3,0
250.0,,,,0.000,,,,0.323,0,,,2,3,0
255.0,,,,0.000,,,,0.323,0,,,2,3,0
260.0,,,,0.000,,,,0.348,0,,,2,3,0
265.0,,,,0.000,,,,0.367,0,,,2,3,0
270.0,,,,0.000,,,,0.329,0,,,2,3,0
275.0,,,,0.000,,,,0.328,0,,,2,3,0
280.0,,,,0.000,,,,0.337,0,,,2,3,0
285.0,,,,0.000,,,,0.305,0,,,2,3,0
290.0,,,,0.000,,,,0.298,0,,,2,3,0
295.0,,,,0.000,,,,0.301,0,,,2,3,0
300.0,,,,0.000,,,,0.334,0,,,2,3,0
305.0,,,,0.000,,,,0.331,0,,,2,3,0
