t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
27.230,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
27.432,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
27.631,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
27.831,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
28.031,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
28.231,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
28.436,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
28.632,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
28.831,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
29.032,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
29.230,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
29.431,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
29.631,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
29.829,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
30.029,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
30.227,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
30.430,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
30.630,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
30.832,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
31.030,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
31.229,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
31.430,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
31.631,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
31.829,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
32.032,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
32.229,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
32.429,2,1.5273,72.88,0.392,1.5243,0.0024,-0.0958,1.7743,0.0024,0.1042
