t,tag_x,tag_y,tag_yaw_deg,tag_conf,map_x,map_y,map_yaw_deg,map_conf,locked,err_xy_m,err_yaw_deg,n_leo1_tags,n_leo2_tags,n_common
69.6,,,,nan,,,,nan,0,,,0,0,0
70.0,,,,nan,,,,nan,0,,,0,0,0
75.0,,,,0.000,,,,nan,0,,,1,0,0
80.0,,,,0.000,,,,nan,0,,,1,0,0
85.0,,,,0.000,,,,nan,0,,,1,0,0
90.0,,,,0.000,,,,nan,0,,,1,0,0
95.0,,,,0.000,,,,nan,0,,,1,0,0
100.0,,,,0.000,,,,nan,0,,,1,0,0
105.0,,,,0.000,,,,nan,0,,,1,0,0
110.0,,,,0.000,,,,0.316,0,,,1,0,0
115.0,,,,0.000,,,,0.318,0,,,2,1,0
120.0,,,,0.000,,,,0.298,0,,,2,1,0
125.0,,,,0.000,,,,0.305,0,,,2,1,0
130.0,,,,0.000,,,,0.301,0,,,2,2,0
135.0,,,,0.000,,,,0.345,0,,,2,2,0
140.0,,,,0.000,,,,0.352,0,,,2,2,0
145.0,,,,0.000,,,,0.348,0,,,2,2,0
150.0,,,,0.000,,,,0.364,0,,,2,2,0
155.0,,,,0.000,,,,0.309,0,,,2,2,0
160.0,,,,0.000,,,,0.310,0,,,2,2,0
165.0,,,,0.000,,,,0.311,0,,,2,2,0
170.0,,,,0.000,,,,0.286,0,,,2,2,0
175.0,,,,0.000,,,,0.288,0,,,2,2,0
180.0,,,,0.000,,,,0.330,0,,,2,2,0
185.0,,,,0.000,,,,0.332,0,,,2,2,0
190.0,,,,0.000,,,,0.333,0,,,2,2,0
195.0,,,,0.000,,,,0.332,0,,,2,2,0
200.0,,,,0.000,,,,0.333,0,,,2,2,0
205.0,,,,0.000,,,,0.334,0,,,2,2,0
210.0,,,,0.000,,,,0.334,0,,,2,2,0
215.0,,,,0.000,,,,0.342,0,,,2,2,0
220.0,,,,0.000,,,,0.325,0,,,2,2,0
225.0,,,,0.000,,,,0.326,0,,,2,2,0
230.0,,,,0.000,,,,0.328,0,,,2,2,0
235.0,,,,0.000,,,,0.308,0,,,2,2,0
240.0,,,,0.000,,,,0.309,0,,,2,2,0
245.0,,,,0.000,,,,0.348,0,,,2,2,0
250.0,,,,0.000,,,,0.351,0,,,2,2,0
255.0,,,,0.000,,,,0.355,0,,,2,2,0
260.0,,,,0.000,,,,0.360,0,,,2,2,0
265.0,,,,0.000,,,,0.364,0,,,2,2,0
270.0,,,,0.000,,,,0.341,0,,,2,2,0
275.0,,,,0.000,,,,0.338,0,,,2,2,0
280.0,,,,0.000,,,,0.298,0,,,2,2,0
285.0,,,,0.000,,,,0.347,0,,,2,2,0
290.0,,,,0.000,,,,0.351,0,,,2,2,0
295.0,,,,0.000,,,,0.358,0,,,3,2,0
300.0,-0.2895,-0.0650,3.299,0.175,,,,0.389,0,13.9826,-176.701,3,3,1
305.0,-0.2895,-0.0650,3.299,0.175,,,,0.379,0,13.9826,-176.701,3,3,1
310.0,-0.2895,-0.0650,3.299,0.175,,,,0.459,0,13.9826,-176.701,3,3,1
315.0,-0.2895,-0.0650,3.299,0.175,,,,0.461,0,13.9826,-176.701,3,3,1
320.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.506,1,14.1017,-173.754,3,3,1
325.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.556,1,14.1017,-173.754,3,3,1
330.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.525,1,14.1017,-173.754,3,3,1
335.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.510,1,14.1017,-173.754,4,3,1
340.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.491,1,14.1017,-173.754,4,3,1
345.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.517,1,14.1017,-173.754,4,3,1
350.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.519,1,14.1017,-173.754,4,3,1
355.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.520,1,14.1017,-173.754,4,3,1
360.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.416,1,14.1017,-173.754,4,3,1
365.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.528,1,14.1017,-173.754,4,3,1
370.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.530,1,14.1017,-173.754,4,3,1
375.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.531,1,14.1017,-173.754,4,3,1
380.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.532,1,14.1017,-173.754,4,3,1
385.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.532,1,14.1017,-173.754,4,3,1
390.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.532,1,14.1017,-173.754,4,3,1
395.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.532,1,14.1017,-173.754,4,3,1
400.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.532,1,14.1017,-173.754,4,3,1
405.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.532,1,14.1017,-173.754,4,3,1
410.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.532,1,14.1017,-173.754,4,3,1
415.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.532,1,14.1017,-173.754,4,3,1
420.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.501,1,14.1017,-173.754,4,3,1
425.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.502,1,14.1017,-173.754,4,3,1
430.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.503,1,14.1017,-173.754,4,3,1
435.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.503,1,14.1017,-173.754,4,3,1
440.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
445.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
450.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
455.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
460.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
465.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
470.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
475.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
480.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
485.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
490.0,-0.2895,-0.0650,3.299,0.175,-0.7895,-0.4150,6.245,0.504,1,14.1017,-173.754,4,3,1
