t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
113.147,0,1.6098,82.96,0.163,1.4662,0.6577,-0.0960,6.6115,-11.9716,0.1040
113.350,0,1.5897,79.98,0.076,1.4827,0.5653,-0.0961,6.6141,-11.9819,0.1039
113.544,0,1.5472,78.88,0.178,1.4734,0.4622,-0.0961,6.6277,-11.9723,0.1039
113.749,0,1.5182,77.05,0.197,1.4722,0.3585,-0.0961,6.6512,-11.9776,0.1039
113.950,0,1.4893,76.88,0.367,1.4646,0.2527,-0.0961,6.6758,-11.9815,0.1039
114.150,0,1.4521,78.05,0.069,1.4417,0.1441,-0.0962,6.6962,-11.9808,0.1038
114.351,0,1.4092,78.88,0.001,1.4056,0.0304,-0.0963,6.7014,-11.9864,0.1037
114.542,0,1.3621,81.88,0.339,1.3571,-0.0644,-0.0963,6.7271,-11.9893,0.1037
114.749,0,1.3043,85.88,0.143,1.2949,-0.1226,-0.0966,6.7312,-11.9883,0.1034
114.949,0,1.2556,89.89,0.039,1.2413,-0.1618,-0.0968,6.7305,-11.9924,0.1032
115.139,0,1.1982,94.89,0.255,1.1806,-0.1802,-0.0968,6.5261,-11.9724,0.1032
115.347,0,1.1568,100.90,0.011,1.1216,-0.2660,-0.0971,6.5358,-11.9793,0.1029
115.551,0,1.1076,106.88,0.171,1.0643,-0.2906,-0.0972,6.5404,-11.9793,0.1028
115.753,0,1.0601,112.92,0.041,1.0136,-0.2947,-0.0974,6.5404,-11.9770,0.1026
115.952,0,1.0079,117.92,0.143,0.9681,-0.2630,-0.0975,6.5300,-11.9756,0.1025
116.167,0,0.9529,120.89,0.165,0.9273,-0.1967,-0.0976,6.5201,-11.9748,0.1024
116.363,0,0.9002,124.88,0.006,0.8878,-0.1121,-0.0977,6.5014,-11.9751,0.1023
116.563,0,0.8547,131.88,0.146,0.8482,-0.0399,-0.0978,6.4887,-11.9746,0.1022
116.756,0,0.8120,140.88,0.390,0.8059,0.0230,-0.0972,6.4755,-11.9786,0.1028
116.953,0,0.7676,151.05,0.443,0.7575,0.0780,-0.0966,6.4647,-11.9754,0.1034
117.164,0,0.7516,155.88,0.120,0.7362,0.1167,-0.0968,6.4568,-11.9794,0.1032
117.362,0,0.7544,160.22,0.601,0.7245,0.1868,-0.0967,6.4522,-11.9847,0.1033
117.564,0,0.7461,168.50,0.195,0.6998,0.2400,-0.0969,6.4498,-11.9845,0.1031
126.960,9,3.7921,33.91,0.069,3.3617,-1.7520,-0.0988,9.7015,-8.5019,0.1012
127.358,9,3.7124,33.38,0.418,3.4956,-1.2464,-0.0989,9.7050,-8.5101,0.1011
127.555,9,3.6709,34.30,0.357,3.3931,-1.3974,-0.0989,9.7055,-8.5033,0.1011
127.760,9,3.5875,35.60,0.036,3.2166,-1.5857,-0.0987,9.6843,-8.5427,0.1013
130.578,9,3.1186,42.01,0.585,2.7692,-1.4309,-0.0989,8.6867,-7.5306,0.1011
130.761,9,3.1048,42.05,0.686,2.7752,-1.3885,-0.1000,8.6851,-7.5447,0.1000
130.968,9,3.1180,40.80,0.728,2.8646,-1.2272,-0.1000,8.6982,-7.5294,0.1000
131.167,9,3.1094,38.90,0.489,2.9609,-0.9442,-0.1001,8.7246,-7.5491,0.0999
131.370,9,3.1334,37.88,0.556,3.0572,-0.6796,-0.0998,8.7750,-7.5474,0.1002
131.569,9,3.0536,38.28,0.600,3.0254,-0.4022,-0.1003,8.7569,-7.6099,0.0997
131.772,9,3.0317,38.32,0.659,3.0266,-0.1439,-0.1005,8.7994,-7.6438,0.0995
131.972,9,3.0515,37.85,0.423,3.0488,0.0825,-0.0993,8.8484,-7.6343,0.1007
132.173,9,3.0093,37.84,0.282,2.9940,0.2864,-0.0994,8.8648,-7.6827,0.1006
132.567,9,2.9328,39.80,0.226,2.8599,0.6423,-0.0981,8.8590,-7.7303,0.1019
132.765,9,2.9367,39.88,0.262,2.8234,0.8021,-0.0983,8.8809,-7.7202,0.1017
132.964,9,2.9097,40.88,0.247,2.7495,0.9471,-0.0981,8.8987,-7.7525,0.1019
133.156,9,2.9016,41.88,0.213,2.6830,1.1006,-0.0979,8.9099,-7.7512,0.1021
133.369,9,2.8690,44.05,0.187,2.5835,1.2439,-0.0980,8.8942,-7.7621,0.1020
154.167,9,2.3412,54.92,0.211,2.1234,-0.9817,-0.0945,8.8401,-7.8545,0.1055
154.364,9,2.3174,51.22,0.197,2.2456,-0.5644,-0.0943,8.8720,-7.8799,0.1057
154.566,9,2.2987,50.20,0.181,2.2917,-0.1532,-0.0942,8.9229,-7.9240,0.1058
154.762,9,2.3059,50.01,0.146,2.3004,0.1286,-0.0941,8.9518,-7.9274,0.1059
155.146,9,2.2481,51.92,0.170,2.2040,0.4329,-0.0944,8.9748,-7.9779,0.1056
155.362,9,2.2309,52.92,0.179,2.1612,0.5453,-0.0945,8.9873,-7.9896,0.1055
155.563,9,2.2244,54.20,0.212,2.1200,0.6668,-0.0946,9.0180,-7.9953,0.1054
155.764,9,2.2200,54.96,0.107,2.0818,0.7653,-0.0947,9.0396,-7.9889,0.1053
155.971,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0112,-8.0050,0.1053
156.172,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
156.363,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
156.571,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
156.761,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
156.967,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
157.173,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
157.371,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
157.572,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
157.772,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
157.966,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
158.170,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
158.373,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
158.572,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
158.764,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
158.972,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
159.180,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
159.368,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
159.556,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
159.770,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
159.968,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
160.151,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
160.368,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
160.567,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
160.764,9,2.1859,55.18,0.183,2.0748,0.6816,-0.0947,9.0104,-8.0041,0.1053
