frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
86,1787213243.05,0.385,1.458,-2.723,0.008,1,165,0
87,1787213244.05,0.378,1.454,-2.644,0.006,1,165,0
88,1787213245.05,0.374,1.453,-2.569,0.004,1,164,0
89,1787213246.05,0.371,1.451,-2.498,0.002,1,163,0
90,1787213247.05,0.364,1.444,-2.416,0.063,0,163,0
91,1787213248.05,0.252,1.309,-2.190,0.259,0,0,0
92,1787213249.05,0.092,1.096,-2.243,0.260,0,248,0
93,1787213250.05,-0.076,0.903,-2.378,0.262,0,253,1
94,1787213251.05,-0.301,0.750,-2.745,0.276,0,253,1
95,1787213252.05,-0.572,0.689,-3.025,0.210,0,202,0
96,1787213253.05,-0.664,0.676,-2.930,0.013,1,223,0
97,1787213254.05,-0.676,0.673,-2.838,0.011,1,202,0
98,1787213255.05,-0.685,0.670,-2.752,0.009,1,202,0
99,1787213256.05,-0.691,0.667,-2.674,0.002,1,202,0
100,1787213257.05,-0.685,0.670,-2.746,0.009,1,202,0
101,1787213258.05,-0.723,0.660,-2.953,0.149,0,182,0
102,1787213259.05,-0.957,0.653,-3.131,0.194,0,182,0
103,1787213260.05,-1.200,0.601,-2.746,0.253,0,202,0
104,1787213261.05,-1.448,0.498,-2.823,0.261,0,0,0
105,1787213262.05,-1.589,0.452,-2.781,0.027,0,0,0
106,1787213263.05,-1.598,0.449,-2.698,0.007,1,0,0
107,1787213264.05,-1.606,0.444,-2.620,0.006,1,0,0
108,1787213265.05,-1.610,0.442,-2.545,0.004,1,0,0
109,1787213266.05,-1.613,0.440,-2.475,0.002,1,0,0
110,1787213267.05,-1.614,0.439,-2.409,0.000,1,0,0
111,1787213268.05,-1.614,0.439,-2.343,0.000,1,0,0
112,1787213269.05,-1.614,0.439,-2.276,0.000,1,0,0
113,1787213270.05,-1.614,0.440,-2.210,0.001,1,0,0
114,1787213271.05,-1.612,0.442,-2.141,0.003,1,0,0
115,1787213272.05,-1.610,0.445,-2.068,0.005,1,0,0
116,1787213273.05,-1.607,0.452,-1.991,0.007,1,0,0
117,1787213274.05,-1.604,0.460,-1.910,0.009,1,0,0
118,1787213275.05,-1.601,0.469,-1.824,0.011,1,0,0
119,1787213276.05,-1.598,0.481,-1.732,0.013,1,0,0
120,1787213277.05,-1.597,0.495,-1.634,0.015,1,0,0
121,1787213278.05,-1.596,0.508,-1.529,0.016,1,0,0
122,1787213279.05,-1.595,0.493,-1.425,0.014,1,0,0
123,1787213280.05,-1.593,0.481,-1.329,0.012,1,0,0
124,1787213281.05,-1.590,0.471,-1.240,0.010,1,0,0
125,1787213282.05,-1.586,0.461,-1.154,0.009,1,0,0
126,1787213283.05,-1.578,0.448,-0.850,0.002,1,0,0
127,1787213284.05,-1.582,0.450,-0.537,0.011,1,0,0
128,1787213285.05,-1.588,0.454,-0.448,0.006,1,0,0
129,1787213286.05,-1.595,0.457,-0.369,0.008,1,0,0
130,1787213287.05,-1.603,0.460,-0.284,0.010,1,0,0
131,1787213288.05,-1.546,0.452,-0.060,0.176,0,0,0
132,1787213289.05,-1.314,0.448,-0.077,0.260,0,0,0
133,1787213290.05,-1.057,0.427,0.044,0.260,0,0,0
134,1787213291.05,-0.802,0.466,0.138,0.260,0,0,0
135,1787213292.05,-0.528,0.454,-0.165,0.227,0,0,0
136,1787213293.05,-0.287,0.434,-0.010,0.260,0,0,0
137,1787213294.05,-0.015,0.436,0.016,0.260,0,0,0
138,1787213295.05,0.249,0.442,0.025,0.260,0,0,0
139,1787213296.05,0.515,0.448,0.016,0.260,0,0,0
140,1787213297.05,0.774,0.453,0.031,0.260,0,0,0
141,1787213298.05,1.040,0.459,0.045,0.260,0,0,0
142,1787213299.05,1.314,0.468,0.043,0.260,0,0,0
143,1787213300.05,1.579,0.480,0.054,0.260,0,0,0
144,1787213301.05,1.832,0.491,0.023,0.260,0,0,0
145,1787213302.05,2.096,0.493,-0.031,0.261,0,0,0
146,1787213303.05,2.357,0.458,-0.200,0.259,0,0,0
147,1787213304.05,2.629,0.412,-0.202,0.261,0,0,0
148,1787213305.05,2.890,0.364,-0.187,0.260,0,0,0
149,1787213306.05,3.152,0.322,-0.203,0.260,0,0,0
150,1787213307.05,3.408,0.264,-0.247,0.262,0,0,0
151,1787213308.05,3.666,0.202,-0.264,0.263,0,0,0
152,1787213309.05,3.923,0.129,-0.275,0.260,0,0,0
153,1787213310.05,4.180,0.066,-0.240,0.261,0,0,0
154,1787213311.05,4.441,0.013,-0.209,0.261,0,0,0
155,1787213312.05,4.687,-0.038,-0.208,0.261,0,0,0
156,1787213313.05,4.945,-0.105,-0.313,0.264,0,0,0
157,1787213314.05,5.201,-0.182,-0.215,0.260,0,155,0
158,1787213315.05,5.463,-0.243,-0.273,0.263,0,202,0
159,1787213316.05,5.711,-0.331,-0.438,0.258,0,248,0
160,1787213317.05,5.895,-0.465,-0.851,0.245,0,253,1
161,1787213318.05,6.012,-0.689,-1.317,0.279,0,253,1
162,1787213319.05,6.018,-0.957,-1.696,0.258,0,202,0
163,1787213320.05,6.003,-1.224,-1.457,0.261,0,198,0
164,1787213321.05,6.046,-1.487,-1.412,0.259,0,0,0
165,1787213322.05,6.076,-1.687,-1.384,0.087,0,0,0
166,1787213323.05,6.082,-1.715,-1.287,0.012,1,0,0
167,1787213324.05,6.086,-1.726,-1.197,0.010,1,0,0
168,1787213325.05,6.090,-1.735,-1.111,0.008,1,0,0
169,1787213326.05,6.093,-1.740,-1.030,0.006,1,0,0
170,1787213327.05,6.096,-1.745,-0.954,0.004,1,0,0
171,1787213328.05,6.098,-1.748,-0.881,0.003,1,0,0
172,1787213329.05,6.099,-1.749,-0.812,0.001,1,0,0
173,1787213330.05,6.100,-1.749,-0.747,0.001,1,0,0
174,1787213331.05,6.099,-1.749,-0.678,0.001,1,0,0
175,1787213332.05,6.099,-1.749,-0.612,0.001,1,0,0
176,1787213333.05,6.098,-1.748,-0.544,0.002,1,0,0
177,1787213334.05,6.096,-1.747,-0.471,0.004,1,0,0
178,1787213335.05,6.091,-1.745,-0.395,0.006,1,0,0
179,1787213336.05,6.084,-1.742,-0.315,0.008,1,0,0
180,1787213337.05,6.075,-1.739,-0.230,0.010,1,0,0
181,1787213338.05,6.065,-1.738,-0.140,0.012,1,0,0
182,1787213339.05,6.051,-1.736,-0.045,0.014,1,0,0
183,1787213340.05,6.032,-1.736,0.058,0.016,1,0,0
184,1787213341.05,6.042,-1.735,0.165,0.015,1,0,0
185,1787213342.05,6.058,-1.732,0.263,0.013,1,0,0
186,1787213343.05,6.067,-1.729,0.341,0.011,1,0,0
187,1787213344.05,6.078,-1.724,0.429,0.009,1,0,0
188,1787213345.05,6.084,-1.721,0.513,0.007,1,0,0
189,1787213346.05,6.090,-1.718,0.591,0.005,1,0,0
190,1787213347.05,6.094,-1.715,0.666,0.004,1,0,0
191,1787213348.05,6.096,-1.714,0.736,0.002,1,0,0
192,1787213349.05,6.096,-1.713,0.803,0.000,1,0,0
193,1787213350.05,6.096,-1.713,0.870,0.000,1,0,0
194,1787213351.05,6.096,-1.714,0.938,0.000,1,0,0
195,1787213352.05,6.095,-1.714,1.006,0.024,0,0,0
196,1787213353.05,6.149,-1.584,1.271,0.255,0,0,0
197,1787213354.05,6.235,-1.330,1.136,0.255,0,0,0
198,1787213355.05,6.367,-1.097,1.048,0.249,0,202,0
199,1787213356.05,6.457,-0.856,1.407,0.269,0,253,1
200,1787213357.05,6.482,-0.637,1.437,0.100,0,253,1
201,1787213358.05,6.486,-0.607,1.349,0.010,1,253,1
202,1787213359.05,6.488,-0.599,1.266,0.008,1,253,1
203,1787213360.05,6.491,-0.593,1.186,0.006,1,253,1
204,1787213361.05,6.493,-0.588,1.112,0.004,1,253,1
205,1787213362.05,6.493,-0.587,1.090,0.004,1,253,1
206,1787213363.05,6.492,-0.591,1.165,0.006,1,253,1
207,1787213364.05,6.490,-0.596,1.244,0.007,1,253,1
208,1787213365.05,6.487,-0.605,1.327,0.009,1,253,1
209,1787213366.05,6.485,-0.616,1.416,0.011,1,253,1
210,1787213367.05,6.484,-0.626,1.509,0.013,1,253,1
211,1787213368.05,6.483,-0.641,1.610,0.015,1,253,1
212,1787213369.05,6.483,-0.645,1.717,0.015,1,253,1
213,1787213370.05,6.481,-0.631,1.818,0.013,1,253,1
214,1787213371.05,6.477,-0.619,1.912,0.012,1,253,1
215,1787213372.05,6.472,-0.607,2.001,0.010,1,253,1
216,1787213373.05,6.467,-0.597,2.085,0.008,1,248,0
217,1787213374.05,6.464,-0.592,2.165,0.006,1,236,0
218,1787213375.05,6.462,-0.589,2.241,0.004,1,223,0
219,1787213376.05,6.460,-0.586,2.313,0.002,1,223,0
220,1787213377.05,6.459,-0.586,2.381,0.000,1,209,0
221,1787213378.05,6.459,-0.586,2.436,0.001,1,205,0
222,1787213379.05,6.460,-0.586,2.505,0.001,1,194,0
223,1787213380.05,6.460,-0.586,2.571,0.001,1,182,0
224,1787213381.05,6.461,-0.587,2.641,0.003,1,181,0
225,1787213382.05,6.464,-0.589,2.713,0.005,1,173,0
226,1787213383.05,6.470,-0.591,2.789,0.006,1,173,0
227,1787213384.05,6.477,-0.593,2.869,0.008,1,194,0
228,1787213385.05,6.487,-0.595,2.955,0.012,1,182,0
229,1787213386.05,6.359,-0.599,-2.978,0.263,0,0,0
230,1787213387.05,6.158,-0.633,-3.081,0.178,0,0,0
231,1787213388.05,5.941,-0.588,2.756,0.254,0,253,1
232,1787213389.05,5.702,-0.488,2.805,0.259,0,253,1
233,1787213390.05,5.446,-0.428,2.978,0.260,0,253,1
234,1787213391.05,5.175,-0.418,-3.046,0.261,0,223,0
235,1787213392.05,4.907,-0.455,-2.975,0.260,0,247,0
236,1787213393.05,4.636,-0.482,-3.067,0.260,0,235,0
237,1787213394.05,4.371,-0.502,-3.055,0.260,0,226,0
238,1787213395.05,4.097,-0.534,-3.030,0.260,0,223,0
239,1787213396.05,3.831,-0.561,-3.030,0.260,0,223,0
240,1787213397.05,3.572,-0.591,-3.028,0.260,0,223,0
241,1787213398.05,3.313,-0.620,-3.027,0.260,0,219,0
242,1787213399.05,3.052,-0.651,-3.026,0.260,0,226,0
243,1787213400.05,2.788,-0.682,-3.025,0.260,0,253,1
244,1787213401.05,2.528,-0.710,-3.036,0.260,0,253,1
245,1787213402.05,2.258,-0.740,-3.026,0.260,0,253,1
246,1787213403.05,2.006,-0.770,-3.030,0.260,0,253,1
247,1787213404.05,1.743,-0.799,-3.028,0.260,0,236,0
248,1787213405.05,1.477,-0.830,-3.028,0.260,0,223,0
249,1787213406.05,1.221,-0.859,-3.028,0.260,0,222,0
250,1787213407.05,0.954,-0.890,-3.017,0.260,0,213,0
251,1787213408.05,0.695,-0.921,-3.025,0.260,0,202,0
252,1787213409.05,0.433,-0.955,-3.016,0.260,0,223,0
253,1787213410.05,0.165,-0.987,-3.017,0.260,0,219,0
254,1787213411.05,-0.101,-1.020,-3.023,0.260,0,202,0
255,1787213412.05,-0.362,-1.052,-3.015,0.260,0,223,0
256,1787213413.05,-0.618,-1.084,-3.021,0.260,0,222,0
257,1787213414.05,-0.881,-1.116,-3.022,0.260,0,213,0
258,1787213415.05,-1.150,-1.147,-3.025,0.260,0,202,0
259,1787213416.05,-1.424,-1.180,-3.009,0.260,0,222,0
260,1787213417.05,-1.655,-1.209,-3.124,0.148,0,219,0
261,1787213418.05,-1.855,-1.157,2.713,0.255,0,213,0
262,1787213419.05,-2.083,-1.049,2.783,0.256,0,0,0
263,1787213420.05,-2.339,-0.997,3.015,0.261,0,0,0
264,1787213421.05,-2.584,-0.936,2.756,0.205,0,0,0
265,1787213422.05,-2.756,-0.869,2.835,0.087,0,0,0
266,1787213423.05,-2.775,-0.863,2.918,0.009,1,0,0
267,1787213424.05,-2.766,-0.864,3.005,0.011,1,0,0
268,1787213425.05,-2.822,-0.865,-3.048,0.191,0,0,0
269,1787213426.05,-3.077,-0.897,-3.069,0.260,0,0,0
270,1787213427.05,-3.337,-0.938,-2.883,0.260,0,0,0
271,1787213428.05,-3.599,-0.993,-2.987,0.260,0,0,0
272,1787213429.05,-3.865,-1.038,-2.948,0.260,0,0,0
273,1787213430.05,-4.118,-1.094,-2.865,0.261,0,0,0
274,1787213431.05,-4.359,-1.195,-2.666,0.259,0,0,0
275,1787213432.05,-4.603,-1.315,-2.701,0.260,0,0,0
276,1787213433.05,-4.836,-1.425,-2.686,0.261,0,0,0
277,1787213434.05,-5.082,-1.543,-2.659,0.261,0,202,0
278,1787213435.05,-5.319,-1.675,-2.623,0.261,0,253,1
279,1787213436.05,-5.527,-1.831,-2.334,0.257,0,241,0
280,1787213437.05,-5.623,-1.946,-2.204,0.022,0,241,0
281,1787213438.05,-5.624,-1.947,-2.138,0.000,1,216,0
282,1787213439.05,-5.623,-1.946,-2.070,0.002,1,216,0
283,1787213440.05,-5.622,-1.944,-1.999,0.004,1,206,0
284,1787213441.05,-5.620,-1.940,-1.924,0.006,1,206,0
285,1787213442.05,-5.620,-1.939,-1.834,0.056,0,235,0
286,1787213443.05,-5.638,-2.100,-1.612,0.259,0,253,1
287,1787213444.05,-5.645,-2.361,-1.498,0.259,0,247,0
288,1787213445.05,-5.568,-2.578,-0.947,0.244,0,182,0
289,1787213446.05,-5.384,-2.760,-0.679,0.260,0,179,0
290,1787213447.05,-5.181,-2.927,-0.697,0.222,0,0,0
291,1787213448.05,-5.103,-2.990,-0.631,0.001,1,0,0
292,1787213449.05,-5.103,-2.990,-0.565,0.000,1,0,0
293,1787213450.05,-5.104,-2.989,-0.497,0.002,1,0,0
294,1787213451.05,-5.107,-2.988,-0.427,0.004,1,0,0
295,1787213452.05,-5.106,-2.988,-0.477,0.003,1,0,0
296,1787213453.05,-5.104,-2.989,-0.546,0.001,1,0,0
297,1787213454.05,-5.104,-2.990,-0.611,0.001,1,0,0
298,1787213455.05,-5.103,-2.990,-0.679,0.001,1,0,0
299,1787213456.05,-5.103,-2.990,-0.744,0.001,1,0,0
300,1787213457.05,-5.104,-2.989,-0.812,0.003,1,0,0
301,1787213458.05,-5.106,-2.987,-0.882,0.004,1,0,0
302,1787213459.05,-5.109,-2.982,-0.958,0.006,1,0,0
303,1787213460.05,-5.114,-2.976,-1.037,0.008,1,0,0
304,1787213461.05,-5.118,-2.968,-1.121,0.010,1,0,0
305,1787213462.05,-5.122,-2.957,-1.210,0.012,1,0,0
306,1787213463.05,-5.100,-3.083,-1.485,0.251,0,0,0
307,1787213464.05,-5.072,-3.343,-1.442,0.260,0,0,0
308,1787213465.05,-5.039,-3.602,-1.436,0.260,0,0,0
309,1787213466.05,-5.004,-3.861,-1.430,0.260,0,0,0
310,1787213467.05,-4.977,-4.086,-1.501,0.124,0,0,0
311,1787213468.05,-4.975,-4.128,-1.600,0.013,1,0,0
312,1787213469.05,-4.976,-4.140,-1.691,0.011,1,0,0
313,1787213470.05,-4.978,-4.152,-1.778,0.009,1,0,0
314,1787213471.05,-4.980,-4.161,-1.860,0.007,1,0,0
315,1787213472.05,-4.982,-4.167,-1.937,0.005,1,0,0
316,1787213473.05,-4.984,-4.170,-2.011,0.003,1,0,0
317,1787213474.05,-4.985,-4.173,-2.081,0.002,1,0,0
318,1787213475.05,-4.986,-4.174,-2.148,0.000,1,0,0
319,1787213476.05,-4.986,-4.174,-2.214,0.000,1,0,0
320,1787213477.05,-4.987,-4.175,-2.280,0.000,1,0,0
321,1787213478.05,-4.986,-4.174,-2.345,0.002,1,0,0
322,1787213479.05,-4.984,-4.172,-2.415,0.003,1,0,0
323,1787213480.05,-5.038,-4.208,-2.664,0.190,0,0,0
324,1787213481.05,-5.261,-4.292,-2.787,0.235,0,0,0
325,1787213482.05,-5.486,-4.422,-2.473,0.257,0,0,0
326,1787213483.05,-5.695,-4.576,-2.625,0.264,0,0,0
327,1787213484.05,-5.941,-4.681,-2.750,0.261,0,0,0
328,1787213485.05,-6.177,-4.793,-2.643,0.264,0,0,0
329,1787213486.05,-6.422,-4.914,-2.748,0.260,0,0,0
330,1787213487.05,-6.552,-4.964,-2.830,0.014,1,0,0
331,1787213488.05,-6.545,-4.963,-2.928,0.015,1,0,0
332,1787213489.05,-6.539,-4.962,-3.034,0.016,1,0,0
333,1787213490.05,-6.554,-4.962,-3.135,0.014,1,0,0
334,1787213491.05,-6.567,-4.962,3.053,0.012,1,0,0
335,1787213492.05,-6.578,-4.961,2.965,0.010,1,0,0
336,1787213493.05,-6.587,-4.959,2.881,0.008,1,0,0
337,1787213494.05,-6.592,-4.957,2.802,0.006,1,0,0
338,1787213495.05,-6.596,-4.955,2.727,0.004,1,0,0
339,1787213496.05,-6.601,-4.953,2.656,0.002,1,0,0
340,1787213497.05,-6.602,-4.952,2.589,0.001,1,0,0
341,1787213498.05,-6.603,-4.952,2.523,0.001,1,0,0
342,1787213499.05,-6.603,-4.952,2.456,0.001,1,0,0
343,1787213500.05,-6.603,-4.952,2.391,0.001,1,0,0
344,1787213501.05,-6.602,-4.953,2.322,0.003,1,0,0
345,1787213502.05,-6.600,-4.955,2.250,0.005,1,0,0
346,1787213503.05,-6.597,-4.959,2.174,0.006,1,0,0
347,1787213504.05,-6.594,-4.964,2.094,0.008,1,0,0
348,1787213505.05,-6.590,-4.971,2.009,0.010,1,0,0
349,1787213506.05,-6.587,-4.979,1.919,0.012,1,0,0
350,1787213507.05,-6.582,-4.994,1.822,0.014,1,0,0
351,1787213508.05,-6.589,-4.927,1.616,0.191,0,0,0
352,1787213509.05,-6.580,-4.675,1.517,0.259,0,0,0
353,1787213510.05,-6.567,-4.421,1.465,0.261,0,0,0
354,1787213511.05,-6.540,-4.154,1.421,0.261,0,0,0
355,1787213512.05,-6.479,-3.897,1.326,0.259,0,0,0
356,1787213513.05,-6.429,-3.634,1.377,0.260,0,0,0
357,1787213514.05,-6.369,-3.369,1.298,0.261,0,0,0
358,1787213515.05,-6.317,-3.119,1.462,0.262,0,219,0
359,1787213516.05,-6.299,-2.983,1.376,0.046,0,253,1
360,1787213517.05,-6.245,-2.841,1.060,0.254,0,253,1
361,1787213518.05,-6.112,-2.650,0.938,0.135,0,253,1
362,1787213519.05,-6.088,-2.617,1.004,0.000,1,253,1
363,1787213520.05,-6.089,-2.618,1.071,0.002,1,253,1
364,1787213521.05,-6.090,-2.620,1.141,0.004,1,253,1
365,1787213522.05,-6.092,-2.624,1.215,0.005,1,253,1
366,1787213523.05,-6.094,-2.630,1.294,0.007,1,253,1
367,1787213524.05,-6.096,-2.638,1.376,0.009,1,253,1
368,1787213525.05,-6.097,-2.647,1.463,0.011,1,253,1
369,1787213526.05,-6.099,-2.586,1.661,0.176,0,253,1
370,1787213527.05,-6.142,-2.336,1.762,0.260,0,253,1
371,1787213528.05,-6.216,-2.092,2.075,0.247,0,253,1
372,1787213529.05,-6.371,-1.894,2.373,0.257,0,189,0
373,1787213530.05,-6.562,-1.719,2.393,0.260,0,0,0
374,1787213531.05,-6.754,-1.541,2.396,0.260,0,0,0
375,1787213532.05,-6.950,-1.365,2.432,0.260,0,0,0
376,1787213533.05,-7.136,-1.200,2.373,0.259,0,0,0
377,1787213534.05,-7.331,-1.010,2.367,0.261,0,0,0
378,1787213535.05,-7.534,-0.833,2.499,0.260,0,236,0
379,1787213536.05,-7.753,-0.681,2.510,0.254,0,226,0
380,1787213537.05,-7.896,-0.533,2.097,0.221,0,226,0
381,1787213538.05,-7.958,-0.290,1.572,0.257,0,202,0
382,1787213539.05,-7.953,-0.024,1.601,0.259,0,182,0
383,1787213540.05,-7.956,0.245,1.568,0.260,0,150,0
384,1787213541.05,-7.985,0.511,1.721,0.260,0,0,0
385,1787213542.05,-7.992,0.758,1.508,0.163,0,0,0
386,1787213543.05,-7.987,0.816,1.418,0.010,1,0,0
387,1787213544.05,-7.986,0.823,1.334,0.008,1,0,0
388,1787213545.05,-7.984,0.830,1.255,0.006,1,0,0
389,1787213546.05,-7.982,0.836,1.179,0.004,1,0,0
390,1787213547.05,-7.980,0.839,1.109,0.002,1,0,0
391,1787213548.05,-7.979,0.841,1.041,0.001,1,0,0
392,1787213549.05,-7.979,0.841,0.976,0.001,1,0,0
393,1787213550.05,-7.978,0.842,0.908,0.001,1,0,0
394,1787213551.05,-7.978,0.842,0.843,0.001,1,0,0
395,1787213552.05,-7.979,0.841,0.774,0.003,1,0,0
396,1787213553.05,-7.982,0.839,0.703,0.004,1,0,0
397,1787213554.05,-7.987,0.835,0.627,0.006,1,0,0
398,1787213555.05,-7.991,0.832,0.548,0.008,1,0,0
399,1787213556.05,-7.999,0.828,0.463,0.010,1,0,0
400,1787213557.05,-8.009,0.823,0.374,0.012,1,0,0
401,1787213558.05,-8.023,0.819,0.278,0.014,1,0,0
402,1787213559.05,-8.039,0.815,0.176,0.016,1,0,0
403,1787213560.05,-8.032,0.815,0.071,0.015,1,0,0
404,1787213561.05,-8.018,0.816,-0.026,0.013,1,0,0
405,1787213562.05,-8.005,0.815,-0.117,0.011,1,0,0
406,1787213563.05,-7.996,0.813,-0.203,0.009,1,0,0
407,1787213564.05,-7.990,0.812,-0.272,0.007,1,0,0
408,1787213565.05,-7.984,0.810,-0.350,0.005,1,0,0
409,1787213566.05,-7.979,0.808,-0.423,0.003,1,0,0
410,1787213567.05,-7.977,0.807,-0.493,0.002,1,0,0
411,1787213568.05,-7.977,0.807,-0.560,0.000,1,0,0
412,1787213569.05,-7.976,0.807,-0.626,0.000,1,0,0
413,1787213570.05,-7.976,0.806,-0.694,0.000,1,0,0
414,1787213571.05,-7.976,0.807,-0.760,0.002,1,0,0
415,1787213572.05,-7.979,0.809,-0.831,0.003,1,0,0
416,1787213573.05,-7.982,0.813,-0.905,0.005,1,0,0
417,1787213574.05,-7.986,0.818,-0.982,0.007,1,0,0
418,1787213575.05,-7.990,0.825,-1.063,0.009,1,0,0
419,1787213576.05,-7.994,0.834,-1.151,0.011,1,0,0
420,1787213577.05,-7.999,0.845,-1.243,0.013,1,0,0
421,1787213578.05,-8.003,0.859,-1.342,0.015,1,0,0
422,1787213579.05,-8.004,0.863,-1.449,0.016,1,0,0
423,1787213580.05,-8.003,0.849,-1.550,0.014,1,0,0
424,1787213581.05,-8.003,0.834,-1.645,0.012,1,0,0
425,1787213582.05,-8.005,0.822,-1.734,0.010,1,0,0
426,1787213583.05,-8.006,0.814,-1.819,0.008,1,0,0
