frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
115,1787216241.31,3.768,0.240,-0.153,0.174,0,0,0
116,1787216242.31,3.828,0.232,-0.057,0.002,1,0,0
117,1787216243.31,3.827,0.232,0.070,0.065,0,0,0
118,1787216244.31,4.012,0.272,0.265,0.247,0,0,0
119,1787216245.31,4.253,0.306,-0.080,0.211,0,0,0
120,1787216246.31,4.454,0.231,-0.571,0.254,0,0,0
121,1787216247.31,4.654,0.084,-0.609,0.206,0,0,0
122,1787216248.31,4.859,-0.005,-0.222,0.262,0,0,0
123,1787216249.31,5.098,-0.051,-0.271,0.241,0,0,0
124,1787216250.31,5.335,-0.161,-0.536,0.258,0,0,0
125,1787216251.31,5.559,-0.300,-0.579,0.261,0,247,0
126,1787216252.31,5.781,-0.456,-0.673,0.261,0,253,1
127,1787216253.31,5.975,-0.640,-0.837,0.260,0,253,1
128,1787216254.31,6.145,-0.844,-0.887,0.260,0,253,1
129,1787216255.31,6.300,-1.061,-1.041,0.262,0,0,0
130,1787216256.31,6.379,-1.194,-0.987,0.025,0,0,0
131,1787216257.31,6.382,-1.198,-0.915,0.003,1,0,0
132,1787216258.31,6.383,-1.200,-0.845,0.001,1,0,0
133,1787216259.31,6.383,-1.200,-0.779,0.000,1,0,0
134,1787216260.31,6.383,-1.200,-0.711,0.001,1,0,0
135,1787216261.31,6.383,-1.199,-0.645,0.000,1,0,0
136,1787216262.31,6.382,-1.198,-0.578,0.002,1,0,0
137,1787216263.31,6.378,-1.197,-0.507,0.004,1,0,0
138,1787216264.31,6.375,-1.195,-0.434,0.006,1,0,0
139,1787216265.31,6.369,-1.192,-0.355,0.008,1,0,0
140,1787216266.31,6.360,-1.190,-0.271,0.010,1,0,0
141,1787216267.31,6.351,-1.187,-0.195,0.000,1,0,0
142,1787216268.31,6.351,-1.187,-0.196,0.000,1,0,0
143,1787216269.31,6.351,-1.187,-0.189,0.007,1,0,0
144,1787216270.31,6.341,-1.186,-0.095,0.014,1,0,0
145,1787216271.31,6.326,-1.185,0.004,0.015,1,0,0
146,1787216272.31,6.328,-1.185,0.110,0.015,1,0,0
147,1787216273.31,6.341,-1.183,0.210,0.013,1,0,0
148,1787216274.31,6.353,-1.179,0.304,0.011,1,0,0
149,1787216275.31,6.364,-1.176,0.392,0.009,1,0,0
150,1787216276.31,6.373,-1.171,0.475,0.007,1,0,0
151,1787216277.31,6.379,-1.168,0.553,0.005,1,0,0
152,1787216278.31,6.383,-1.165,0.627,0.004,1,0,0
153,1787216279.31,6.385,-1.163,0.697,0.002,1,0,0
154,1787216280.31,6.386,-1.163,0.764,0.000,1,0,0
155,1787216281.31,6.386,-1.163,0.830,0.000,1,0,0
156,1787216282.31,6.386,-1.163,0.898,0.000,1,0,0
157,1787216283.31,6.397,-1.147,1.005,0.107,0,149,0
158,1787216284.31,6.478,-0.961,1.213,0.261,0,179,0
159,1787216285.31,6.583,-0.726,1.115,0.260,0,198,0
160,1787216286.31,6.682,-0.535,1.054,0.099,0,216,0
161,1787216287.31,6.694,-0.513,0.983,0.002,1,195,0
162,1787216288.31,6.695,-0.512,0.917,0.000,1,194,0
163,1787216289.31,6.696,-0.512,0.851,0.000,1,182,0
164,1787216290.31,6.696,-0.511,0.784,0.000,1,182,0
165,1787216291.31,6.696,-0.511,0.718,0.002,1,182,0
166,1787216292.31,6.694,-0.513,0.649,0.003,1,189,0
167,1787216293.31,6.691,-0.515,0.575,0.005,1,194,0
168,1787216294.31,6.685,-0.518,0.498,0.007,1,198,0
169,1787216295.31,6.677,-0.522,0.416,0.009,1,226,0
170,1787216296.31,6.668,-0.526,0.329,0.011,1,253,1
171,1787216297.31,6.658,-0.529,0.237,0.013,1,253,1
172,1787216298.31,6.643,-0.531,0.139,0.015,1,253,1
173,1787216299.31,6.635,-0.532,0.033,0.016,1,253,1
174,1787216300.31,6.647,-0.533,-0.055,0.003,1,253,1
175,1787216301.31,6.633,-0.533,0.047,0.016,1,253,1
176,1787216302.31,6.645,-0.531,0.146,0.015,1,253,1
177,1787216303.31,6.658,-0.529,0.243,0.013,1,253,1
178,1787216304.31,6.671,-0.525,0.334,0.011,1,253,1
179,1787216305.31,6.679,-0.522,0.419,0.009,1,226,0
180,1787216306.31,6.686,-0.518,0.501,0.007,1,198,0
181,1787216307.31,6.691,-0.515,0.572,0.005,1,194,0
182,1787216308.31,6.710,-0.502,0.685,0.097,0,195,0
183,1787216309.31,6.841,-0.343,1.023,0.263,0,198,0
184,1787216310.31,6.975,-0.111,0.992,0.261,0,0,0
185,1787216311.31,7.066,0.017,0.909,0.035,0,0,0
186,1787216312.31,7.068,0.019,0.842,0.000,1,0,0
187,1787216313.31,7.068,0.020,0.775,0.000,1,0,0
188,1787216314.31,7.067,0.019,0.708,0.002,1,0,0
189,1787216315.31,7.065,0.017,0.638,0.004,1,0,0
190,1787216316.31,7.061,0.014,0.564,0.005,1,0,0
191,1787216317.31,7.056,0.011,0.486,0.007,1,0,0
192,1787216318.31,7.047,0.007,0.405,0.009,1,0,0
193,1787216319.31,7.038,0.004,0.318,0.011,1,0,0
194,1787216320.31,7.027,0.001,0.225,0.013,1,0,0
195,1787216321.31,7.015,-0.001,0.125,0.015,1,0,0
196,1787216322.31,7.010,-0.002,0.020,0.016,1,0,0
197,1787216323.31,7.025,-0.002,-0.081,0.014,1,0,0
198,1787216324.31,7.038,-0.004,-0.175,0.012,1,0,0
199,1787216325.31,7.049,-0.007,-0.264,0.010,1,0,0
200,1787216326.31,7.056,-0.009,-0.348,0.008,1,0,0
201,1787216327.31,7.062,-0.012,-0.428,0.006,1,0,0
202,1787216328.31,7.067,-0.014,-0.505,0.004,1,0,0
203,1787216329.31,7.070,-0.016,-0.576,0.002,1,0,0
204,1787216330.31,7.071,-0.016,-0.644,0.000,1,0,0
205,1787216331.31,7.071,-0.017,-0.709,0.001,1,0,0
206,1787216332.31,7.069,-0.015,-0.533,0.011,1,0,0
207,1787216333.31,7.046,-0.008,-0.125,0.046,0,0,0
208,1787216334.31,7.029,-0.007,-0.022,0.014,1,0,0
209,1787216335.31,7.044,-0.008,-0.120,0.013,1,0,0
210,1787216336.31,7.056,-0.010,-0.213,0.011,1,0,0
211,1787216337.31,7.065,-0.012,-0.300,0.009,1,0,0
212,1787216338.31,7.073,-0.015,-0.383,0.007,1,0,0
213,1787216339.31,7.078,-0.017,-0.461,0.005,1,0,0
214,1787216340.31,7.082,-0.020,-0.535,0.003,1,0,0
215,1787216341.31,7.084,-0.021,-0.605,0.002,1,0,0
216,1787216342.31,7.085,-0.021,-0.671,0.000,1,0,0
217,1787216343.31,7.085,-0.022,-0.738,0.000,1,0,0
218,1787216344.31,7.086,-0.022,-0.805,0.000,1,0,0
219,1787216345.31,7.085,-0.022,-0.836,0.001,1,0,0
220,1787216346.31,7.085,-0.022,-0.771,0.001,1,0,0
221,1787216347.31,7.085,-0.021,-0.703,0.001,1,0,0
222,1787216348.31,7.084,-0.021,-0.638,0.001,1,0,0
223,1787216349.31,7.083,-0.020,-0.570,0.003,1,0,0
224,1787216350.31,7.080,-0.018,-0.498,0.004,1,0,0
225,1787216351.31,7.076,-0.016,-0.422,0.006,1,0,0
226,1787216352.31,7.068,-0.013,-0.343,0.008,1,0,0
227,1787216353.31,7.059,-0.010,-0.259,0.010,1,0,0
228,1787216354.31,7.049,-0.008,-0.170,0.012,1,0,0
229,1787216355.31,7.036,-0.006,-0.075,0.014,1,0,0
230,1787216356.31,7.020,-0.006,0.028,0.016,1,0,0
231,1787216357.31,7.031,-0.005,0.133,0.015,1,0,0
232,1787216358.31,7.044,-0.003,0.231,0.013,1,0,0
233,1787216359.31,7.056,0.001,0.323,0.011,1,0,0
234,1787216360.31,7.066,0.004,0.409,0.009,1,0,0
235,1787216361.31,7.071,0.007,0.490,0.007,1,0,0
236,1787216362.31,7.077,0.011,0.568,0.005,1,0,0
237,1787216363.31,7.080,0.012,0.641,0.003,1,0,0
238,1787216364.31,7.082,0.014,0.710,0.001,1,0,0
239,1787216365.31,7.136,0.073,0.910,0.200,0,0,0
240,1787216366.31,7.274,0.284,1.046,0.259,0,0,0
241,1787216367.31,7.414,0.504,0.921,0.261,0,0,0
242,1787216368.31,7.579,0.719,0.933,0.259,0,149,0
243,1787216369.31,7.727,0.931,1.014,0.259,0,253,1
244,1787216370.31,7.874,1.160,1.022,0.259,0,253,1
245,1787216371.31,7.983,1.391,1.288,0.262,0,253,1
246,1787216372.31,7.986,1.656,1.779,0.257,0,194,0
247,1787216373.31,7.917,1.907,1.804,0.260,0,181,0
248,1787216374.31,7.898,2.176,1.558,0.260,0,0,0
249,1787216375.31,7.866,2.441,1.795,0.260,0,0,0
250,1787216376.31,7.829,2.679,1.638,0.148,0,0,0
251,1787216377.31,7.827,2.723,1.534,0.015,1,0,0
252,1787216378.31,7.828,2.737,1.435,0.013,1,0,0
253,1787216379.31,7.831,2.749,1.343,0.011,1,0,0
254,1787216380.31,7.833,2.757,1.258,0.009,1,0,0
255,1787216381.31,7.836,2.765,1.177,0.007,1,0,0
256,1787216382.31,7.838,2.769,1.099,0.005,1,0,0
257,1787216383.31,7.839,2.772,1.026,0.003,1,0,0
258,1787216384.31,7.841,2.774,0.960,0.001,1,0,0
259,1787216385.31,7.841,2.775,0.894,0.000,1,0,0
260,1787216386.31,7.902,2.834,0.689,0.208,0,0,0
261,1787216387.31,8.111,2.990,0.669,0.261,0,0,0
262,1787216388.31,8.311,3.153,0.702,0.260,0,0,0
263,1787216389.31,8.515,3.322,0.710,0.260,0,0,0
264,1787216390.31,8.712,3.499,0.722,0.260,0,149,0
265,1787216391.31,8.915,3.655,0.608,0.261,0,253,1
266,1787216392.31,9.123,3.816,0.739,0.260,0,253,1
267,1787216393.31,9.299,3.998,0.948,0.195,0,253,1
268,1787216394.31,9.370,4.178,1.471,0.191,0,247,0
269,1787216395.31,9.340,4.428,1.779,0.259,0,223,0
270,1787216396.31,9.320,4.690,1.492,0.259,0,247,0
271,1787216397.31,9.334,4.964,1.583,0.260,0,202,0
272,1787216398.31,9.327,5.221,1.601,0.260,0,201,0
273,1787216399.31,9.312,5.485,1.671,0.261,0,202,0
274,1787216400.31,9.273,5.758,1.743,0.260,0,248,0
275,1787216401.31,9.224,5.942,1.914,0.063,0,253,1
276,1787216402.31,9.217,5.959,1.998,0.008,1,253,1
277,1787216403.31,9.214,5.966,2.078,0.007,1,253,1
278,1787216404.31,9.211,5.971,2.154,0.005,1,253,1
279,1787216405.31,9.209,5.974,2.226,0.003,1,253,1
280,1787216406.31,9.207,5.976,2.295,0.001,1,253,1
281,1787216407.31,9.207,5.976,2.361,0.001,1,253,1
282,1787216408.31,9.207,5.976,2.428,0.001,1,253,1
283,1787216409.31,9.208,5.976,2.494,0.001,1,253,1
284,1787216410.31,9.209,5.975,2.555,0.002,1,253,1
285,1787216411.31,9.211,5.973,2.608,0.003,1,253,1
286,1787216412.31,9.214,5.971,2.662,0.004,1,253,1
287,1787216413.31,9.218,5.970,2.719,0.005,1,253,1
288,1787216414.31,9.222,5.968,2.778,0.006,1,253,1
289,1787216415.31,9.229,5.966,2.839,0.007,1,253,1
290,1787216416.31,9.238,5.963,2.904,0.008,1,253,1
291,1787216417.31,9.247,5.961,2.970,0.009,1,253,1
292,1787216418.31,9.257,5.960,3.057,0.014,1,253,1
293,1787216419.31,9.273,5.959,-3.125,0.016,1,253,1
294,1787216420.31,9.266,5.959,-3.021,0.015,1,253,1
295,1787216421.31,9.254,5.957,-2.932,0.000,1,253,1
296,1787216422.31,9.249,5.955,-2.876,0.012,1,253,1
297,1787216423.31,9.239,5.952,-2.787,0.010,1,253,1
298,1787216424.31,9.231,5.949,-2.704,0.008,1,253,1
299,1787216425.31,9.226,5.946,-2.624,0.006,1,253,1
300,1787216426.31,9.222,5.944,-2.556,0.003,1,253,1
301,1787216427.31,9.220,5.942,-2.502,0.002,1,253,1
302,1787216428.31,9.218,5.941,-2.450,0.001,1,253,1
303,1787216429.31,9.218,5.941,-2.400,0.000,1,253,1
304,1787216430.31,9.218,5.941,-2.352,0.001,1,253,1
305,1787216431.31,9.218,5.941,-2.301,0.000,1,253,1
306,1787216432.31,9.218,5.942,-2.251,0.000,1,253,1
307,1787216433.31,9.219,5.942,-2.203,0.001,1,253,1
308,1787216434.31,9.220,5.943,-2.152,0.002,1,253,1
309,1787216435.31,9.221,5.945,-2.105,0.019,1,253,1
310,1787216436.31,9.249,5.994,-2.105,0.060,0,253,1
311,1787216437.31,9.280,6.046,-2.105,0.060,0,253,1
312,1787216438.31,9.319,6.112,-2.105,0.080,0,253,1
313,1787216439.31,9.359,6.178,-2.106,0.030,0,194,0
314,1787216440.31,9.360,6.181,-2.106,0.000,1,205,0
315,1787216441.31,9.360,6.181,-2.106,0.000,1,194,0
316,1787216442.31,9.360,6.181,-2.099,0.003,1,189,0
317,1787216443.31,9.366,6.197,-1.770,0.036,0,179,0
318,1787216444.31,9.370,6.201,-1.384,0.008,1,0,0
319,1787216445.31,9.373,6.181,-1.441,0.113,0,0,0
320,1787216446.31,9.375,5.960,-1.628,0.260,0,149,0
321,1787216447.31,9.362,5.691,-1.568,0.260,0,149,0
322,1787216448.31,9.364,5.423,-1.581,0.260,0,149,0
323,1787216449.31,9.366,5.166,-1.556,0.260,0,165,0
324,1787216450.31,9.366,4.906,-1.589,0.260,0,182,0
325,1787216451.31,9.358,4.638,-1.652,0.261,0,202,0
326,1787216452.31,9.330,4.373,-1.697,0.260,0,223,0
327,1787216453.31,9.283,4.108,-1.830,0.259,0,219,0
328,1787216454.31,9.197,3.847,-1.953,0.262,0,195,0
329,1787216455.31,9.084,3.601,-2.043,0.261,0,0,0
330,1787216456.31,8.970,3.351,-1.961,0.261,0,0,0
331,1787216457.31,8.854,3.099,-2.056,0.262,0,0,0
332,1787216458.31,8.736,2.857,-1.981,0.261,0,0,0
333,1787216459.31,8.622,2.615,-2.054,0.262,0,0,0
334,1787216460.31,8.488,2.381,-2.116,0.261,0,158,0
335,1787216461.31,8.361,2.154,-2.038,0.260,0,194,0
336,1787216462.31,8.239,1.918,-2.076,0.263,0,198,0
337,1787216463.31,8.107,1.690,-2.100,0.262,0,0,0
338,1787216464.31,7.980,1.477,-2.116,0.261,0,158,0
339,1787216465.31,7.834,1.255,-2.192,0.260,0,168,0
340,1787216466.31,7.674,1.044,-2.229,0.260,0,170,0
341,1787216467.31,7.509,0.839,-2.281,0.260,0,0,0
342,1787216468.31,7.346,0.640,-2.226,0.260,0,0,0
343,1787216469.31,7.186,0.426,-2.204,0.260,0,0,0
344,1787216470.31,7.034,0.219,-2.188,0.260,0,0,0
345,1787216471.31,6.876,0.008,-2.240,0.222,0,0,0
346,1787216472.31,6.809,-0.077,-2.240,0.027,0,188,0
347,1787216473.31,6.855,-0.019,-2.241,0.080,0,0,0
348,1787216474.31,6.905,0.044,-2.241,0.080,0,0,0
349,1787216475.31,6.958,0.111,-2.241,0.080,0,0,0
350,1787216476.31,6.982,0.142,-2.242,0.000,1,0,0
351,1787216477.31,6.982,0.142,-2.242,0.000,1,0,0
352,1787216478.31,6.982,0.142,-2.243,0.000,1,0,0
353,1787216479.31,6.983,0.143,-2.139,0.008,1,0,0
354,1787216480.31,6.991,0.165,-1.738,0.043,0,0,0
355,1787216481.31,6.993,0.193,-1.520,0.000,1,0,0
356,1787216482.31,6.992,0.195,-1.520,0.050,0,0,0
357,1787216483.31,6.988,0.276,-1.520,0.080,0,0,0
358,1787216484.31,6.984,0.354,-1.520,0.080,0,0,0
359,1787216485.31,6.980,0.436,-1.520,0.080,0,0,0
360,1787216486.31,6.979,0.468,-1.520,0.000,1,0,0
361,1787216487.31,6.979,0.468,-1.521,0.000,1,0,0
362,1787216488.31,6.979,0.468,-1.522,0.000,1,0,0
363,1787216489.31,6.979,0.468,-1.522,0.000,1,0,0
364,1787216490.31,6.979,0.465,-1.563,0.016,1,0,0
365,1787216491.31,6.978,0.451,-1.665,0.014,1,0,0
366,1787216492.31,6.976,0.439,-1.760,0.012,1,0,0
367,1787216493.31,6.972,0.423,-1.870,0.068,0,0,0
368,1787216494.31,6.896,0.260,-2.049,0.259,0,0,0
369,1787216495.31,6.777,0.026,-2.088,0.238,0,0,0
370,1787216496.31,6.615,-0.180,-2.372,0.260,0,182,0
371,1787216497.31,6.434,-0.361,-2.259,0.260,0,182,0
372,1787216498.31,6.283,-0.578,-2.155,0.260,0,173,0
373,1787216499.31,6.124,-0.797,-2.222,0.260,0,149,0
374,1787216500.31,5.963,-1.015,-2.208,0.235,0,236,0
375,1787216501.31,5.889,-1.118,-2.148,0.000,1,216,0
376,1787216502.31,5.891,-1.116,-2.077,0.005,1,216,0
377,1787216503.31,5.892,-1.113,-2.001,0.007,1,206,0
378,1787216504.31,5.895,-1.107,-1.921,0.008,1,206,0
379,1787216505.31,5.897,-1.098,-1.836,0.010,1,213,0
380,1787216506.31,5.900,-1.085,-1.746,0.012,1,179,0
381,1787216507.31,5.902,-1.072,-1.650,0.014,1,182,0
382,1787216508.31,5.902,-1.056,-1.548,0.016,1,202,0
383,1787216509.31,5.903,-1.069,-1.445,0.014,1,182,0
384,1787216510.31,5.906,-1.082,-1.348,0.012,1,198,0
385,1787216511.31,5.909,-1.093,-1.258,0.011,1,198,0
386,1787216512.31,5.912,-1.102,-1.172,0.013,1,188,0
387,1787216513.31,5.979,-1.223,-1.057,0.257,0,0,0
388,1787216514.31,6.108,-1.450,-0.964,0.258,0,0,0
389,1787216515.31,6.274,-1.660,-0.906,0.259,0,0,0
390,1787216516.31,6.434,-1.873,-0.926,0.261,0,0,0
391,1787216517.31,6.597,-2.085,-0.913,0.260,0,0,0
392,1787216518.31,6.758,-2.290,-0.907,0.260,0,0,0
393,1787216519.31,6.925,-2.497,-0.911,0.260,0,0,0
394,1787216520.31,7.076,-2.706,-0.909,0.261,0,0,0
395,1787216521.31,7.253,-2.910,-0.846,0.260,0,0,0
396,1787216522.31,7.421,-3.105,-0.865,0.260,0,171,0
397,1787216523.31,7.590,-3.308,-0.892,0.260,0,253,1
398,1787216524.31,7.757,-3.517,-0.908,0.260,0,253,1
399,1787216525.31,7.899,-3.745,-1.104,0.262,0,253,1
400,1787216526.31,7.992,-4.002,-1.409,0.270,0,253,1
401,1787216527.31,7.976,-4.270,-1.798,0.256,0,226,0
402,1787216528.31,7.883,-4.504,-2.123,0.252,0,225,0
403,1787216529.31,7.715,-4.703,-2.385,0.261,0,241,0
404,1787216530.31,7.517,-4.871,-2.547,0.203,0,248,0
405,1787216531.31,7.448,-4.914,-2.635,0.005,1,248,0
406,1787216532.31,7.455,-4.911,-2.715,0.008,1,235,0
407,1787216533.31,7.465,-4.907,-2.799,0.010,1,241,0
408,1787216534.31,7.475,-4.904,-2.887,0.011,1,253,1
409,1787216535.31,7.488,-4.901,-2.982,0.013,1,253,1
410,1787216536.31,7.504,-4.899,-3.083,0.015,1,253,1
411,1787216537.31,7.507,-4.899,3.110,0.012,1,253,1
412,1787216538.31,7.495,-4.898,3.034,0.011,1,253,1
413,1787216539.31,7.486,-4.897,2.961,0.010,1,253,1
414,1787216540.31,7.477,-4.895,2.892,0.008,1,253,1
415,1787216541.31,7.470,-4.893,2.826,0.007,1,253,1
416,1787216542.31,7.465,-4.891,2.762,0.006,1,253,1
417,1787216543.31,7.459,-4.888,2.701,0.005,1,253,1
418,1787216544.31,7.455,-4.886,2.643,0.004,1,253,1
419,1787216545.31,7.451,-4.884,2.585,0.003,1,253,1
420,1787216546.31,7.448,-4.882,2.532,0.002,1,253,1
421,1787216547.31,7.447,-4.881,2.479,0.001,1,253,1
422,1787216548.31,7.447,-4.881,2.429,0.000,1,253,1
423,1787216549.31,7.447,-4.881,2.379,0.001,1,253,1
424,1787216550.31,7.447,-4.881,2.326,0.001,1,253,1
425,1787216551.31,7.446,-4.881,2.278,0.000,1,253,1
426,1787216552.31,7.447,-4.881,2.223,0.002,1,253,1
427,1787216553.31,7.448,-4.883,2.153,0.003,1,253,1
428,1787216554.31,7.450,-4.887,2.079,0.005,1,253,1
429,1787216555.31,7.453,-4.893,2.001,0.007,1,253,1
430,1787216556.31,7.456,-4.900,1.919,0.009,1,253,1
431,1787216557.31,7.460,-4.912,1.832,0.011,1,253,1
432,1787216558.31,7.462,-4.922,1.761,0.009,1,253,1
433,1787216559.31,7.464,-4.931,1.687,0.010,1,253,1
434,1787216560.31,7.465,-4.944,1.611,0.012,1,253,1
435,1787216561.31,7.465,-4.946,1.531,0.012,1,253,1
436,1787216562.31,7.466,-4.936,1.453,0.011,1,253,1
