t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0073,0.0000,0.0000,-0.0073
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0076,0.0000,0.0000,-0.0076
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0078,0.0000,0.0000,-0.0078
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0071,0.0000,0.0000,-0.0071
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0076,0.0000,0.0000,-0.0076
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,0.0000,0.0000,-0.0070
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0064,0.0000,0.0000,-0.0064
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0065,0.0000,0.0000,-0.0065
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,0.0000,0.0000,-0.0069
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0071,0.0000,0.0000,-0.0071
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0072,0.0000,0.0000,-0.0072
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0078,0.0000,0.0000,-0.0078
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0080,0.0000,0.0000,-0.0080
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0078,0.0000,0.0000,-0.0078
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0078,0.0000,0.0000,-0.0078
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0078,0.0000,0.0000,-0.0078
62.00,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0084,0.0000,0.0000,-0.0084
62.50,0.0334,-0.0000,-0.0000,0.0304,-0.0003,-0.0088,0.0304,-0.0003,-0.0088
63.00,0.0934,-0.0000,-0.0000,0.0945,-0.0008,-0.0093,0.0945,-0.0008,-0.0093
63.50,0.1534,-0.0000,-0.0000,0.1531,-0.0014,-0.0087,0.0931,-0.0029,0.0018
64.00,0.2134,-0.0000,-0.0000,0.2107,-0.0019,-0.0088,0.1507,-0.0028,0.0017
64.50,0.2734,-0.0000,-0.0000,0.2710,-0.0024,-0.0089,0.1310,-0.0027,0.0016
65.00,0.3334,-0.0000,-0.0000,0.3341,-0.0030,-0.0091,0.1941,-0.0021,-0.0021
65.50,0.3934,-0.0000,-0.0000,0.3936,-0.0036,-0.0100,0.2536,-0.0022,-0.0030
66.00,0.4534,-0.0000,-0.0000,0.4527,-0.0042,-0.0102,0.2327,-0.0024,-0.0033
66.50,0.5134,-0.0000,-0.0000,0.5149,-0.0048,-0.0103,0.2824,-0.0023,-0.0055
67.00,0.5734,-0.0000,-0.0000,0.5755,-0.0054,-0.0105,0.2956,-0.0025,-0.0070
67.50,0.6334,-0.0000,-0.0000,0.6399,-0.0061,-0.0109,0.3599,-0.0029,-0.0074
68.00,0.6934,-0.0000,-0.0000,0.7045,-0.0068,-0.0108,0.4345,-0.0034,-0.0073
68.50,0.7534,-0.0000,-0.0000,0.7640,-0.0075,-0.0111,0.4540,-0.0038,-0.0076
69.00,0.8134,-0.0000,-0.0000,0.8276,-0.0082,-0.0109,0.4976,-0.0043,-0.0075
69.50,0.8734,-0.0000,-0.0000,0.8890,-0.0088,-0.0108,0.5190,-0.0048,-0.0073
70.00,0.9334,-0.0000,-0.0000,0.9518,-0.0095,-0.0109,0.5818,-0.0052,-0.0074
70.50,0.9934,-0.0000,-0.0000,1.0144,-0.0102,-0.0107,0.6645,-0.0057,-0.0072
71.00,1.0534,-0.0000,-0.0000,1.0727,-0.0108,-0.0110,0.6927,-0.0061,-0.0075
71.50,1.1134,-0.0000,-0.0000,1.1350,-0.0115,-0.0114,0.7750,-0.0066,-0.0079
72.00,1.1734,-0.0000,-0.0000,1.1976,-0.0122,-0.0118,0.8176,-0.0071,-0.0083
72.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0119,0.8570,-0.0075,-0.0084
73.00,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0120,0.8496,-0.0075,-0.0085
73.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0119,0.8496,-0.0075,-0.0084
74.00,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0123,0.8496,-0.0075,-0.0088
74.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0125,0.8496,-0.0075,-0.0090
75.00,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0126,0.8496,-0.0075,-0.0091
75.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0130,0.8496,-0.0075,-0.0095
76.00,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0127,0.8496,-0.0075,-0.0092
76.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0125,0.8496,-0.0075,-0.0090
77.00,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0124,0.8496,-0.0075,-0.0089
77.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0125,0.8496,-0.0075,-0.0090
78.00,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0125,0.8496,-0.0075,-0.0090
78.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0120,0.8496,-0.0075,-0.0086
79.00,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0126,0.8496,-0.0075,-0.0091
79.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0124,0.8496,-0.0075,-0.0089
80.00,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0120,0.8496,-0.0075,-0.0085
80.50,1.2232,-0.0000,-0.0000,1.2495,-0.0128,-0.0116,0.8496,-0.0075,-0.0082
81.00,1.2232,0.0016,0.0281,1.2510,-0.0128,0.0139,0.8510,-0.0075,0.0174
81.50,1.2232,0.0090,0.0799,1.2591,-0.0125,0.0658,0.8592,-0.0072,0.0693
82.00,1.2232,0.0161,0.1299,1.2672,-0.0118,0.1158,0.8672,-0.0064,0.1193
82.50,1.2232,0.0228,0.1781,1.2745,-0.0108,0.1643,0.8745,0.0068,0.1700
83.00,1.2232,0.0290,0.2248,1.2794,-0.0098,0.2105,0.8795,0.0149,0.2175
83.50,1.2233,0.0347,0.2700,1.2851,-0.0085,0.2555,0.8852,0.0163,0.2625
84.00,1.2233,0.0399,0.3139,1.2897,-0.0072,0.2993,0.8898,0.0177,0.3063
84.50,1.2233,0.0446,0.3565,1.2937,-0.0058,0.3422,0.8938,0.0190,0.3491
85.00,1.2234,0.0488,0.3979,1.2975,-0.0044,0.3832,0.8976,0.0205,0.3902
85.50,1.2234,0.0526,0.4381,1.3009,-0.0030,0.4236,0.9010,0.0219,0.4306
86.00,1.2234,0.0559,0.4773,1.3036,-0.0017,0.4626,0.9036,0.0232,0.4696
86.50,1.2235,0.0587,0.5155,1.3055,-0.0007,0.5010,0.9056,0.0243,0.5080
87.00,1.2235,0.0610,0.5526,1.3077,0.0006,0.5381,0.9077,0.0255,0.5450
