t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw
54.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0381,0.0000,0.0000,0.0381
54.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000,0.0000,0.0386
55.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0392,0.0000,0.0000,0.0392
55.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,0.0397
56.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0402,0.0000,0.0000,0.0402
56.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0411,0.0000,0.0000,0.0411
57.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0421,0.0000,0.0000,0.0421
57.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0422,0.0000,0.0000,0.0422
58.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0430,0.0000,0.0000,0.0430
58.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0445,0.0000,0.0000,0.0445
59.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0448,0.0000,0.0000,0.0448
59.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0449,0.0000,0.0000,0.0449
60.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0460,0.0000,0.0000,0.0460
60.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0464,0.0000,0.0000,0.0464
61.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0474,0.0000,0.0000,0.0474
61.50,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0475,0.0000,0.0000,0.0475
62.00,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0482,0.0000,0.0000,0.0482
62.50,0.0174,-0.0000,-0.0000,0.0165,0.0008,0.0487,0.0165,0.0008,0.0487
63.00,0.0774,-0.0000,-0.0000,0.0771,0.0038,0.0488,0.0771,0.0038,0.0488
63.50,0.1374,-0.0000,-0.0000,0.1395,0.0068,0.0492,0.0579,0.0016,0.0073
