t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
497.037,3,4.3934,27.24,1.238,4.2199,-1.2209,-0.0627,1.2596,-3.3504,0.1373
498.351,3,4.1573,26.73,1.074,4.1476,-0.2724,-0.0806,1.3234,-3.4525,0.1194
504.340,3,4.3036,25.59,0.065,4.3012,-0.0926,-0.1107,2.2856,-4.8755,0.0893
505.663,3,3.9402,29.01,0.258,3.9316,-0.2357,-0.1105,2.2860,-4.8717,0.0895
506.027,3,3.5285,32.61,0.243,3.5203,-0.2188,-0.1011,2.0902,-4.6079,0.0989
506.352,3,3.4541,33.50,0.341,3.4473,-0.1917,-0.1015,2.0881,-4.5946,0.0985
507.023,3,3.2502,35.66,0.355,3.2438,-0.1774,-0.1012,2.0801,-4.5708,0.0988
507.666,3,3.0336,38.50,0.482,3.0266,-0.1797,-0.1008,2.0561,-4.5372,0.0992
508.029,3,2.9315,40.04,0.597,2.9245,-0.1767,-0.1007,2.0494,-4.5294,0.0993
508.346,3,2.8636,40.85,0.528,2.8574,-0.1593,-0.1005,2.0647,-4.5452,0.0995
508.663,3,2.7916,41.85,0.493,2.7870,-0.1252,-0.1005,2.0733,-4.5614,0.0995
509.351,3,2.5936,44.87,0.376,2.5915,0.0282,-0.1004,2.0641,-4.5354,0.0996
509.660,3,2.4819,47.87,0.788,2.4758,0.1450,-0.0981,2.0315,-4.4904,0.1019
510.026,3,2.3692,50.37,0.689,2.3459,0.3171,-0.0965,2.0155,-4.4696,0.1035
510.357,3,2.2738,53.28,0.799,2.2300,0.4337,-0.0966,2.0065,-4.4658,0.1034
510.662,3,2.2090,54.87,0.608,2.1537,0.4813,-0.0968,2.0221,-4.4832,0.1032
511.020,3,2.1242,58.01,1.377,2.0436,0.5710,-0.1004,2.0273,-4.4772,0.0996
511.347,3,1.9936,61.80,0.222,1.8776,0.6632,-0.0952,2.0010,-4.4362,0.1048
511.665,3,1.9255,66.02,0.097,1.7709,0.7499,-0.0954,2.0064,-4.4499,0.1046
512.014,3,1.8510,70.23,0.072,1.6749,0.7822,-0.0957,2.0123,-4.4540,0.1043
512.343,3,1.7574,75.04,0.196,1.5712,0.7813,-0.0960,2.0010,-4.4452,0.1040
512.668,3,1.6819,79.19,0.176,1.4947,0.7652,-0.0962,2.0023,-4.4521,0.1038
514.660,5,3.2156,34.87,0.270,3.2073,0.2055,-0.1067,2.1587,-6.7182,0.0933
515.016,5,2.9321,39.84,0.345,2.9252,0.1757,-0.0990,2.0623,-6.5481,0.1010
515.341,5,2.8282,41.05,0.163,2.8179,0.2198,-0.0991,2.0501,-6.5336,0.1009
516.347,5,2.5615,45.95,0.438,2.5525,0.1902,-0.0985,2.0434,-6.5291,0.1015
516.666,5,2.4575,48.27,0.607,2.4483,0.1886,-0.0965,2.0404,-6.4991,0.1035
517.352,5,2.2817,52.13,0.636,2.2709,0.1999,-0.0950,2.0166,-6.5016,0.1050
518.024,5,2.1952,57.14,0.806,2.0921,0.6578,-0.0964,2.0047,-6.5257,0.1036
518.337,5,2.0977,59.85,0.887,2.0041,0.6120,-0.0965,1.9978,-6.5150,0.1035
518.674,5,2.0172,62.86,0.992,1.9162,0.6229,-0.0967,1.9937,-6.5158,0.1033
519.015,5,1.9348,66.85,0.815,1.7977,0.7086,-0.0973,1.9832,-6.5156,0.1027
519.344,5,1.8744,70.97,1.191,1.7121,0.7569,-0.0973,1.9945,-6.5319,0.1027
519.669,5,1.8078,75.67,1.504,1.6241,0.7875,-0.1003,1.9998,-6.5453,0.0997
520.038,5,1.6711,80.05,0.168,1.4833,0.7636,-0.0962,1.9857,-6.4813,0.1038
520.673,6,4.2337,25.79,1.521,4.1675,-0.7426,-0.0689,0.5871,-9.3631,0.1311
522.338,2,4.1353,26.77,1.442,4.0309,0.9205,-0.0704,2.6624,-9.5091,0.1296
525.326,6,3.9230,29.88,0.272,3.8173,-0.9014,-0.0707,0.5407,-10.2338,0.1293
525.645,6,4.4708,25.96,1.652,4.3477,-1.0374,-0.0965,0.4049,-10.8517,0.1035
525.645,2,4.4723,28.37,0.442,4.1801,1.5881,-0.0803,3.0245,-10.6094,0.1197
528.008,6,4.1555,29.67,0.979,4.0017,-1.1157,-0.0987,0.3553,-11.1200,0.1013
528.661,6,4.3648,26.66,0.118,4.1965,-1.1963,-0.0991,0.2495,-11.4851,0.1009
528.978,6,3.6441,31.89,1.410,3.4798,-1.0775,-0.0984,0.4094,-10.8683,0.1016
529.310,6,4.2430,28.68,0.083,4.0150,-1.3687,-0.0982,0.2387,-11.5275,0.1018
529.655,6,4.1423,29.73,0.077,3.8692,-1.4760,-0.0981,0.2377,-11.5079,0.1019
530.029,6,4.0447,31.82,0.100,3.7194,-1.5861,-0.0975,0.2376,-11.4904,0.1025
530.326,6,3.9130,33.87,0.030,3.5362,-1.6725,-0.0973,0.2496,-11.4366,0.1027
530.667,6,3.8560,35.31,0.097,3.4245,-1.7698,-0.0973,0.2465,-11.4328,0.1027
